,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.1,1.0,782.9893564043898,0.0318,778.0879700123737,0.031013333333333334,0.1,1.0,133.765401016376,0.0,129.09784038432818,0.0,0.1,1.0,1406.6529231213965,0.0,1400.7628956224833,0.0
1,0.15,1.0,-340.8225836393704,0.04314,-340.60665104527493,0.042864,0.15,1.0,-383.1738524867543,0.0,-383.41098139265137,0.0,0.15,1.0,-316.2300197295801,0.03,-315.85824990643323,0.03
2,0.2,1.0,-370.948689460807,0.02404,-370.6983083865291,0.024480000000000002,0.2,1.0,-390.6937416885558,0.0,-390.66098203625484,0.0,0.2,1.0,-353.90557061957264,0.025,-353.6885679805919,0.02
3,0.25,1.0,-382.0701296327745,0.02928,-381.97786226477876,0.027096,0.25,1.0,-396.4178188825615,0.0,-396.3324235204394,0.002,0.25,1.0,-369.22817850379477,0.03,-369.2825654447344,0.0235
4,0.3,1.0,-383.34023288005034,0.035160000000000004,-383.2438818023359,0.03468,0.3,1.0,-397.6559672508815,0.0,-397.4883894397811,0.002,0.3,1.0,-370.6815465718984,0.03375,-370.6555591135134,0.032
5,0.33,1.0,-387.3889354573344,0.044899999999999995,-387.21596465363007,0.044336,0.33,1.0,-401.2263764596346,0.005,-401.1091072760147,0.004,0.33,1.0,-374.996890633531,0.05,-374.6585602986864,0.0495
6,0.35,1.0,-386.1231236301494,0.045200000000000004,-386.03268588232345,0.04512,0.35,1.0,-400.30731421397576,0.0,-400.15909214513175,0.002,0.35,1.0,-373.31116368870613,0.055,-373.2576437799852,0.0475
7,0.4,1.0,-388.40760681853686,0.05778,-388.18362911312596,0.054568,0.4,1.0,-402.2949415511001,0.005,-402.08025441015366,0.002,0.4,1.0,-376.4995981790638,0.075,-376.18567620182273,0.0675
8,0.5,1.0,-391.4888204485188,0.06982,-391.2652620822002,0.070904,0.5,1.0,-404.04493915188954,0.005,-403.9284670343618,0.004,0.5,1.0,-381.3040169369599,0.10375,-381.0949891294554,0.0935
