seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
60,0.5,60,0.33,1.2,1,-0.9228852076038592,0.9625,-0.9258326706093593,0.959,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.5423728813559322,60,0.33,1.2,1,-0.9221207628771992,0.9675,-0.9254097637099431,0.959,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.5847457627118644,60,0.33,1.2,1,-0.9219680587764888,0.97,-0.9249898316893227,0.96,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.6271186440677966,60,0.33,1.2,1,-0.9217777759009763,0.97,-0.9246000713209173,0.962,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.6694915254237288,60,0.33,1.2,1,-0.9215772644723981,0.9625,-0.9242945239228582,0.963,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.711864406779661,60,0.33,1.2,1,-0.9213848777575149,0.9575,-0.9240506883113464,0.959,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.7542372881355932,60,0.33,1.2,1,-0.9210370522785836,0.9475,-0.92369149117379,0.95,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.7966101694915254,60,0.33,1.2,1,-0.9206653100245241,0.94,-0.9233306082500948,0.937,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.8389830508474576,60,0.33,1.2,1,-0.9203522362822463,0.935,-0.9230331010485627,0.922,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.8813559322033898,60,0.33,1.2,1,-0.9200824618435981,0.9175,-0.9227810114210391,0.896,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.923728813559322,60,0.33,1.2,1,-0.9198461023028359,0.8625,-0.9225633968676854,0.835,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,0.9661016949152542,60,0.33,1.2,1,-0.9196365501356334,0.705,-0.9223727565467559,0.671,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.0084745762711864,60,0.33,1.2,1,-0.9194490042140671,0.3975,-0.9222038286967236,0.397,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.0508474576271185,60,0.33,1.2,1,-0.9192769211093781,0.2525,-0.9220451084005897,0.243,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.0932203389830508,60,0.33,1.2,1,-0.9190807759319491,0.15,-0.9218276816243529,0.171,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.1355932203389831,60,0.33,1.2,1,-0.918881755256236,0.1075,-0.9215874912486196,0.13,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.1779661016949152,60,0.33,1.2,1,-0.9186806444672865,0.0875,-0.9213291646110552,0.109,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.2203389830508473,60,0.33,1.2,1,-0.9184659084534593,0.0675,-0.9210696257327322,0.09,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.2627118644067796,60,0.33,1.2,1,-0.9182573433840926,0.0575,-0.9207760421660492,0.082,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.305084745762712,60,0.33,1.2,1,-0.9179666925041556,0.0525,-0.9204028140617762,0.076,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.347457627118644,60,0.33,1.2,1,-0.917629628873178,0.05,-0.9199208084369314,0.069,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.3898305084745761,60,0.33,1.2,1,-0.9172744424089533,0.045,-0.9194124187910525,0.062,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.4322033898305084,60,0.33,1.2,1,-0.9167684321420712,0.035,-0.9187926926453,0.061,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.4745762711864407,60,0.33,1.2,1,-0.916247239741432,0.0325,-0.9181484945721186,0.057,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.5169491525423728,60,0.33,1.2,1,-0.9157286868944555,0.025,-0.9174851002174331,0.055,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.559322033898305,60,0.33,1.2,1,-0.9152583907191388,0.0225,-0.9168794873379964,0.054,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.6016949152542372,60,0.33,1.2,1,-0.9148140669410552,0.0225,-0.9163134568932533,0.047,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
60,1.6440677966101696,60,0.33,1.2,1,-0.9143414665355265,0.02,-0.9157662093306196,0.04,0.6667391622614209,-0.8992460088015488,0.36421656200881103,-0.8590478815689246
