seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in
90,90,0.6019065034275239,0.32153551183068335,0.29972890716312384,-0.521256247606358,-0.7424636128402873,-1.0428422708657086
