,mean_Rho,mean_Test_val,mean_Avg_prob_test,mean_Validate_val,mean_Avg_prob_validate,0.25_Rho,0.25_Test_val,0.25_Avg_prob_test,0.25_Validate_val,0.25_Avg_prob_validate,0.75_Rho,0.75_Test_val,0.75_Avg_prob_test,0.75_Validate_val,0.75_Avg_prob_validate
0,0.5,-0.8915273289764525,0.2702,-0.8852232928097461,0.294,0.5,-0.8996359435535053,0.263,-0.8874985074125635,0.29,0.5,-0.8854861889286767,0.286,-0.8827026823558998,0.3075
1,0.5423728813559322,-0.8884237182159757,0.2548,-0.8824781012954434,0.275,0.5423728813559322,-0.8969639894382362,0.248,-0.8854946591885756,0.265,0.5423728813559322,-0.8827953267529399,0.267,-0.8802290916821499,0.295
2,0.5847457627118644,-0.8846927242512728,0.2404,-0.8792270661830976,0.254,0.5847457627118644,-0.8939784790215937,0.237,-0.8823803550634713,0.2375,0.5847457627118644,-0.8777183367486198,0.252,-0.8768366331797521,0.2675
3,0.6271186440677966,-0.8806022064774861,0.22640000000000002,-0.8755727058679108,0.2325,0.6271186440677966,-0.889710538108404,0.221,-0.8789582050405955,0.215,0.6271186440677966,-0.8718306489534472,0.232,-0.87133978167762,0.2475
4,0.6694915254237288,-0.8763113883185417,0.211,-0.8716904743282508,0.213,0.6694915254237288,-0.8840726570184441,0.204,-0.8760630265508275,0.195,0.6694915254237288,-0.8664654039310742,0.219,-0.8663611651116909,0.235
5,0.711864406779661,-0.8723559186680973,0.1956,-0.8680132131793586,0.1995,0.711864406779661,-0.8793708121446839,0.192,-0.8735058160044875,0.18,0.711864406779661,-0.8626002272464578,0.203,-0.8629369595705267,0.2225
6,0.7542372881355932,-0.8687023754774568,0.1856,-0.8646219317883249,0.1825,0.7542372881355932,-0.8750452589417886,0.185,-0.8695235239662602,0.165,0.7542372881355932,-0.8602005177005767,0.191,-0.8605654144056483,0.1975
7,0.7966101694915254,-0.8652400615265394,0.1698,-0.8614300441275692,0.1685,0.7966101694915254,-0.8707052936975223,0.166,-0.8644784719742524,0.15,0.7966101694915254,-0.8583749427155217,0.173,-0.8586076465739987,0.18
8,0.8389830508474576,-0.8624155264110398,0.1592,-0.858829346111229,0.15899999999999997,0.8389830508474576,-0.8673219732693129,0.159,-0.8603218662043792,0.145,0.8389830508474576,-0.8568356551483691,0.162,-0.8569568454792403,0.1725
9,0.8813559322033898,-0.8600761812888524,0.1498,-0.8566733149410458,0.152,0.8813559322033898,-0.8644918534979235,0.148,-0.8570475986780585,0.1425,0.8813559322033898,-0.8555158469831504,0.154,-0.8555414438458004,0.165
