seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
50,0.5,50,0.23,0.25,1,-0.8919872354258734,0.68,-0.8934372674467442,0.642,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.5423728813559322,50,0.23,0.25,1,-0.8919086826985887,0.6575,-0.8934212061062675,0.604,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.5847457627118644,50,0.23,0.25,1,-0.8918831280185714,0.62,-0.8934472436679688,0.573,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.6271186440677966,50,0.23,0.25,1,-0.8917908553720149,0.5475,-0.893329263708618,0.529,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.6694915254237288,50,0.23,0.25,1,-0.8916724867377969,0.495,-0.8931476091493619,0.48,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.711864406779661,50,0.23,0.25,1,-0.8914463641146313,0.4225,-0.8927900718004796,0.432,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.7542372881355932,50,0.23,0.25,1,-0.8912132885696243,0.3825,-0.8924227010006079,0.372,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.7966101694915254,50,0.23,0.25,1,-0.8910412738307365,0.3425,-0.8921517749431036,0.333,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.8389830508474576,50,0.23,0.25,1,-0.8909029210373137,0.2775,-0.8919342250628224,0.28,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.8813559322033898,50,0.23,0.25,1,-0.8907876696756157,0.2175,-0.8917529817983902,0.229,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.923728813559322,50,0.23,0.25,1,-0.8906906948038481,0.1675,-0.8916004427647418,0.179,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,0.9661016949152542,50,0.23,0.25,1,-0.890603881129083,0.1325,-0.8914632815202527,0.148,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,1.0084745762711864,50,0.23,0.25,1,-0.890513966158118,0.1125,-0.8913202774330556,0.112,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,1.0508474576271185,50,0.23,0.25,1,-0.8904305555887316,0.0825,-0.8911895346602992,0.093,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
50,1.0932203389830508,50,0.23,0.25,1,-0.8903540484715188,0.0725,-0.8910703076204376,0.076,0.643206609600977,-0.8832954796568405,0.29830197416901977,-0.8397777151522593
