,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.022,-0.8566209019587097,-0.8617284734473099,-0.8532339092289395,0.0191,-0.8036814566014204,-0.8087446099775951,-0.7990027944197724,0.0194,-0.8275739850071309,-0.8312193907510119,-0.8248183635715235,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.02,0.030200000000000005,-0.8583282605761511,-0.8623991805269211,-0.8553827667481759,0.03180000000000001,-0.8071114142974336,-0.8134607307477848,-0.8021771160215487,0.030100000000000005,-0.8306665272159236,-0.8350601283539395,-0.8272697295273879,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.03,0.039400000000000004,-0.8589129688825567,-0.8641297952597474,-0.8558341894942068,0.0396,-0.8093066044357051,-0.8149241874784652,-0.8042876183700614,0.036199999999999996,-0.8327226531734198,-0.8362473530795169,-0.8287534042100994,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.04,0.0523,-0.8603134271554029,-0.8653357632796617,-0.8572695362884921,0.0506,-0.8118118064596433,-0.8168461936030901,-0.8064706480544084,0.0479,-0.8354416123907334,-0.8410305702443355,-0.8300417106955476,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.05,0.0741,-0.8608461666214691,-0.86622558220112,-0.8590704695483411,0.0635,-0.8147654986635773,-0.8196567927031662,-0.8087921297854561,0.06200000000000001,-0.8385948984842495,-0.8448059133417143,-0.8344407698753373,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.08,0.09590000000000001,-0.8636415133094545,-0.8692722690027204,-0.8605604061162627,0.09159999999999999,-0.8215677321513801,-0.8257782268694739,-0.8149643880391368,0.093,-0.8443009621206906,-0.8508939728503284,-0.839430342151097,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.09,0.10339999999999998,-0.863735276541148,-0.8700042322963669,-0.8606882186952638,0.1006,-0.8234459921201456,-0.8277257634981797,-0.81718845659375,0.10200000000000001,-0.8457590460471514,-0.8526309159035512,-0.8397905637502003,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.1,0.11379999999999998,-0.8647782724759854,-0.8705195532640373,-0.8612324892976836,0.1169,-0.8270771161905627,-0.8301907347762565,-0.8231840667084642,0.11259999999999999,-0.8472942685808043,-0.8532288666442662,-0.8418310969124982,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.12,0.1318,-0.8668007668555484,-0.8722692646875064,-0.86239544971252,0.1372,-0.8316598154462385,-0.8379344381505697,-0.8249023987062127,0.1326,-0.8504471177465879,-0.8566837776151803,-0.8463686350968305,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.14,0.15409999999999996,-0.867652561387264,-0.8729082588752735,-0.8633724880702206,0.1581,-0.8366698489772622,-0.8428704149838745,-0.8284448675383389,0.15869999999999998,-0.8537245314005009,-0.8605526796431362,-0.8487737702728485,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.15,0.15809999999999996,-0.8679149011633109,-0.8730944067755889,-0.8637001577342823,0.1651,-0.8380106402078212,-0.8432579406897128,-0.8308287083914754,0.16899999999999998,-0.8549673981143358,-0.8610838426354317,-0.8499775518087778,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.18,0.1869,-0.8702418696203523,-0.8754202452368512,-0.8669592638557027,0.1921,-0.8438358182442884,-0.8496403326383973,-0.8368443925132276,0.2008,-0.8589797423535372,-0.8644998681383533,-0.8543120623859566,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
0,0.2,0.20750000000000002,-0.8710420883125088,-0.8755018627845848,-0.8675189827154861,0.21200000000000002,-0.849000870186155,-0.8563315027070955,-0.8392243268480012,0.2202,-0.8614069778175548,-0.8668816775156467,-0.8560129692460722,0.5887680482169266,-0.890074261281088,0.2592960365271545,-0.8161301368830778,-0.8963183494899254,-0.8800243972159122,-0.8196633109700971,-0.8114373984038729
