seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
30,30,0.6324556398695652,-0.17508129455628707,0.34295641178646746,-0.5787832990719737,-0.7770105592409843,-1.0530708056267453,-0.8289919610762784,-0.8933126916229372,-0.44693816008697806,0.13274363199286848
