,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.01,1.0,-0.7565143976200907,0.026683333333333337,-0.7579361331710497,0.026481666666666667,0.01,1.0,-0.789220806260239,0.0,-0.7808615816225537,0.0,0.01,1.0,-0.7367921860003668,0.0,-0.7354038618273517,0.0
1,0.05,1.0,-0.8150044312708309,0.04699791666666667,-0.8143948868208759,0.04617416666666667,0.05,1.0,-0.8248203717881768,0.0075,-0.8240779578686461,0.008,0.05,1.0,-0.8048949453711256,0.05,-0.8026141473061926,0.054
2,0.1,1.0,-0.829121588654106,0.07489375,-0.828307074229774,0.07394333333333333,0.1,1.0,-0.8375611358254625,0.0175,-0.8344240917440685,0.017,0.1,1.0,-0.8209214608181832,0.0925,-0.8246586141460178,0.087
3,0.15,1.0,-0.8328443440353682,0.08619791666666667,-0.834376592080757,0.08307583333333333,0.15,1.0,-0.8421946454332385,0.015,-0.8434943831563018,0.013,0.15,1.0,-0.8241303591615777,0.1075,-0.8242069477912327,0.10325
4,0.18,1.0,-0.8370531356007238,0.09877916666666667,-0.8385312364092804,0.09476666666666667,0.18,1.0,-0.8432941374949716,0.02,-0.8458100155380625,0.016,0.18,1.0,-0.8298068265975345,0.1275,-0.8298132885497249,0.12025
5,0.2,1.0,-0.8425591523823494,0.09735208333333334,-0.8412886728304898,0.09600916666666666,0.2,1.0,-0.8495101067241153,0.01,-0.8474649836550675,0.01,0.2,1.0,-0.8329668916453408,0.128125,-0.8324546500699846,0.12825
6,0.23,1.0,-0.84489163514817,0.11074583333333334,-0.8452063930788223,0.109105,0.23,1.0,-0.8517289494394769,0.02,-0.8525190386043007,0.027,0.23,1.0,-0.8369735274893363,0.1475,-0.8384440269574699,0.141
7,0.25,1.0,-0.8416183085894295,0.11040208333333332,-0.8428145815855078,0.10843333333333334,0.25,1.0,-0.8492322826208237,0.0175,-0.8529686912286271,0.019,0.25,1.0,-0.8321281570405388,0.143125,-0.8309878909083028,0.142
8,0.3,1.0,-0.8398814957440304,0.12751666666666667,-0.8402929760760148,0.12462333333333334,0.3,1.0,-0.8498934553642047,0.015,-0.8490776559756681,0.013,0.3,1.0,-0.8258149985830606,0.1825,-0.8284274132346456,0.17325
