seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
40,0.0001,40,0.33,0.5,1,-0.8910617322410832,0.93,-0.8166004115641589,0.928,0.000416991,0.0,0.0
40,0.00021544346900318845,40,0.33,0.5,1,-0.8910617322563507,0.93,-0.8166004115642124,0.928,0.000416991,0.0,0.0
40,0.00046415888336127773,40,0.33,0.5,1,-0.8910617321987511,0.93,-0.8166004115163564,0.928,0.000416991,0.0,0.0
40,0.001,40,0.33,0.5,1,-0.8910617322055708,0.93,-0.8166004115204045,0.928,0.000416991,0.0,0.0
40,0.002154434690031882,40,0.33,0.5,1,-0.891061732243764,0.93,-0.8166004115510548,0.928,0.000416991,0.0,0.0
40,0.004641588833612777,40,0.33,0.5,1,-0.8910617322065673,0.93,-0.8166004115249592,0.924,0.000416991,0.0,0.0
40,0.01,40,0.33,0.5,1,-0.8910617321977492,0.92,-0.81660041153755,0.924,0.000416991,0.0,0.0
40,0.021544346900318822,40,0.33,0.5,1,-0.8910617322461765,0.92,-0.8166004115427472,0.924,0.000416991,0.0,0.0
40,0.046415888336127774,40,0.33,0.5,1,-0.8910617322704337,0.92,-0.8166004116047276,0.92,0.000416991,0.0,0.0
40,0.1,40,0.33,0.5,1,-0.8917623443307778,0.89,-0.8149707914321973,0.904,0.000416991,0.0,0.0
40,0.11,40,0.33,0.5,1,-0.8919952489439388,0.89,-0.8145599659218942,0.9,0.000416991,0.0,0.0
40,0.14708333333333334,40,0.33,0.5,1,-0.9061281818303876,0.84,-0.8120717551816623,0.888,0.000416991,0.0,0.0
40,0.18416666666666667,40,0.33,0.5,1,-0.914510317923642,0.84,-0.8109620035180841,0.88,0.000416991,0.0,0.0
40,0.22125,40,0.33,0.5,1,-0.899054705984048,0.83,-0.8231609693904389,0.864,0.000416991,0.0,0.0
40,0.25833333333333336,40,0.33,0.5,1,-0.9116719080242767,0.83,-0.8414365148294789,0.86,0.000416991,0.0,0.0
