,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-15.002879209731642,-4.556914090547921,[0.05],1.0863700308234947,0.05,34.835334350106265,[2.08637003],1,0.0,tensor(-2.0864),"[np.float64(0.565849865975846), np.float64(9.158221855617407), np.float64(0.0), np.float64(2.4632301143860813)]",1.0
1,1,-15.562566494440297,-4.700584224821808,[0.065],1.3239420546901455,0.065,34.788341392835825,[2.08637003],1,9.999999952069863e-05,tensor(2.3020),"[np.float64(0.5656705231421837), np.float64(9.158362671417413), np.float64(0.00039999999961886783), np.float64(2.463073005091655)]",1.0
2,2,-15.639439671534962,-4.708679611570037,[0.065],1.3331667651076233,0.065,34.74241230224483,[2.08637003],1,8.983631725007831e-05,tensor(2.3082),"[np.float64(0.5654947691980393), np.float64(9.158500489323552), np.float64(0.0007920970020886959), np.float64(2.462918703544316)]",1.0
3,3,-15.716015212051737,-4.716742212950617,[0.065],1.342331404875023,0.065,34.696689901986694,[2.08637003],1,4.5416331008792926e-05,tensor(2.3144),"[np.float64(0.5653196252044045), np.float64(9.158637849932132), np.float64(0.0011828317444408064), np.float64(2.4627648442061925)]",1.0
4,4,-15.792283683727138,-4.724797711963147,[0.065],1.3515310779453773,0.065,34.65103667598619,[2.08637003],1,-1.565016306115845e-05,tensor(-9.7980),"[np.float64(0.5651446247206132), np.float64(9.15877515526788), np.float64(0.001573222374625205), np.float64(2.462611061318857)]",1.0
5,5,-15.868618671334486,-4.7328523449472515,[0.065],1.3606791039149313,0.065,34.605419802039194,[2.08637003],1,1.2354360193097453e-05,tensor(2.3268),"[np.float64(0.564969656106113), np.float64(9.158912501380327), np.float64(0.0019634914001989846), np.float64(2.462457269078739)]",1.0
6,6,-15.944708611165185,-4.7409076992142,[0.065],1.3698714683367277,0.065,34.55983144864849,[2.08637003],1,2.49297662759447e-05,tensor(2.3330),"[np.float64(0.5647946908700995), np.float64(9.159049912247436), np.float64(0.0023536700709765814), np.float64(2.4623034473568386)]",1.0
7,7,-16.02073662088073,-4.748963968953468,[0.065],1.3790554766819123,0.065,34.514271281904335,[2.08637003],1,2.5187105289383845e-05,tensor(2.3392),"[np.float64(0.5646197251946483), np.float64(9.159187390427594), np.float64(0.0027437309206069117), np.float64(2.4621495957376744)]",1.0
8,8,-16.096695145512193,-4.757020894506139,[0.065],1.388232265862409,0.065,34.46874141698162,[2.08637003],1,1.5325359118554596e-05,tensor(2.3454),"[np.float64(0.5644447633037917), np.float64(9.159324931534137), np.float64(0.0031336262545884528), np.float64(2.461995720368748)]",1.0
9,9,-16.172540359214707,-4.765078072958603,[0.065],1.3974128731563307,0.065,34.42324474235004,[2.08637003],1,-3.0239699751631964e-06,tensor(-9.9288),"[np.float64(0.5642698120177894), np.float64(9.15946252897071), np.float64(0.0035233012135721083), np.float64(2.4618418296183733)]",1.0
