seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
9,0.5,9,0.2,5,1,-5.82370392610407,0.2875,-5.672779814270416,0.322,0.00015284,0.3025,0.268
9,0.5408163265306123,9,0.2,5,1,-5.796592837714411,0.2575,-5.655310368317131,0.301,0.00015284,0.3475,0.3
9,0.5816326530612245,9,0.2,5,1,-5.760675186468373,0.2425,-5.628112442959104,0.286,0.00015284,0.3775,0.333
9,0.6224489795918368,9,0.2,5,1,-5.7141850302546615,0.23,-5.592604220226561,0.267,0.00015284,0.4075,0.358
9,0.6632653061224489,9,0.2,5,1,-5.660868483715133,0.22,-5.547745861436051,0.251,0.00015284,0.435,0.4
9,0.7040816326530612,9,0.2,5,1,-5.599321273638418,0.1925,-5.493114070688408,0.227,0.00015284,0.4575,0.431
9,0.7448979591836735,9,0.2,5,1,-5.528500761453361,0.175,-5.430548967926084,0.213,0.00015284,0.4775,0.47
9,0.7857142857142857,9,0.2,5,1,-5.452064884073322,0.1675,-5.361602917585526,0.197,0.00015284,0.525,0.506
9,0.8265306122448979,9,0.2,5,1,-5.369972229881446,0.1525,-5.28390505918164,0.177,0.00015284,0.5625,0.535
9,0.8673469387755102,9,0.2,5,1,-5.280669152191399,0.1325,-5.198612359870862,0.159,0.00015284,0.5875,0.58
9,0.9081632653061225,9,0.2,5,1,-5.186557131181912,0.12,-5.114039625023688,0.148,0.00015284,0.625,0.613
9,0.9489795918367346,9,0.2,5,1,-5.093262897860489,0.1,-5.0305389772765965,0.134,0.00015284,0.66,0.65
9,0.9897959183673469,9,0.2,5,1,-5.008273238585174,0.0875,-4.951705324301654,0.115,0.00015284,0.71,0.68
9,1.030612244897959,9,0.2,5,1,-4.91996163270678,0.08,-4.871696949396278,0.101,0.00015284,0.7525,0.706
9,1.0714285714285714,9,0.2,5,1,-4.828962088169933,0.0775,-4.788902058626757,0.092,0.00015284,0.7675,0.732
9,1.1122448979591835,9,0.2,5,1,-4.736603271540229,0.07,-4.703589876919526,0.085,0.00015284,0.81,0.764
