seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
70,0.0001,70,0.05,2,1.5,-420.6314710653228,1.0,-420.63223597469016,1.0,0.014225134,0.0,0.0,-430.2535834497867,-429.5436176673678,-429.543107200766,-420.6247629720961,-420.6227142715096
70,0.0031622776601683794,70,0.05,2,1.5,-420.56475834792764,1.0,-420.5647832580117,1.0,0.014225134,0.0,0.0,-430.1713417363269,-429.4620161406769,-429.462010312124,-420.56457077235984,-420.56451218652893
70,0.1,70,0.05,2,1.5,-418.7033532988041,0.995,-418.703354244976,0.994,0.014225134,0.0,0.0,-427.5706151476024,-426.8815332622964,-426.88153358252083,-418.7033460720128,-418.7033438162575
70,0.105,70,0.05,2,1.5,-418.6072479536615,0.995,-418.6072480987145,0.992,0.014225134,0.0,0.0,-427.4363326812113,-426.74829605788733,-426.74829616053086,-418.6072468424933,-418.6072464958102
70,0.20473684210526316,70,0.05,2,1.5,-416.6903409414084,0.97,-416.69034113044336,0.964,0.014225134,0.0,0.0,-424.7577457961751,-424.09055899772375,-424.0905592039854,-416.6903394689283,-416.690339010194
70,0.30447368421052634,70,0.05,2,1.5,-414.77343330208504,0.865,-414.77343346540755,0.876,0.014225134,0.0,0.0,-422.0791588684267,-421.43282190687614,-421.4328222544637,-414.7734320283521,-414.7734316315986
70,0.40421052631578946,70,0.05,2,1.5,-412.85652592086655,0.73,-412.85652609125646,0.742,0.014225134,0.0,0.0,-419.4005719272094,-418.7750848261849,-418.77508520662127,-412.8565245971562,-412.8565241847022
70,0.5039473684210527,70,0.05,2,1.5,-410.9396178277086,0.605,-410.9396179077455,0.616,0.014225134,0.0,0.0,-416.72198523088593,-416.117347929453,-416.11734833600923,-410.93961721155506,-410.9396170194369
70,0.6036842105263158,70,0.05,2,1.5,-409.02271036192815,0.49,-409.0227104313964,0.492,0.014225134,0.0,0.0,-414.04339839977047,-413.4596109639023,-413.4596113275376,-409.0227098288448,-409.02270966259096
70,0.703421052631579,70,0.05,2,1.5,-407.105803247685,0.4,-407.10580336065505,0.368,0.014225134,0.0,0.0,-411.3648117295976,-410.8018741314259,-410.8018743952446,-407.1058023781569,-407.1058021070545
70,0.8031578947368422,70,0.05,2,1.5,-405.1888956521918,0.315,-405.1888957340684,0.29,0.014225134,0.0,0.002,-408.68622492623587,-408.1441371473817,-408.1441374319639,-405.18889502418625,-405.1888948283015
70,0.9028947368421053,70,0.05,2,1.5,-402.6976919140701,0.22,-402.90201462093614,0.216,0.014225134,0.0,0.002,-406.0076381697396,-405.48640020913535,-405.48640046543284,-402.69769183032275,-402.75189987399017
70,1.0026315789473685,70,0.05,2,1.5,-399.9388891280364,0.145,-399.93137475032347,0.152,0.014225134,0.0,0.006,-403.3290512418931,-402.82866312827343,-402.82866343360155,-399.9317698761661,-399.9313743234483
70,1.1023684210526317,70,0.05,2,1.5,-397.01945212777434,0.125,-396.9474100424397,0.13,0.014225134,0.0,0.016,-400.6504643453465,-400.1709260792469,-400.1709264284729,-396.95120145791844,-396.94740972525267
70,1.2021052631578948,70,0.05,2,1.5,-394.0781704966903,0.085,-393.96344539307137,0.104,0.014225134,0.01,0.022,-397.9718775374858,-397.51318910273756,-397.5131894472158,-393.9694833305872,-393.96344513090014
70,1.301842105263158,70,0.05,2,1.5,-391.13688947495564,0.065,-390.979480737686,0.078,0.014225134,0.01,0.03,-395.2932908779729,-394.85545228996205,-394.8554525348656,-390.9877652469624,-390.97948055065604
70,1.401578947368421,70,0.05,2,1.5,-388.19560764066813,0.05,-387.995516091819,0.06,0.014225134,0.045,0.046,-392.6147039251606,-392.19771516765644,-392.19771550116246,-388.0060471175923,-387.99551596600315
70,1.5013157894736844,70,0.05,2,1.5,-385.2543265786103,0.045,-385.01155148382486,0.048,0.014225134,0.08,0.068,-389.9361172854461,-389.53997834854397,-389.5399785637795,-385.0243289996913,-385.01155134369037
70,1.6010526315789475,70,0.05,2,1.5,-382.2115949133604,0.035,-382.027587187679,0.034,0.014225134,0.095,0.098,-387.25753048161744,-386.8822413530074,-386.8822416132613,-382.0372713303606,-382.0275866368198
70,1.7007894736842106,70,0.05,2,1.5,-378.97891007712053,0.02,-379.0436215483926,0.022,0.014225134,0.125,0.122,-384.5789436533378,-384.22450434996324,-384.22450460639635,-378.9789100429896,-378.98023069530853
70,1.8005263157894738,70,0.05,2,1.5,-375.74622525842216,0.015,-376.05965704835785,0.014,0.014225134,0.135,0.136,-381.90035680966275,-381.56676732320705,-381.5667676097002,-375.7462252259835,-375.752621802694
70,1.9002631578947369,70,0.05,2,1.5,-372.51354045824206,0.015,-373.07569219131733,0.01,0.014225134,0.175,0.152,-379.221769884557,-378.909030256118,-378.90903061825395,-372.5135404295964,-372.5250129224243
70,2.0,70,0.05,2,1.5,-369.28085552686423,0.01,-370.0917275907626,0.008,0.014225134,0.195,0.18,-376.54318303810965,-376.2512932652311,-376.25129361442083,-369.28085546402946,-369.2974038920065
70,2.05,70,0.05,2,1.5,-367.6602484694216,0.01,-368.5958089266577,0.006,0.014225134,0.205,0.19,-375.20035607814,-374.9189187046819,-374.91891892890675,-367.6602484408015,-367.67934151982746
70,2.1555555555555554,70,0.05,2,1.5,-364.2350981762214,0.01,-365.43775807854394,0.004,0.014225134,0.22,0.222,-372.3649135189209,-372.105664430492,-372.10566481306944,-364.23509809000893,-364.25964219511803
70,2.261111111111111,70,0.05,2,1.5,-360.7990681837931,0.0,-362.27970686040555,0.002,0.014225134,0.25,0.246,-369.5258684380073,-369.2889622837699,-369.28896258467887,-360.7990681751176,-360.82928529350664
70,2.3666666666666667,70,0.05,2,1.5,-357.35150713551366,0.0,-359.12165591760754,0.002,0.014225134,0.285,0.284,-366.68150824358344,-366.4671695271216,-366.4671697484064,-357.3515071313404,-357.38763261791894
70,2.4722222222222223,70,0.05,2,1.5,-353.8954182605231,0.0,-355.9635944707743,0.0,0.014225134,0.3,0.312,-363.83065095257626,-363.63898831178676,-363.63898854300555,-353.89541823949247,-353.93762592342625
70,2.5777777777777775,70,0.05,2,1.5,-350.4291923499169,0.0,-352.8028201385267,0.0,0.014225134,0.345,0.336,-360.97349225232296,-360.80453394537335,-360.8045341505444,-350.4291923395773,-350.47763372610177
70,2.683333333333333,70,0.05,2,1.5,-346.95961923017757,0.0,-349.6366697482615,0.0,0.014225134,0.38,0.356,-358.111063974093,-357.96468182642144,-357.96468199625554,-346.95961922423754,-347.01425291005097
70,2.7888888888888888,70,0.05,2,1.5,-343.49004580020096,0.0,-346.46397228220707,0.0,0.014225134,0.395,0.382,-355.24428757023003,-355.1202861079166,-355.12028626143,-343.49004576752316,-343.55073815448463
70,2.8944444444444444,70,0.05,2,1.5,-340.0204727949633,0.0,-343.2828549672206,0.0,0.014225134,0.43,0.424,-352.3736586052065,-352.2717350465761,-352.27173522456695,-340.02047276851545,-340.0870520044106
70,3.0,70,0.05,2,1.5,-336.55089980591737,0.0,-340.0931566031511,0.0,0.014225134,0.45,0.446,-349.50016317664927,-349.4200378479303,-349.420037934154,-336.55089979619,-336.623190754151
70,3.1,70,0.05,2,1.5,-333.2639356834683,0.0,-337.06390535737296,0.0,0.014225134,0.455,0.462,-346.77554935301924,-346.7159552025061,-346.71595546415887,-333.26393566344615,-333.3414860709709
70,3.7,70,0.05,2,1.5,-313.54215167360695,0.0,-318.881849136657,0.0,0.014225134,0.555,0.576,-330.4083680405019,-330.4736020954613,-330.47360217502546,-313.54215166234513,-313.6511250833187
70,4.3,70,0.05,2,1.5,-293.4654492552254,0.0,-300.6997250931292,0.0,0.014225134,0.64,0.648,-313.8737645549576,-314.0736912427931,-314.0736914036759,-293.46544924543923,-293.61308753085973
70,4.9,70,0.05,2,1.5,-272.63010900109714,0.0,-282.2078829283337,0.0,0.014225134,0.695,0.718,-296.7815758712943,-297.126345361436,-297.12634546346794,-272.63010899906953,-272.8255737737375
70,5.5,70,0.05,2,1.5,-250.74708188466067,0.0,-263.16268311031735,0.0,0.014225134,0.735,0.774,-278.7049405578873,-279.2039463274166,-279.20394640973745,-250.7470818844343,-251.0004615013639
