,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.0248,-402.893695507168,-405.5803639066817,-401.59677900074365,0.039,-394.01122170497285,-396.1487475038818,-391.9357972890167,0.031199999999999995,-391.2987495083618,-393.9093748333107,-389.3506603328928,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
0,0.02,0.031999999999999994,-403.8941972708477,-406.39337049404173,-402.6845978822925,0.035199999999999995,-393.4901958493226,-397.32037280907736,-391.78877304689433,0.03679999999999999,-392.8191946446972,-395.2904183112845,-390.01819471075333,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
0,0.03,0.031999999999999994,-403.8941972708477,-406.39337049404173,-402.6845978822925,0.035199999999999995,-393.4901958493226,-397.32037280907736,-391.78877304689433,0.03679999999999999,-392.8191946446972,-395.2904183112845,-390.01819471075333,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
0,0.05,0.0512,-407.56513182686274,-409.19569459842506,-405.8666240295981,0.054400000000000004,-396.8840166254789,-399.3919381840427,-394.45891031793457,0.04933333333333333,-396.00012581318856,-397.67273384662406,-395.00844656310153,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
0,0.08,0.076,-410.5663881169933,-411.19545317511927,-409.3847656747517,0.0688,-399.01225575623437,-400.7729816392404,-398.0670043802329,0.06720000000000001,-397.29942444045724,-398.71594528945025,-395.18648450712067,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
0,0.1,0.0888,-411.4734878887336,-411.76023410142574,-410.1444050564532,0.07,-399.9912352843479,-401.6498948060351,-398.47282481145714,0.078,-398.7837827129039,-401.58365438633905,-396.17882119889623,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
0,0.12,0.11200000000000002,-411.7982769066496,-411.9549122444995,-411.3056106063661,0.09040000000000001,-400.89945183739377,-402.1540251598271,-399.7991848701958,0.0864,-399.577313606182,-401.5051138850736,-398.02860636848936,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
0,0.15,0.12079999999999999,-412.91656774310985,-414.0570768308609,-412.30889976166026,0.12266666666666666,-402.85096382517787,-403.0455607384953,-402.50891142409716,0.13440000000000002,-402.40359142985704,-403.1772928598976,-401.5154214263814,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
0,0.18,0.1488,-414.4851727762431,-415.9533052672199,-413.1829625398281,0.1608,-404.69923352402424,-404.6591527941189,-404.24609427657526,0.168,-403.8888429219836,-403.8563011951336,-403.1107109978342,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
0,0.2,0.18560000000000001,-415.9320795005413,-417.4187769156463,-414.23030070661986,0.184,-406.0182971241822,-406.5119805553328,-405.5865208998973,0.188,-404.63522412840786,-404.8315417067289,-404.4434736223725,1.0,-428.34491067666704,0.8041018891360447,-409.01750107576896,-428.3450205238248,-428.26331827263294,-409.9831670548242,-407.8010579848968
