,Rho,Test_worst,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_worst,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.1,-414.75435172054995,-423.0297615838924,-423.0791253044689,-414.2752559725412,-426.37041778789217,-420.3651909141422,[0.45],2.8118465210783574,0.0,0.45,"(0,)",-414.75435172054995,-423.60290144241407,-414.3334686511339,-423.65099460246506,[0.465],2.9156961684753346,0.465
1,0.18979591836734694,-411.90185430286715,-420.04159837941165,-420.17678597587735,-411.42203549131347,-423.4492375533006,-417.47538978493276,[0.352],2.1483820161924614,0.0,0.352,"(0,)",-411.90185430286715,-420.6119106529154,-411.48023164135805,-420.74596774597194,[0.34],2.2215325534113526,0.34
2,0.2795918367346939,-409.08539732828615,-417.0827191270183,-417.30144676648354,-408.6002423260474,-420.5527060281683,-414.61699672895156,[0.266],1.6696351626335932,0.0,0.266,"(0,)",-409.08539732828615,-417.6501318710975,-408.65780670438835,-417.8678131296435,[0.265],1.7269055218905396,0.265
3,0.3693877551020408,-406.28694079810725,-414.1484500890152,-414.4510520006534,-405.8012954278917,-417.6813714191903,-411.7828498372919,[0.206],1.294269774099494,0.0,0.206,"(0,)",-406.28694079810725,-414.7128449628898,-405.8586378961613,-415.01460317798126,[0.22],1.3271650846038692,0.22
4,0.4591836734693878,-403.4981015690029,-411.2290048053494,-411.6158606388452,-403.0127400617123,-414.82701217834347,-408.97364524283944,[0.158],0.9892892252592506,0.0,0.158,"(0,)",-403.4981015690029,-411.7899646639583,-403.0702761647626,-412.17596562543287,[0.17],1.0169014202358162,0.17
5,0.5489795918367347,-400.74214308501837,-408.3254120304383,-408.7947169777012,-400.25618286786147,-411.98758772228115,-406.1785991017397,[0.106],0.7833952929526695,0.0,0.106,"(0,)",-400.74214308501837,-408.8833019341182,-400.3129369035819,-409.3518237509508,[0.15],0.7629622703784276,0.15
6,0.6387755102040816,-398.00099081915437,-405.4382771874861,-405.990282900017,-397.5144224262847,-409.16109279915224,-403.39574736331616,[0.088],0.6327438104224539,0.0,0.088,"(0,)",-398.00099081915437,-405.9928556786904,-397.57163948932305,-406.54424686230976,[0.14],0.542418079835006,0.14
7,0.7285714285714286,-395.2715130583481,-402.5685795646938,-403.2020826935717,-394.7821027090149,-406.36137554804213,-400.6219017140023,[0.07],0.522869870936764,0.0,0.07,"(0,)",-395.2715130583481,-403.1193085743804,-394.83779459137276,-403.7527509562118,[0.085],0.38483431044385624,0.085
8,0.8183673469387756,-392.5938807923469,-399.7663314930739,-400.4698657999892,-392.1097932768906,-403.61627977206274,-397.89157426120494,[0.066],0.4866248481470709,0.0,0.066,"(0,)",-392.5938807923469,-400.31343884048516,-392.1588562463665,-401.02057780389123,[0.08],0.3273596199279799,0.08
9,0.9081632653061225,-390.0231460490828,-397.10370774398683,-397.86681923649263,-389.5728240877955,-400.96188265651034,-395.3113476387019,[0.066],0.45962218677734024,0.0,0.066,"(0,)",-390.0231460490828,-397.6477645219703,-389.6127754050985,-398.4150404760125,[0.08],0.3072429228380807,0.08
10,0.9979591836734695,-387.5904005746922,-394.5888792744765,-395.4030054735892,-387.16491557178745,-398.5233418851342,-392.84425004336174,[0.068],0.46244550477510893,0.0,0.068,"(0,)",-387.5904005746922,-395.1298030121431,-387.19241983950536,-395.9509839714137,[0.085],0.30235707145903706,0.085
