seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
60,0.0001,60,0.45,0.5,1,-0.896023815090635,0.525,-0.8598225604627824,0.559
60,0.00021544346900318845,60,0.45,0.5,1,-0.8960238149781611,0.525,-0.8598225604214522,0.558
60,0.00046415888336127773,60,0.45,0.5,1,-0.8960238150553035,0.525,-0.8598225604153543,0.558
60,0.001,60,0.45,0.5,1,-0.8960238151578602,0.525,-0.8598225604870506,0.558
60,0.002154434690031882,60,0.45,0.5,1,-0.8960238151064316,0.525,-0.8598225604689974,0.557
60,0.004641588833612777,60,0.45,0.5,1,-0.8960238151975721,0.5225,-0.8598225605163841,0.556
60,0.01,60,0.45,0.5,1,-0.8960238149961225,0.5175,-0.8598225604372692,0.549
60,0.021544346900318822,60,0.45,0.5,1,-0.895437557479587,0.5025,-0.8623890621562187,0.534
60,0.046415888336127774,60,0.45,0.5,1,-0.8967346048014917,0.475,-0.864037726437976,0.512
60,0.1,60,0.45,0.5,1,-0.8859769145669923,0.4625,-0.8593654155141925,0.473
60,0.11,60,0.45,0.5,1,-0.8857147999699373,0.45,-0.8590975445148464,0.466
60,0.14708333333333334,60,0.45,0.5,1,-0.8799557359379733,0.4325,-0.858106016080076,0.44
60,0.18416666666666667,60,0.45,0.5,1,-0.8747686514539441,0.3975,-0.8567374927667163,0.401
60,0.22125,60,0.45,0.5,1,-0.8772980033929859,0.3475,-0.8583039562614769,0.366
60,0.25833333333333336,60,0.45,0.5,1,-0.8889049439041079,0.335,-0.859540913182655,0.351
60,0.29541666666666666,60,0.45,0.5,1,-0.8932606574223462,0.3275,-0.8599425962151436,0.333
60,0.3325,60,0.45,0.5,1,-0.8919966570942183,0.3175,-0.8587785606131115,0.313
60,0.3695833333333333,60,0.45,0.5,1,-0.8881752302105249,0.2875,-0.8619791925109808,0.291
60,0.4066666666666667,60,0.45,0.5,1,-0.9081952565900059,0.25,-0.8656887997751849,0.268
60,0.44375000000000003,60,0.45,0.5,1,-0.9114603612178148,0.2475,-0.8663856095602894,0.254
60,0.48083333333333333,60,0.45,0.5,1,-0.9118525736998879,0.2425,-0.8665955550953885,0.245
60,0.5179166666666667,60,0.45,0.5,1,-0.9085790637703548,0.2425,-0.8654231463078541,0.233
60,0.555,60,0.45,0.5,1,-0.9067094708345632,0.235,-0.8641313363234526,0.228
60,0.5920833333333334,60,0.45,0.5,1,-0.9063522294798385,0.235,-0.8629493365979534,0.219
60,0.6291666666666667,60,0.45,0.5,1,-0.9071230424754845,0.225,-0.862124752271032,0.212
60,0.66625,60,0.45,0.5,1,-0.9074125211900435,0.205,-0.8617547087042026,0.208
60,0.7033333333333334,60,0.45,0.5,1,-0.9049022218211148,0.2,-0.861296062113844,0.2
60,0.7404166666666667,60,0.45,0.5,1,-0.9013087856927455,0.2,-0.8609175810247529,0.193
60,0.7775000000000001,60,0.45,0.5,1,-0.896730518672942,0.21,-0.8578836134016995,0.194
60,0.8145833333333333,60,0.45,0.5,1,-0.8958856274272804,0.2025,-0.8570610607885125,0.19
60,0.8516666666666667,60,0.45,0.5,1,-0.8955092285783985,0.2,-0.8566155958187842,0.186
60,0.88875,60,0.45,0.5,1,-0.8952907017433751,0.1975,-0.8563424254331342,0.181
60,0.9258333333333334,60,0.45,0.5,1,-0.8951449851281587,0.1925,-0.8561292003576421,0.176
60,0.9629166666666668,60,0.45,0.5,1,-0.8949863479089767,0.19,-0.8559548472889924,0.168
60,1.0,60,0.45,0.5,1,-0.8949032741961694,0.185,-0.8558273567638696,0.164
60,1.1,60,0.45,0.5,1,-0.8940626670923504,0.18,-0.8552540505187539,0.145
60,1.2512820512820513,60,0.45,0.5,1,-0.8932512585000244,0.155,-0.854724447960634,0.129
60,1.4025641025641027,60,0.45,0.5,1,-0.8789601048189656,0.14,-0.8587752151932531,0.104
60,1.553846153846154,60,0.45,0.5,1,-0.8554084692283138,0.1225,-0.850999167474942,0.09
60,1.7051282051282053,60,0.45,0.5,1,-0.8518306325818163,0.1025,-0.8467199959486411,0.071
60,1.8564102564102565,60,0.45,0.5,1,-0.8475152000029876,0.0975,-0.8448951502074099,0.06
60,2.0076923076923077,60,0.45,0.5,1,-0.8253030005775454,0.1025,-0.823425165858943,0.065
60,2.1589743589743593,60,0.45,0.5,1,-0.8152043122253316,0.09,-0.8078694677326255,0.059
60,2.3102564102564105,60,0.45,0.5,1,-0.8145684175023242,0.0775,-0.8057231480456049,0.052
60,2.4615384615384617,60,0.45,0.5,1,-0.7991038812578586,0.0675,-0.794349139264913,0.049
60,2.6128205128205133,60,0.45,0.5,1,-0.79363952643378,0.0575,-0.7904058576854518,0.045
60,2.7641025641025645,60,0.45,0.5,1,-0.7800622471140635,0.0575,-0.7665300901582796,0.046
60,2.9153846153846157,60,0.45,0.5,1,-0.7515993865519692,0.06,-0.7526012172717909,0.046
60,3.066666666666667,60,0.45,0.5,1,-0.7387398866377545,0.065,-0.7453951078069405,0.047
60,3.2179487179487185,60,0.45,0.5,1,-0.709444624466212,0.0625,-0.7222377297730502,0.056
60,3.3692307692307697,60,0.45,0.5,1,-0.7044048141524836,0.065,-0.7181557644861125,0.058
60,3.520512820512821,60,0.45,0.5,1,-0.7009846190643194,0.0625,-0.7156939190137244,0.055
60,3.671794871794872,60,0.45,0.5,1,-0.6976483319843843,0.065,-0.7142165474371216,0.055
60,3.8230769230769233,60,0.45,0.5,1,-0.6951598352150381,0.0675,-0.7130658857400781,0.055
60,3.974358974358975,60,0.45,0.5,1,-0.693413226856773,0.0675,-0.7120125608693588,0.052
60,4.125641025641026,60,0.45,0.5,1,-0.6914053060302281,0.0625,-0.7105411030510901,0.049
60,4.276923076923078,60,0.45,0.5,1,-0.6871986492295679,0.06,-0.7079999140665664,0.045
60,4.4282051282051285,60,0.45,0.5,1,-0.6834729942393318,0.055,-0.7050237283919191,0.042
60,4.57948717948718,60,0.45,0.5,1,-0.6819961296544602,0.055,-0.7032032418433302,0.041
60,4.730769230769232,60,0.45,0.5,1,-0.6815925258118932,0.0525,-0.702015878326626,0.038
60,4.8820512820512825,60,0.45,0.5,1,-0.6779916118023772,0.045,-0.6916959091524719,0.037
60,5.033333333333333,60,0.45,0.5,1,-0.6771869426905739,0.045,-0.6899144331979834,0.037
60,5.184615384615386,60,0.45,0.5,1,-0.676389904643872,0.04,-0.6886239235231421,0.037
60,5.3358974358974365,60,0.45,0.5,1,-0.6748330423493786,0.04,-0.687071055491355,0.036
60,5.487179487179487,60,0.45,0.5,1,-0.6735297416857164,0.0375,-0.685842552038203,0.034
60,5.63846153846154,60,0.45,0.5,1,-0.6724642701428937,0.0375,-0.6848706106050452,0.033
60,5.7897435897435905,60,0.45,0.5,1,-0.6717486221558008,0.035,-0.6839398905305486,0.031
60,5.941025641025641,60,0.45,0.5,1,-0.6703456759499257,0.0325,-0.6826510232770866,0.032
60,6.092307692307694,60,0.45,0.5,1,-0.6692422125126228,0.0325,-0.6816373140795992,0.032
60,6.2435897435897445,60,0.45,0.5,1,-0.6602225377826272,0.03,-0.6776232731787308,0.032
60,6.394871794871795,60,0.45,0.5,1,-0.6534198622148621,0.03,-0.6741549298851824,0.033
60,6.546153846153846,60,0.45,0.5,1,-0.6503762203490586,0.03,-0.6722853659053413,0.032
60,6.6974358974358985,60,0.45,0.5,1,-0.6483357127054801,0.03,-0.6707077659929838,0.033
60,6.848717948717949,60,0.45,0.5,1,-0.6469039010060219,0.03,-0.6694974870153827,0.034
60,7.0,60,0.45,0.5,1,-0.646001078526617,0.03,-0.6685148871160138,0.034
