seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
20,0.0001,20,0.15,1,1,-0.8419400419443656,1.0,-0.803903338274914,1.0,0.00323961
20,0.00021544346900318845,20,0.15,1,1,-0.841940041972822,1.0,-0.8039033382685069,1.0,0.00323961
20,0.00046415888336127773,20,0.15,1,1,-0.8419400419586789,1.0,-0.8039033382612586,1.0,0.00323961
20,0.001,20,0.15,1,1,-0.8419400419492998,1.0,-0.8039033383010756,1.0,0.00323961
20,0.002154434690031882,20,0.15,1,1,-0.841940041946052,1.0,-0.8039033383014346,1.0,0.00323961
20,0.004641588833612777,20,0.15,1,1,-0.8419400419263715,1.0,-0.8039033382912169,1.0,0.00323961
20,0.01,20,0.15,1,1,-0.8419400419645364,1.0,-0.8039033382928941,1.0,0.00323961
20,0.021544346900318822,20,0.15,1,1,-0.8419400419612282,1.0,-0.803903338293128,1.0,0.00323961
20,0.046415888336127774,20,0.15,1,1,-0.8419400419359533,1.0,-0.8039033382678802,1.0,0.00323961
20,0.1,20,0.15,1,1,-0.8400433273354926,1.0,-0.8026765117173209,1.0,0.00323961
20,0.11,20,0.15,1,1,-0.8399754002713078,1.0,-0.8026325754033221,1.0,0.00323961
20,0.14708333333333334,20,0.15,1,1,-0.8398269653794563,0.99,-0.8025365652651326,0.984,0.00323961
20,0.18416666666666667,20,0.15,1,1,-0.8415228553574358,0.99,-0.805791343848126,0.964,0.00323961
20,0.22125,20,0.15,1,1,-0.8442815777087259,0.97,-0.8028481648478498,0.944,0.00323961
20,0.25833333333333336,20,0.15,1,1,-0.8457734729655425,0.94,-0.8013511584225471,0.912,0.00323961
20,0.29541666666666666,20,0.15,1,1,-0.843076939957707,0.93,-0.803692628282065,0.896,0.00323961
20,0.3325,20,0.15,1,1,-0.842166824387006,0.91,-0.8042765113602072,0.856,0.00323961
20,0.3695833333333333,20,0.15,1,1,-0.8418150789897427,0.88,-0.8044328932007596,0.828,0.00323961
20,0.4066666666666667,20,0.15,1,1,-0.8415731351565213,0.86,-0.8044444160492931,0.808,0.00323961
20,0.44375000000000003,20,0.15,1,1,-0.841172482064475,0.8,-0.804188364726099,0.792,0.00323961
20,0.48083333333333333,20,0.15,1,1,-0.8368930405071923,0.75,-0.8008429702659948,0.776,0.00323961
