,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.05,1.0,-0.8244866293989148,0.043050000000000005,-0.818196329455134,0.05038666666666666,0.05,1.0,-0.8353989764173764,0.005,-0.824246597965083,0.012,0.05,1.0,-0.8092803414382996,0.055,-0.806189578384376,0.056
1,0.1,1.0,-0.8507930108094361,0.08682916666666668,-0.8434082172443724,0.09058,0.1,1.0,-0.8618571010163962,0.025,-0.8498502507511136,0.018,0.1,1.0,-0.8412031778372697,0.115,-0.8331694635361412,0.1205
2,0.15,1.0,-0.8564234582844735,0.09597916666666667,-0.8489762337782358,0.10587833333333334,0.15,1.0,-0.8660231283152742,0.02,-0.8536674548649145,0.022,0.15,1.0,-0.8449073523381547,0.125,-0.8439883287088928,0.144
3,0.2,1.0,-0.8564740800392415,0.0976625,-0.8518193871269067,0.10331166666666668,0.2,1.0,-0.8636475500301479,0.02,-0.8560334771328826,0.02,0.2,1.0,-0.846030639386139,0.135,-0.8470026889719584,0.1365
4,0.23,1.0,-0.8507874958935858,0.10720000000000002,-0.8520022125063696,0.11323833333333333,0.23,1.0,-0.8590408303345288,0.025,-0.8559631361912257,0.024,0.23,1.0,-0.8384161204577245,0.155,-0.8462386532084392,0.146
5,0.25,1.0,-0.8539003539952457,0.09541666666666666,-0.8527748851244072,0.10302666666666667,0.25,1.0,-0.8604772867845747,0.015,-0.8607265202117074,0.017499999999999998,0.25,1.0,-0.8436375037649008,0.125,-0.8442428129892927,0.136
6,0.3,1.0,-0.8577394553160848,0.09565,-0.8534882676194314,0.10236166666666667,0.3,1.0,-0.8640036523237569,0.015,-0.8575044288090548,0.016,0.3,1.0,-0.8459680359184694,0.125,-0.8470575211580056,0.1285
7,0.33,1.0,-0.8557966700233047,0.08776666666666667,-0.8533617502913349,0.09223,0.33,1.0,-0.8676080212907891,0.005,-0.8623713471267253,0.006,0.33,1.0,-0.8465272567090463,0.11,-0.8433948859529242,0.1145
8,0.35,1.0,-0.8627494808811411,0.09245,-0.85729637165082,0.09949666666666666,0.35,1.0,-0.8745793752321118,0.005,-0.8651151016323848,0.008,0.35,1.0,-0.8511097121663774,0.12,-0.8483039369685498,0.132
