,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.05,1.0,-0.8272369250908997,0.05425833333333333,-0.8170862641480204,0.06542500000000001,0.05,1.0,-0.8396559615775161,0.01,-0.8253578702979709,0.016,0.05,1.0,-0.8103542609722345,0.06,-0.8064939256904367,0.076
1,0.1,1.0,-0.8496961354762234,0.08557083333333333,-0.8424114957857787,0.09368666666666667,0.1,1.0,-0.8549012587035734,0.015,-0.8476807064720577,0.02,0.1,1.0,-0.8402207788255354,0.105,-0.8369447944794512,0.114
2,0.15,1.0,-0.849806467981796,0.08688333333333334,-0.8509447850538665,0.09237333333333334,0.15,1.0,-0.8562114634625195,0.01,-0.8583494002916825,0.006,0.15,1.0,-0.8414913999191803,0.105,-0.8396101871979127,0.116
3,0.2,1.0,-0.851947038405468,0.08728333333333332,-0.8494574499557384,0.090605,0.2,1.0,-0.8649730214942813,0.005,-0.8583116900618162,0.008,0.2,1.0,-0.8368358254660645,0.10625,-0.8402407385778546,0.114
4,0.23,1.0,-0.8548673047162765,0.09044166666666667,-0.8524420337562596,0.09183833333333334,0.23,1.0,-0.8668228498769842,0.01,-0.8597993906834458,0.0095,0.23,1.0,-0.84505579873048,0.115,-0.8428669071296413,0.11
5,0.25,1.0,-0.8528859290961998,0.0850625,-0.8511933231085815,0.08914166666666666,0.25,1.0,-0.8641776849974924,0.005,-0.857871033109932,0.004,0.25,1.0,-0.8446967310315965,0.1,-0.8420144334421341,0.1025
6,0.3,1.0,-0.8531998368341429,0.08674166666666668,-0.8550696461255312,0.09054833333333333,0.3,1.0,-0.8693718360714677,0.0,-0.8645690108982467,0.004,0.3,1.0,-0.8343979360939957,0.1,-0.8418183043137297,0.106
7,0.33,1.0,-0.8512528837662156,0.091225,-0.8519331884638711,0.09425666666666667,0.33,1.0,-0.8661811835691495,0.005,-0.8626673032874448,0.004,0.33,1.0,-0.8346096790066718,0.105,-0.8374968159933556,0.1105
8,0.35,1.0,-0.8476045203911731,0.08557083333333333,-0.8499039842516526,0.08902166666666667,0.35,1.0,-0.8619905765352106,0.0,-0.8568686507111165,0.002,0.35,1.0,-0.8299296062155557,0.085,-0.8389951946930944,0.104
