,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.05,1.0,-0.8252005495352951,0.05737083333333333,-0.8221926309316868,0.06165333333333333,0.05,1.0,-0.8338969658356378,0.01,-0.8279151393242954,0.016,0.05,1.0,-0.8142772305795616,0.075,-0.8165576085354322,0.074
1,0.1,1.0,-0.8513601585604542,0.082275,-0.8467800981880339,0.09833333333333333,0.1,1.0,-0.8606850741068421,0.015,-0.8539944273604028,0.022,0.1,1.0,-0.8407120428440904,0.1,-0.8391935065529634,0.134
2,0.15,1.0,-0.8529889235276661,0.09689583333333333,-0.8477720692385583,0.10086166666666667,0.15,1.0,-0.8629632328851672,0.02,-0.8547797961609411,0.02,0.15,1.0,-0.8415882892721566,0.125,-0.8381031629212318,0.1245
3,0.2,1.0,-0.8518160354969211,0.09056666666666667,-0.8504570664080148,0.09670666666666666,0.2,1.0,-0.8612578328766418,0.01,-0.8557191714020986,0.014,0.2,1.0,-0.8410427600725334,0.12,-0.8433692339196888,0.12
4,0.23,1.0,-0.8540580904546085,0.08994583333333334,-0.8499779578077614,0.09751,0.23,1.0,-0.8660601956581824,0.01,-0.8566261467976625,0.01,0.23,1.0,-0.839463565765968,0.115,-0.8411294627244722,0.13
5,0.25,1.0,-0.8524386749173981,0.08445,-0.8514553865741141,0.08757666666666666,0.25,1.0,-0.8633648569482357,0.00875,-0.8574429169150435,0.006,0.25,1.0,-0.8417197770795547,0.095,-0.8462707335551336,0.106
6,0.3,1.0,-0.8563744719237796,0.08115416666666667,-0.8530481263204893,0.08758666666666666,0.3,1.0,-0.8658971647991222,0.0,-0.8599511702816006,0.004,0.3,1.0,-0.8439175522869329,0.095,-0.8448972929306848,0.108
7,0.33,1.0,-0.8590009899601265,0.0818375,-0.8525562368184173,0.088525,0.33,1.0,-0.8729997385008478,0.005,-0.8606353763524586,0.006,0.33,1.0,-0.8447611804465315,0.095,-0.8411584244637803,0.108
8,0.35,1.0,-0.854708320286581,0.08810833333333333,-0.8523393781233904,0.09402166666666666,0.35,1.0,-0.8679544575370192,0.005,-0.8616231581286493,0.006,0.35,1.0,-0.8378415174339686,0.10625,-0.8420664686807964,0.12
