,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.0268,-396.1297893811967,-398.1404415867491,-394.68573679445785,0.0268,-384.00801467119976,-385.3433495445781,-381.4330960985101,0.027199999999999995,-382.8282205117297,-385.56654402517523,-379.65859125440966,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.02,0.0396,-398.5751131498399,-399.8291507914861,-396.7527763640102,0.03480000000000001,-385.7519780454538,-388.1007918104224,-383.72826016498163,0.037800000000000014,-385.6065731930763,-388.0038771431362,-384.0155519376133,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.03,0.044399999999999995,-399.62090788414946,-400.6015539630729,-398.04307074701467,0.041,-387.22569185045126,-390.04191787411486,-385.43069192715654,0.0418,-386.4217709943242,-389.1497231565611,-384.3366701310898,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.04,0.05720000000000001,-401.55247657616655,-402.0289879015213,-400.2058644000008,0.055400000000000005,-389.71161105183336,-391.24894379586465,-389.2724942450993,0.05720000000000001,-388.71065925544286,-390.5457696496728,-387.0105974904672,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.05,0.0726,-402.99814053346216,-403.8062272182415,-402.0527519628202,0.0748,-392.3231134212452,-394.037605491353,-390.83118509539526,0.06540000000000001,-390.18492666300875,-391.95710471744326,-389.2593718373163,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.08,0.0962,-405.4439790465853,-406.1622215834684,-404.21398309413553,0.0988,-394.9364760378256,-395.31975539519556,-393.81937738540887,0.0978,-393.78642218111565,-395.73322333424284,-392.49662213933755,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.09,0.09659999999999999,-405.70728909007914,-407.02925675323695,-404.21398309413553,0.1046,-395.4996956079784,-396.1468642248481,-394.69640902677463,0.10279999999999997,-394.2807806390595,-395.94887339305325,-393.10920288795984,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.1,0.12000000000000002,-406.7972138323113,-407.80964596419193,-405.4853423735696,0.11540000000000002,-396.54153467045955,-397.30255015712294,-396.06179418099276,0.11920000000000001,-395.7356193226283,-396.7921036581139,-395.2988635566977,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.12,0.134,-407.83667052169613,-408.97861172051415,-406.5833740063189,0.13280000000000003,-397.53037412755856,-398.2317829300604,-397.03522053487296,0.1366,-396.8822879010785,-397.76609835043695,-396.145435789162,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.14,0.1578,-409.0273386238843,-410.710639702897,-407.42198690286415,0.15460000000000002,-399.08523138718255,-399.7501965205858,-398.9548831589733,0.14980000000000002,-397.9474296250632,-398.78607310209316,-396.992007904725,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.15,0.15999999999999998,-408.70819695043906,-410.6024771412059,-407.32071399396426,0.16179999999999997,-399.56508244019636,-400.13098248185275,-399.26132525956416,0.15560000000000002,-398.3477390376501,-399.1386906696444,-397.5860612248257,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.18,0.1954,-410.41771718635766,-412.04910400578046,-409.2739424133305,0.1858,-400.8854363525078,-401.505951008251,-400.10011188589044,0.186,-399.9782806054424,-400.4109738617848,-398.66319206202047,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
0,0.2,0.2224,-410.7154041060714,-412.70425055181227,-409.08264641540006,0.20420000000000002,-401.7817836296393,-402.65161371461755,-400.9388986054481,0.2118,-401.36998796015575,-402.0714405424549,-400.3576661011017,1.0,-428.4270723073886,0.5721906124856214,-399.28292630175457,-428.9226574362271,-427.95475299051503,-400.1730456689136,-397.8799536106836
