,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.1,1.0,-338.3798644721471,0.032575,-338.4639139968954,0.03693,0.1,1.0,-372.64035150065604,0.005,-372.4239102174595,0.006,0.1,1.0,-307.830402186965,0.05,-308.31638946520667,0.056
1,0.15,1.0,-367.8935704645969,0.02404,-367.72143327501647,0.023968,0.15,1.0,-387.8111360299895,0.0,-387.69410082079884,0.0,0.15,1.0,-349.319125496669,0.025,-349.47930825564873,0.0255
2,0.2,1.0,-374.9213688631033,0.02138,-374.8045368925655,0.023088,0.2,1.0,-391.6703091780207,0.0,-391.47190040819504,0.0,0.2,1.0,-359.50097577708766,0.025,-359.3089156151245,0.022
3,0.25,1.0,-381.4831392299763,0.02846,-381.27534276745246,0.030424,0.25,1.0,-395.93500728058905,0.0,-395.78698508854825,0.0,0.25,1.0,-368.0408211337618,0.03,-367.72144704759074,0.0295
4,0.3,1.0,-384.9005858776285,0.03896,-384.54432626666704,0.039008,0.3,1.0,-398.3106336967097,0.0,-397.852074440174,0.0,0.3,1.0,-372.4879958695502,0.05,-372.1565312306911,0.042
5,0.33,1.0,-387.81002176206846,0.04182,-387.45544180321775,0.044328000000000006,0.33,1.0,-400.5964709902079,0.0,-400.3175307380421,0.0,0.33,1.0,-376.12416599299013,0.055,-375.9198749900485,0.0515
6,0.35,1.0,-388.35133009443587,0.04478,-388.11080060705746,0.045656,0.35,1.0,-400.805079401739,0.0,-400.46692662937147,0.0,0.35,1.0,-376.643956228759,0.05375,-376.50770813011167,0.0575
7,0.4,1.0,-390.4089013198525,0.05242,-390.0882816803145,0.056896,0.4,1.0,-401.92310262743035,0.005,-401.39528928929997,0.002,0.4,1.0,-380.19368391633395,0.07,-379.9525208345211,0.072
8,0.5,1.0,-394.2815692981039,0.06794,-393.8557067950995,0.075696,0.5,1.0,-405.61946471834244,0.005,-405.3294776751025,0.01,0.5,1.0,-383.55687073265386,0.09375,-383.2214637827674,0.0995
