seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
30,0.0001,30,0.2,1,1,-0.9305790424458149,0.62,-0.79801001235562,0.736
30,0.0001438449888287663,30,0.2,1,1,-0.9305790424606006,0.62,-0.7980100126060443,0.736
30,0.00020691380811147902,30,0.2,1,1,-0.9305790425370901,0.62,-0.7980100125374789,0.736
30,0.00029763514416313193,30,0.2,1,1,-0.9305790422195876,0.62,-0.7980100119695567,0.736
30,0.00042813323987193956,30,0.2,1,1,-0.9305790423996879,0.62,-0.7980100123904288,0.736
30,0.0006158482110660267,30,0.2,1,1,-0.9305790424899019,0.62,-0.7980100123539607,0.736
30,0.0008858667904100822,30,0.2,1,1,-0.9305790423682067,0.62,-0.7980100125278379,0.736
30,0.0012742749857031334,30,0.2,1,1,-0.9305790425295445,0.62,-0.7980100125996276,0.736
30,0.0018329807108324356,30,0.2,1,1,-0.9305790426615087,0.62,-0.7980100125896548,0.736
30,0.0026366508987303583,30,0.2,1,1,-0.9305790424956438,0.62,-0.7980100126696782,0.736
30,0.00379269019073225,30,0.2,1,1,-0.9305790425251963,0.62,-0.7980100126263793,0.736
30,0.005455594781168515,30,0.2,1,1,-0.9305790427020707,0.62,-0.7980100126020755,0.736
30,0.007847599703514606,30,0.2,1,1,-0.930579043144214,0.62,-0.7980100134149429,0.732
30,0.011288378916846883,30,0.2,1,1,-0.9307171120479211,0.62,-0.7985289885118648,0.732
30,0.01623776739188721,30,0.2,1,1,-0.9290901799516809,0.62,-0.7973591814233786,0.728
30,0.023357214690901212,30,0.2,1,1,-0.9137674655128113,0.63,-0.7744141283089233,0.744
30,0.03359818286283781,30,0.2,1,1,-0.9048274376719985,0.64,-0.7750881352979463,0.744
30,0.04832930238571752,30,0.2,1,1,-0.8979055117545209,0.65,-0.77645826751151,0.74
30,0.06951927961775606,30,0.2,1,1,-0.8952688035604953,0.64,-0.7740856650350866,0.744
30,0.1,30,0.2,1,1,-0.8909265234258591,0.62,-0.7774927945502202,0.732
30,0.11,30,0.2,1,1,-0.8893617015126745,0.62,-0.7786288595254188,0.728
30,0.23538461538461536,30,0.2,1,1,-0.8816624279341143,0.56,-0.7937472843876173,0.704
30,0.36076923076923073,30,0.2,1,1,-0.8598262558219573,0.52,-0.7915800469428339,0.636
30,0.4861538461538461,30,0.2,1,1,-0.8570010328226597,0.49,-0.7896161255235045,0.584
30,0.6115384615384615,30,0.2,1,1,-0.8544880973103491,0.46,-0.7894137456598742,0.572
30,0.7369230769230769,30,0.2,1,1,-0.8523001539307741,0.42,-0.7903163849869956,0.536
