,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.4772969235688675,-6.694127873382224,-0.09691204340854842,[0.02],0.050714790935741404,0.79,0.02,1.0
1,"(100,)",-4.59337124172805,-6.7982430833570895,-0.12001381458440807,[0.03],0.1296698172016121,0.76,0.03,1.0
2,"(200,)",-4.577551014494537,-6.788140510230438,-0.12065772971540856,[0.03],0.1311257708220377,0.76,0.03,1.0
3,"(300,)",-4.589573772546594,-6.802761039452553,-0.12120546063751902,[0.03],0.13480096853121123,0.75,0.03,1.0
4,"(400,)",-4.586983281304876,-6.797554531332159,-0.12157605048177889,[0.03],0.13609060923616303,0.755,0.03,1.0
5,"(500,)",-4.586664477387597,-6.797758290688012,-0.12157917391752271,[0.03],0.13607138856159756,0.75,0.03,1.0
