,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.087259259739893,-6.639829766380425,0.0,[0.05],0.8890231325101513,0.755,0.05,1.0
1,"(100,)",-4.11750179327394,-6.74886807010655,-7.937872581464944e-09,[0.065],1.154176027043333,0.73,0.065,1.0
2,"(200,)",-4.120844680851871,-6.753016399225782,-9.918377230633268e-11,[0.065],1.1642113771238254,0.72,0.065,1.0
3,"(300,)",-4.141931046223776,-6.779104501444863,0.0,[0.065],1.1766537912335118,0.71,0.065,1.0
4,"(400,)",-4.146552373138579,-6.785438403112305,0.0,[0.065],1.1822665815694253,0.71,0.065,1.0
5,"(500,)",-4.14765611337338,-6.78681761459938,0.0,[0.065],1.1830206713549787,0.71,0.065,1.0
