seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
60,60,0.6626040835806282,0.4475725955265357,0.2779847087239822,-0.24755045494688277,-0.6202023589695995,-1.0470097435332903,-0.8098767479748646,-0.7778179689448742
