seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
40,40,0.6702720372958418,0.010442271254521834,0.29672912149315434,-0.6277469489362496,-0.7771345868945454,-1.0392088585975476,-0.8284751637058667,-0.8389164627653163,-0.5183160647074099,0.40652074962847157
