,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-9.721556564999148,-4.547982762858115,[0.035],0.8418131432782238,0.035,33.90690440877385,[1.84181314],1,0.0,tensor(-6.7226),"[np.float64(0.6088775291800214), np.float64(9.34144563382882), np.float64(0.0), np.float64(2.397580203648803)]",1.0
1,1,-8.33135779613669,-4.671492744539467,[0.045],1.370929073673753,0.045,33.86194692991008,[1.84181314],1,9.999999985124844e-05,tensor(1.7670),"[np.float64(0.6087101977789009), np.float64(9.341586392416156), np.float64(0.00039999999401738056), np.float64(2.3974298852820413)]",1.0
2,2,-8.345915341181387,-4.676559841178615,[0.045],1.3829621030740071,0.045,33.823282587548746,[1.84181314],1,0.000145876798402994,tensor(1.7736),"[np.float64(0.6085627592685481), np.float64(9.341704208435228), np.float64(0.0007569415885401885), np.float64(2.397293143710973)]",1.0
3,3,-8.359714100874578,-4.681486964723375,[0.045],1.3941992125596572,0.045,33.78681405997159,[1.84181314],1,0.0001644281045744823,tensor(1.7798),"[np.float64(0.6084225057350883), np.float64(9.341813495499581), np.float64(0.0011068927295195762), np.float64(2.397160055164533)]",1.0
4,4,-8.373090442377583,-4.686353169792678,[0.045],1.4050075512129043,0.045,33.75148475814277,[1.84181314],1,0.00016516346219876745,tensor(1.7858),"[np.float64(0.6082859089356341), np.float64(9.341918302767418), np.float64(0.001453786355493118), np.float64(2.3970282404506866)]",1.0
5,5,-8.38617938477929,-4.69118673024611,[0.045],1.4155416933263767,0.045,33.71686172249388,[1.84181314],1,0.0001529345765962694,tensor(1.7915),"[np.float64(0.608151502534175), np.float64(9.3420203088887), np.float64(0.0017991196215905642), np.float64(2.3968968669902533)]",1.0
6,6,-8.39904645856992,-4.695999626941658,[0.045],1.425880019259134,0.045,33.68273265730459,[1.84181314],1,0.00013067780434127858,tensor(1.7972),"[np.float64(0.6080185510894125), np.float64(9.342120351167006), np.float64(0.0021435164648016002), np.float64(2.3967655951829303)]",1.0
7,7,-8.411727129018178,-4.700797245236446,[0.045],1.436066757395631,0.045,33.648982689878046,[1.84181314],1,0.00010035684869749093,tensor(1.8028),"[np.float64(0.6078866447039593), np.float64(9.342218893303455), np.float64(0.002487243963743639), np.float64(2.3966342804079277)]",1.0
8,8,-8.424241928281212,-4.705581884798476,[0.045],1.4461285505462222,0.045,33.61554629266467,[1.84181314],1,6.337346673533008e-05,tensor(1.8084),"[np.float64(0.6077555403269932), np.float64(9.342316208016983), np.float64(0.0028304048985911714), np.float64(2.3965028656690457)]",1.0
9,9,-8.436603251462143,-4.710354259124785,[0.045],1.456082077826963,0.045,33.58238542992079,[1.84181314],1,2.0775152002135478e-05,tensor(1.8138),"[np.float64(0.6076250889480331), np.float64(9.342412460375503), np.float64(0.0031730194911779625), np.float64(2.396371336680784)]",1.0
