,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.477382438445484,-6.733763313818469,-0.09966058874197192,[0.075],2.0258085051803008,0.765,0.075,1.0
1,"(100,)",-4.267671341705075,-6.440704463021675,-0.10152237291689592,[0.065],1.8045055824542078,0.78,0.065,1.0
2,"(200,)",-4.331885899242537,-6.492267585937774,-0.08150769163058014,[0.07],1.828729100457869,0.775,0.07,1.0
3,"(300,)",-4.320951047029903,-6.476000868648872,-0.05211795080988013,[0.07],1.8264902211174634,0.775,0.07,1.0
4,"(400,)",-4.320354806736488,-6.473353326886324,-0.06068003598158622,[0.07],1.8165539243228936,0.775,0.07,1.0
5,"(500,)",-4.321803179519,-6.474942026983365,-0.06537344883708918,[0.07],1.816742174901456,0.775,0.07,1.0
