seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
10,10,1.0,-421.21929401389343,0.44818477883649477,-397.4458226048968,-397.37325402540057,-428.814058512274,-397.49796193055266,-428.65248623489214,-397.4242458986669,-417.7899391916477
