,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.1959111210343325,-6.6739249738805135,0.0,[0.035],0.7570735276866661,0.745,0.035,1.0
1,"(100,)",-4.67676537035398,-7.2189668492763275,0.0,[0.085],1.4645644928052457,0.675,0.085,1.0
2,"(200,)",-4.758118354815932,-7.311588002146532,0.0,[0.095],1.6612227309722,0.66,0.095,1.0
3,"(300,)",-4.774153977735599,-7.330264228564541,0.0,[0.095],1.7001471481733865,0.66,0.095,1.0
4,"(400,)",-4.781054762498481,-7.338900287915257,0.0,[0.095],1.7165022815816333,0.655,0.095,1.0
5,"(500,)",-4.7823972464494755,-7.340623449538132,0.0,[0.095],1.719268044088194,0.655,0.095,1.0
