seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,valid_avg,avg_val,valid_cvar,test_cvar
80,0.0001,80,0.2,1.5,1.5,-0.17511065168648213,0.41,-0.20562203244003158,0.402,0.004055025,0.0,0.0,-0.8745947264163745,-0.8725772968469455,-0.9252363559771548,-0.9053134532733442,0.41372434227328825,0.4936377317201899
80,0.00016378937069540646,80,0.2,1.5,1.5,-0.17511065215807167,0.41,-0.2056220312700596,0.402,0.004055025,0.0,0.0,-0.8745141674074131,-0.8724978161126898,-0.9252363559161477,-0.9053134532841128,0.41372434123530266,0.4936377310115782
80,0.00026826957952797245,80,0.2,1.5,1.5,-0.17511065172158208,0.41,-0.2056220314217454,0.402,0.004055025,0.0,0.0,-0.874382220167563,-0.8723676348160848,-0.9252363559968376,-0.9053134532393539,0.4137243422865907,0.49363773178803594
80,0.00043939705607607906,80,0.2,1.5,1.5,-0.1751106546598017,0.41,-0.205622031283416,0.402,0.004055025,0.0,0.0,-0.8741661048056195,-0.872154412131211,-0.9252363559928027,-0.9053134532529601,0.4137243413345229,0.49363773111551495
80,0.0007196856730011522,80,0.2,1.5,1.5,-0.17511065755338834,0.41,-0.20562203121739314,0.402,0.004055025,0.0,0.0,-0.8738121306033965,-0.871805175686695,-0.925236355859329,-0.9053134531228725,0.41372434130209046,0.49363773086106605
80,0.0011787686347935866,80,0.2,1.5,1.5,-0.1751106550936215,0.41,-0.20562203134794838,0.402,0.004055025,0.0,0.0,-0.8732323587889198,-0.8712331637530649,-0.9252363559094566,-0.9053134532401955,0.4137243410150313,0.4936377308140416
80,0.0019306977288832496,80,0.2,1.5,1.5,-0.17511065262350986,0.4075,-0.20562203148963945,0.4,0.004055025,0.0,0.0,-0.8722827539149187,-0.870296268738069,-0.9252363559491132,-0.9053134532058209,0.413724342325898,0.49363773199307265
80,0.0031622776601683794,80,0.2,1.5,1.5,-0.17511065254315467,0.4075,-0.20562203138565835,0.397,0.004055025,0.0,0.0,-0.8707274019363463,-0.8687617343887265,-0.925236355881315,-0.9053134532282189,0.413724341487856,0.4936377312896304
80,0.005179474679231213,80,0.2,1.5,1.5,-0.17511065199465384,0.4075,-0.20562203144171926,0.397,0.004055025,0.0,0.0,-0.8681799010798165,-0.8662483302661322,-0.9252363559053011,-0.9053134531767576,0.41372434157200816,0.49363773143481937
80,0.008483428982440717,80,0.2,1.5,1.5,-0.1751106518313223,0.4125,-0.20562203130542528,0.401,0.004055025,0.0,0.0,-0.8640121494177635,-0.862139737328459,-0.925073733189702,-0.905491007876944,0.4137243424401591,0.4936377319263683
80,0.013894954943731374,80,0.2,1.5,1.5,-0.1751106516037947,0.4125,-0.20562203140811405,0.397,0.004055025,0.0,0.0,-0.8572500292038404,-0.8555189691624209,-0.9248441752208221,-0.9057416435573741,0.41372434161962335,0.49363773159339375
80,0.022758459260747887,80,0.2,1.5,1.5,-0.24799486542890137,0.3925,-0.23601291237030889,0.386,0.004055025,0.0,0.0,-0.8463284202733199,-0.8448651960637681,-0.9227382724283913,-0.8994873298495168,0.3576560901451296,0.4264878717602696
