,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.05,1.0,-259.2324650753846,0.022400000000000003,-255.4013757701228,0.00912,0.05,1.0,-323.1699583920345,0.0,-320.18440463594715,0.0,0.05,1.0,-195.6098502539391,0.05,-190.92537954693614,0.016
1,0.1,1.0,-387.4565266248468,0.04856,-387.1856284685704,0.042288,0.1,1.0,-400.56252156950836,0.0125,-400.3384573339295,0.012,0.1,1.0,-376.1693077938196,0.06,-375.75212416366895,0.052
2,0.15,1.0,-394.6243785371824,0.0418,-394.43916112045554,0.034848,0.15,1.0,-405.66338883893087,0.01,-405.56037754234376,0.008,0.15,1.0,-384.91199859226015,0.06,-384.7154991088917,0.047
3,0.2,1.0,-398.849337748372,0.04736,-398.6619666267226,0.03872,0.2,1.0,-408.22543049272343,0.01,-408.0675459588667,0.008,0.2,1.0,-390.1380762334223,0.06,-389.7373927673556,0.052
4,0.25,1.0,-400.97139887723694,0.0536,-400.77063660797495,0.045295999999999996,0.25,1.0,-409.62845123351656,0.01,-409.3615243069372,0.008,0.25,1.0,-392.7142000861784,0.07,-392.42363415775844,0.064
5,0.3,1.0,-402.0153463764255,0.05684,-401.84753291558917,0.049024,0.3,1.0,-410.2657573455725,0.01,-410.12043165983675,0.008,0.3,1.0,-394.0176529434417,0.07,-393.8944175520023,0.071
6,0.33,1.0,-402.243492395173,0.05504,-402.05753849907103,0.045904,0.33,1.0,-409.98433795647276,0.01,-409.9235500165708,0.004,0.33,1.0,-394.4842841101987,0.07,-394.22098283009956,0.059
7,0.35,1.0,-403.06353193238374,0.05836,-402.8806925685478,0.0484,0.35,1.0,-410.71336972408176,0.01,-410.54199899911976,0.005,0.35,1.0,-395.4448813961382,0.08,-395.256552734587,0.059
8,0.4,1.0,-405.1222808028255,0.06876,-404.96265503052115,0.058448,0.4,1.0,-412.2555913092916,0.01,-412.0888731703883,0.008,0.4,1.0,-398.15210444620556,0.11,-398.00673440596256,0.08
