seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
30,30,0.6007334329572015,0.3495162187110815,0.1425271336647727,-0.31833057537847587,-0.5139697516542366,-0.9896474207356432,-0.8069184997408347,-0.8624081722839175
