seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
60,60,0.5788523934322718,0.3591612545652316,0.15053126642414116,-0.30476770564098943,-0.543254316205907,-0.9739884448789325,-0.7995842171104296,-0.8517295055245448
