seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
20,20,0.5705258407659922,0.4152974798063444,0.1497047910256994,-0.3113710707286552,-0.5233296886023049,-0.9780622217251322,-0.7912899934624231,-0.8713055369045444
