seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
8,0.5,8,0.01,5,1.5,1.3177421878048146,0.0675,1.09694546873349,0.069,0.000217433,0.5525,0.581,-4.116330490597846,-4.057063577356962,-4.869864221042116
8,0.5512820512820513,8,0.01,5,1.5,1.3506402939630537,0.0425,1.0749232426288575,0.047,0.000217433,0.62,0.644,-3.4612628616273597,-3.3726076842792554,-4.6832056997600455
8,0.6025641025641025,8,0.01,5,1.5,1.3308893514225064,0.03,1.0678046116610436,0.034,0.000217433,0.68,0.72,-2.793750788003538,-2.6748777169901836,-4.514673582555302
8,0.6538461538461539,8,0.01,5,1.5,1.2938675076571844,0.0175,1.113966592075724,0.022,0.000217433,0.74,0.785,-2.1057358804187998,-1.9577240115989825,-4.342460497049936
8,0.7051282051282051,8,0.01,5,1.5,1.299326777157885,0.01,1.1068125508988707,0.015,0.000217433,0.8175,0.829,-1.3402506724968108,-1.1675401519062347,-4.182698680450101
8,0.7564102564102564,8,0.01,5,1.5,1.2765337368002718,0.0075,1.072617711230215,0.01,0.000217433,0.8525,0.863,-0.5662053993051596,-0.37027068098887544,-4.028203731757684
8,0.8076923076923077,8,0.01,5,1.5,1.3403652320628796,0.0075,1.0400642244173701,0.005,0.000217433,0.8875,0.891,0.2310826052139194,0.44599719177748653,-3.891996563324861
8,0.858974358974359,8,0.01,5,1.5,1.3801423338700756,0.005,1.035458923244664,0.003,0.000217433,0.9125,0.924,1.04215413813264,1.276048590788533,-3.765730511653217
8,0.9102564102564102,8,0.01,5,1.5,1.357412934777691,0.005,1.096342976594343,0.002,0.000217433,0.935,0.942,1.9052030492082355,2.1577690443597706,-3.657684598586151
8,0.9615384615384615,8,0.01,5,1.5,1.3356936968579274,0.005,1.0795022818774247,0.002,0.000217433,0.95,0.953,2.784515843162172,3.055582186664896,-3.5496287477498445
8,1.0128205128205128,8,0.01,5,1.5,1.3441391921763384,0.0025,1.0838448841844672,0.002,0.000217433,0.96,0.969,3.6638286323570246,3.953395323503725,-3.4395727277702632
8,1.064102564102564,8,0.01,5,1.5,1.4154956021142673,0.0025,1.061646329774091,0.001,0.000217433,0.97,0.977,4.543141423588457,4.851208462773135,-3.32807097031712
8,1.1153846153846154,8,0.01,5,1.5,1.4243339083349011,0.0025,1.065883015136355,0.0,0.000217433,0.98,0.987,5.435310325741163,5.763742838229418,-3.248708695827193
8,1.1666666666666665,8,0.01,5,1.5,1.4331722114033882,0.0025,1.07011969862856,0.0,0.000217433,0.985,0.988,6.373940645351752,6.7336872190115455,-3.2052437313998947
8,1.217948717948718,8,0.01,5,1.5,1.4420105124589753,0.0025,1.066230129485186,0.0,0.000217433,0.9875,0.99,7.313632855606524,7.705030793008023,-3.158881559579412
8,1.2692307692307692,8,0.01,5,1.5,1.4508488086394398,0.0025,1.07126467030886,0.0,0.000217433,0.99,0.992,8.253325065082533,8.676374367004382,-3.1105162065522935
8,1.3205128205128205,8,0.01,5,1.5,1.4596871092284496,0.0,1.063376056966885,0.0,0.000217433,0.9925,0.996,9.193017274341544,9.647717941347148,-3.0595922351030183
8,1.3717948717948718,8,0.01,5,1.5,1.4685254338452798,0.0,1.0679192914763964,0.0,0.000217433,0.995,1.0,10.132709482067103,10.619061514619089,-3.005089802157588
