seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
30,1.0,30,0.35,0.5,1,-407.1981202042618,0.275,-406.8902432700422,0.26
30,1.0612244897959184,30,0.35,0.5,1,-406.5114951058998,0.245,-406.2034338385266,0.22
30,1.1224489795918366,30,0.35,0.5,1,-405.8248698516695,0.23,-405.5166241965496,0.184
30,1.183673469387755,30,0.35,0.5,1,-405.13824478049406,0.21,-404.8298148194572,0.164
30,1.2448979591836735,30,0.35,0.5,1,-404.4516194720699,0.18,-404.14300514886435,0.14
30,1.306122448979592,30,0.35,0.5,1,-403.7649944520571,0.16,-403.4561957716192,0.118
30,1.3673469387755102,30,0.35,0.5,1,-403.0783691381477,0.145,-402.7693860895993,0.104
30,1.4285714285714286,30,0.35,0.5,1,-402.39174410342736,0.105,-402.0825767121125,0.088
30,1.489795918367347,30,0.35,0.5,1,-401.7051190431598,0.085,-401.39576729331014,0.072
30,1.5510204081632653,30,0.35,0.5,1,-401.0184938457025,0.07,-400.7089577468793,0.064
30,1.6122448979591837,30,0.35,0.5,1,-400.3318685988139,0.07,-400.0221481327967,0.06
30,1.6734693877551021,30,0.35,0.5,1,-399.64524342530945,0.055,-399.335338599455,0.052
30,1.7346938775510203,30,0.35,0.5,1,-398.9575088484827,0.05,-398.6472912502249,0.04
30,1.7959183673469388,30,0.35,0.5,1,-398.2671586680958,0.045,-397.9563253620574,0.036
30,1.8571428571428572,30,0.35,0.5,1,-397.576808284835,0.035,-397.26535928392434,0.026
30,1.9183673469387754,30,0.35,0.5,1,-396.88645011716636,0.03,-396.57438347276087,0.028
30,1.9795918367346939,30,0.35,0.5,1,-396.18611377378454,0.03,-395.8723534838861,0.018
30,2.0408163265306123,30,0.35,0.5,1,-395.48223977547457,0.025,-395.16665263561555,0.016
30,2.1020408163265305,30,0.35,0.5,1,-394.7742361561014,0.025,-394.4564985751182,0.014
30,2.163265306122449,30,0.35,0.5,1,-394.0597301776713,0.025,-393.7410228950793,0.012
30,2.2244897959183674,30,0.35,0.5,1,-393.34146138613346,0.025,-393.02277796545906,0.008
30,2.2857142857142856,30,0.35,0.5,1,-392.62228496430964,0.025,-392.3038628321828,0.004
30,2.3469387755102042,30,0.35,0.5,1,-391.90310866195153,0.025,-391.5849478150846,0.004
30,2.4081632653061225,30,0.35,0.5,1,-391.18393222966364,0.025,-390.866032692577,0.004
30,2.4693877551020407,30,0.35,0.5,1,-390.46475576550756,0.015,-390.1471175057228,0.004
30,2.5306122448979593,30,0.35,0.5,1,-389.74557931448385,0.01,-389.42820234893753,0.004
30,2.5918367346938775,30,0.35,0.5,1,-389.0264029510679,0.01,-388.7092872452745,0.004
30,2.6530612244897958,30,0.35,0.5,1,-388.3072266110443,0.01,-387.99037219190666,0.004
30,2.7142857142857144,30,0.35,0.5,1,-387.5880501464731,0.005,-387.2714570350982,0.004
30,2.7755102040816326,30,0.35,0.5,1,-386.86089140255814,0.005,-386.5436353198708,0.006
30,2.836734693877551,30,0.35,0.5,1,-386.09826665213666,0.005,-385.7762409963982,0.006
30,2.8979591836734695,30,0.35,0.5,1,-385.3127000748473,0.01,-384.9832483947319,0.006
30,2.9591836734693877,30,0.35,0.5,1,-384.507027419218,0.01,-384.1680200452046,0.006
30,3.020408163265306,30,0.35,0.5,1,-383.6553178998225,0.01,-383.3051829031737,0.006
30,3.0816326530612246,30,0.35,0.5,1,-382.73525534926443,0.01,-382.36680572744416,0.004
30,3.142857142857143,30,0.35,0.5,1,-381.7514777002769,0.01,-381.356321686967,0.004
30,3.204081632653061,30,0.35,0.5,1,-380.68404809136786,0.01,-380.2549084266879,0.004
30,3.2653061224489797,30,0.35,0.5,1,-379.50903241548593,0.01,-379.04870592821464,0.004
30,3.326530612244898,30,0.35,0.5,1,-378.2544385746122,0.01,-377.7653853514319,0.004
30,3.387755102040816,30,0.35,0.5,1,-376.9224300502715,0.01,-376.40735662124615,0.004
30,3.4489795918367347,30,0.35,0.5,1,-375.51528308830996,0.01,-374.97800492676913,0.004
30,3.510204081632653,30,0.35,0.5,1,-374.044753173722,0.015,-373.4893110729884,0.004
30,3.571428571428571,30,0.35,0.5,1,-372.5179880970764,0.015,-371.9498230060514,0.006
30,3.63265306122449,30,0.35,0.5,1,-370.94196935128866,0.015,-370.36691728129864,0.006
30,3.693877551020408,30,0.35,0.5,1,-369.32715023867377,0.015,-368.74950356919953,0.004
30,3.7551020408163263,30,0.35,0.5,1,-367.68226986240813,0.015,-367.1050107332929,0.004
30,3.816326530612245,30,0.35,0.5,1,-366.01352403411465,0.015,-365.43880361377336,0.004
30,3.877551020408163,30,0.35,0.5,1,-364.3249299069357,0.015,-363.75439619067186,0.004
30,3.9387755102040813,30,0.35,0.5,1,-362.6194589571192,0.015,-362.0544133239624,0.004
30,4.0,30,0.35,0.5,1,-360.8994265941885,0.015,-360.34092940475983,0.004
