,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-28.825558575591845,-4.556914090547921,[0.05],2.1727400616469894,0.05,34.835334350106265,[3.17274006],1,0.0,tensor(-9.5182),"[np.float64(0.565849865975846), np.float64(9.158221855617407), np.float64(0.0), np.float64(2.4632301143860813)]",1.0
1,1,-26.496310540608246,-4.700584224822769,[0.065],2.647784109382957,0.065,34.78834139282729,[3.17274006],1,9.999999989493831e-05,tensor(2.0372),"[np.float64(0.5656705231421735), np.float64(9.158362671417478), np.float64(0.00039999999978745004), np.float64(2.4630730050915295)]",1.0
2,2,-26.601666506546742,-4.708342220441768,[0.065],2.6655539519912055,0.065,34.74415091850076,[3.17274006],1,0.00014993888377550695,tensor(2.0434),"[np.float64(0.5655000706493932), np.float64(9.15849462882769), np.float64(0.000780377943914201), np.float64(2.4629244586155203)]",1.0
3,3,-26.705559520956793,-4.715983492466761,[0.065],2.6830709482421304,0.065,34.70058455831593,[3.17274006],1,0.0001745798602441852,tensor(2.0495),"[np.float64(0.565331279382861), np.float64(9.15862478342435), np.float64(0.0011568060985036417), np.float64(2.4627775626858295)]",1.0
4,4,-26.808911169594477,-4.723594696035342,[0.065],2.7005214450874564,0.065,34.65719504703139,[3.17274006],1,0.00018260273849926735,tensor(2.0556),"[np.float64(0.5651627922703979), np.float64(9.158754576687306), np.float64(0.0015322957830695748), np.float64(2.4626309704531577)]",1.0
5,5,-26.9119759006477,-4.731202283374642,[0.065],2.7179614965354255,0.065,34.61384908595439,[3.17274006],1,0.000178406257041971,tensor(2.0617),"[np.float64(0.5649942464737857), np.float64(9.158884428751925), np.float64(0.0019076787835508372), np.float64(2.4624843088650525)]",1.0
6,6,-27.014827996671002,-4.738815365395545,[0.065],2.7354101110399025,0.065,34.57050234235769,[3.17274006],1,0.0001646466301569823,tensor(2.0679),"[np.float64(0.5648255404499671), np.float64(9.159014473414093), np.float64(0.002283194333792185), np.float64(2.4623374687043498)]",1.0
7,7,-27.117482204691264,-4.746436879431286,[0.065],2.7528732627576247,0.065,34.52714167275894,[3.17274006],1,0.00014310228449363046,tensor(2.0740),"[np.float64(0.5646566565325192), np.float64(9.159144746151599), np.float64(0.0026588814443759433), np.float64(2.4621904282413167)]",1.0
8,8,-27.21993167461033,-4.754067295705727,[0.065],2.7703517734038074,0.065,34.483766192876814,[3.17274006],1,0.0001150474184636291,tensor(2.0801),"[np.float64(0.5644876064482547), np.float64(9.15927524500357), np.float64(0.0030347031309118223), np.float64(2.462043197722519)]",1.0
9,9,-27.322161783127243,-4.76170604156545,[0.065],2.7878443106720074,0.065,34.440380091945634,[3.17274006],1,8.143946396585752e-05,tensor(2.0862),"[np.float64(0.5643184121062265), np.float64(9.159405953263983), np.float64(0.003410592132719497), np.float64(2.461895799266278)]",1.0
10,10,-27.42415544357837,-4.769352103856001,[0.065],2.8053486450975615,0.065,34.396989623901554,[3.17274006],1,4.3023500567074734e-05,tensor(2.0923),"[np.float64(0.5641490982715247), np.float64(9.159536848716755), np.float64(0.0037864697848163063), np.float64(2.461748258919576)]",1.0
11,11,-27.521763167627913,-4.777004303728086,[0.07],2.8235513814330213,0.07,34.353601778801526,[3.17274006],1,3.950752420840803e-07,tensor(1.7989),"[np.float64(0.5639796896773479), np.float64(9.159667907595692), np.float64(0.004162253753898146), np.float64(2.461600603416867)]",1.0
12,12,-27.603732363955398,-4.784538624746761,[0.07],2.843848683849824,0.07,34.31073375367286,[3.17274006],1,-4.4919196596598045e-05,tensor(-40.6120),"[np.float64(0.5638136276398398), np.float64(9.15979695796743), np.float64(0.004533383903395006), np.float64(2.4614548190337167)]",1.0
13,13,-27.687948327480974,-4.791971919809715,[0.07],2.863319286383286,0.07,34.26831729276642,[3.17274006],1,-9.821452109737627e-06,tensor(-40.7434),"[np.float64(0.5636504378453714), np.float64(9.159924298434026), np.float64(0.004900447618485082), np.float64(2.46131063132928)]",1.0
14,14,-27.770145178523123,-4.7993178534231475,[0.07],2.882726056662731,0.07,34.22629719810796,[3.17274006],1,4.657502190201514e-05,tensor(1.8166),"[np.float64(0.5634897329359473), np.float64(9.160050170452685), np.float64(0.0052639276571829294), np.float64(2.4611678192413557)]",1.0
