seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
40,40,0.5321209468304798,0.35025772720634196,0.15125000486937717,-0.30478171104756074,-0.5208967774706208,-0.9589874605280968,-0.8051072465048176,-0.8922417968776053
