seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,valid_avg,avg_val,valid_cvar,test_cvar
60,0.0001,60,0.1,1,1.5,-0.34413980749524625,0.2925,-0.2780747091886632,0.338,0.002432059,0.0,0.0,-0.7410722532297149,-0.7343504227212625,-0.9673608958933915,-0.8989699839836043,0.020662319411554796,0.14907314442261582
60,0.00016378937069540646,60,0.1,1,1.5,-0.34413980819478135,0.2925,-0.278074708031628,0.338,0.002432059,0.0,0.0,-0.7410109106034233,-0.734289044408205,-0.9673608965472983,-0.8989699838368205,0.02066232194646596,0.1490731481540257
60,0.00026826957952797245,60,0.1,1,1.5,-0.34413980794865134,0.2925,-0.2780747120589185,0.338,0.002432059,0.0,0.0,-0.7409104379120728,-0.7341885132916168,-0.967360896506548,-0.8989699838145166,0.02066232359984451,0.14907314964433369
60,0.00043939705607607906,60,0.1,1,1.5,-0.3441398091627315,0.2925,-0.2780747089160632,0.338,0.002432059,0.0,0.0,-0.740745873913865,-0.7340238536018544,-0.9673608960013701,-0.8989699839140063,0.020662320178079546,0.14907314712048655
60,0.0007196856730011522,60,0.1,1,1.5,-0.3441398079792449,0.2925,-0.2780747089205446,0.338,0.002432059,0.0,0.0,-0.7404763358341081,-0.7337541588787596,-0.9673608775270014,-0.8989699892837542,0.020662209010509,0.14907304957579418
60,0.0011787686347935866,60,0.1,1,1.5,-0.3563230270819703,0.2925,-0.32796787571998776,0.33,0.002432059,0.0,0.0,-0.7400373158484961,-0.7333139002416958,-0.9616534229897783,-0.9006166850448821,-0.010416299563491441,0.12901805192444712
60,0.0019306977288832496,60,0.1,1,1.5,-0.36363873763101423,0.29,-0.329704434253691,0.323,0.002432059,0.0,0.0,-0.7393249576777472,-0.7325968294991951,-0.9581954058845317,-0.9016143806005137,-0.013568416470447988,0.12606991012168184
60,0.0031622776601683794,60,0.1,1,1.5,-0.36363873727048407,0.2875,-0.3297044352473716,0.32,0.002432059,0.0,0.0,-0.7381612823114583,-0.7314241989370266,-0.9564343164822422,-0.9021224843371751,-0.013568415079668666,0.12606991163037684
60,0.005179474679231213,60,0.1,1,1.5,-0.3636387375502012,0.2875,-0.32970443569624064,0.316,0.002432059,0.0,0.0,-0.7362569713664587,-0.7295045539299244,-0.9554294600536299,-0.9024124022578244,-0.01356841632167081,0.12606990884334365
60,0.008483428982440717,60,0.1,1,1.5,-0.41734561708755835,0.2825,-0.34495627917152116,0.311,0.002432059,0.0,0.0,-0.7331438222408443,-0.7263663931642214,-0.9518326759155863,-0.9040048134609672,-0.020774835735958373,0.09508753531239804
60,0.013894954943731374,60,0.1,1,1.5,-0.42656055853140024,0.2675,-0.37513505336353,0.296,0.002432059,0.0,0.0,-0.7282133972787538,-0.7213998117954844,-0.9434278433514239,-0.9109268593676689,-0.07838229428404848,-0.011907384300743173
60,0.022758459260747887,60,0.1,1,1.5,-0.4502690239531402,0.2575,-0.4213474231291279,0.274,0.002432059,0.0,0.0,-0.7204514460313434,-0.7135487400743716,-0.9288903847135757,-0.9120538715220448,-0.1035771255319203,-0.06801052826045711
60,0.03727593720314938,60,0.1,1,1.5,-0.4862858934161344,0.25,-0.4449081250739454,0.261,0.002432059,0.0,0.0,-0.7084471768335314,-0.701278093423966,-0.9242857598874663,-0.9137430538931725,-0.11244456086142576,-0.08277097141715407
60,0.061054022965853265,60,0.1,1,1.5,-0.47620866508688203,0.2375,-0.4226734159851068,0.241,0.002432059,0.0,0.0,-0.6892602798496853,-0.6817234135181613,-0.9225388441595748,-0.9147135932679289,-0.1173287362647909,-0.08861408518347229
60,0.1,60,0.1,1,1.5,-0.5590172660602227,0.1625,-0.5100738194016647,0.186,0.002432059,0.0,0.0,-0.6587925830040321,-0.6508219387574398,-0.9243766608396559,-0.9183627377481781,-0.19469831557941564,-0.1995658626738261
60,0.11,60,0.1,1,1.5,-0.5590172657696212,0.15,-0.5130415388426397,0.175,0.002432059,0.0,0.0,-0.65153002778715,-0.6434856726718863,-0.9251140709133304,-0.9192518507585882,-0.19797605752755734,-0.20430765367578685
60,0.1568421052631579,60,0.1,1,1.5,-0.6304694932155337,0.105,-0.589442371904663,0.119,0.002432059,0.0,0.0,-0.6202988445882562,-0.612433603693485,-0.9322767815850561,-0.9181333175988984,-0.2849801614852966,-0.2746198515840249
60,0.2036842105263158,60,0.1,1,1.5,-0.6679508780327812,0.0625,-0.669935918290662,0.073,0.002432059,0.0,0.0,-0.593702018816931,-0.5871028625750658,-0.933556621908912,-0.9219110055571607,-0.45203927730370297,-0.4389969977164782
60,0.25052631578947365,60,0.1,1,1.5,-0.710813683862591,0.0375,-0.7218212803349978,0.054,0.002432059,0.0,0.0,-0.570600832060212,-0.565606784617182,-0.9321365935059484,-0.922111060667392,-0.4919945533732154,-0.47687133097325474
60,0.29736842105263156,60,0.1,1,1.5,-0.7676225818576055,0.0175,-0.7604289804927731,0.035,0.002432059,0.0,0.0,-0.5503638166429891,-0.5469976080549627,-0.9275665516162374,-0.9221263448379087,-0.6203948082767702,-0.5974689770215785
