seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
4,4,0.8443661551950988,0.8378145828114361,0.06805350303744746,-2.9112978772274714,-0.791188715085319,-8.758179538638158,-3.7295437029590723,-5.450253365583224,-2.148117342455186,3.4828457254961345
