seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
30,0.01,30,0.08,0.5,1,-0.8272904243494853,0.6875,-0.8521524852799037,0.652,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.08122448979591837,30,0.08,0.5,1,-0.8326433970574598,0.6475,-0.8659417169033286,0.624,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.15244897959183676,30,0.08,0.5,1,-0.8323938899398917,0.625,-0.8611669032476733,0.593,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.22367346938775512,30,0.08,0.5,1,-0.8404020014354308,0.615,-0.8550306730046201,0.593,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.2948979591836735,30,0.08,0.5,1,-0.8397067114832355,0.605,-0.8475969033247489,0.6,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.3661224489795919,30,0.08,0.5,1,-0.8367254983518948,0.5925,-0.842460859162069,0.592,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.43734693877551023,30,0.08,0.5,1,-0.8337421872578489,0.5975,-0.8372467264694419,0.594,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.5085714285714286,30,0.08,0.5,1,-0.8321736296648308,0.5875,-0.8345700079420053,0.565,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.579795918367347,30,0.08,0.5,1,-0.831455208073542,0.5475,-0.8333776394096003,0.516,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.6510204081632653,30,0.08,0.5,1,-0.8312052317296735,0.475,-0.8322554988409788,0.454,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.7222448979591838,30,0.08,0.5,1,-0.8309292274382689,0.3925,-0.8315828102243977,0.364,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.7934693877551021,30,0.08,0.5,1,-0.8307238619833683,0.2925,-0.8312308558625664,0.251,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.8646938775510205,30,0.08,0.5,1,-0.8306030127299645,0.16,-0.8308879282373328,0.152,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,0.9359183673469389,30,0.08,0.5,1,-0.8305000466900946,0.0625,-0.8306270834231935,0.073,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,1.0071428571428571,30,0.08,0.5,1,-0.8303751779158373,0.0275,-0.8304578410442145,0.04,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
30,1.0783673469387756,30,0.08,0.5,1,-0.8302555784687266,0.02,-0.8303129183347427,0.025,0.6381849710538071,-0.8644556439627319,0.27516381464699535,-0.8201642549493924
