seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
0,0.0001,0,0.05,0.5,2,551.9355966717767,1.0,551.9355883394775,1.0,0.009618377,0.0,0.0,551.9354840356964,551.9354840356964,551.9354818046563,551.9356509781015,551.9356374514936
0,0.1,0,0.05,0.5,2,556.2066274244557,0.99,556.2066274263087,1.0,0.009618377,0.0,0.0,556.2066267868925,556.2066267868925,556.2066273506999,556.2066274505648,556.2066274592192
0,0.105,0,0.05,0.5,2,556.4203984821374,0.99,556.4203984837518,0.996,0.009618377,0.0,0.0,556.4203979151079,556.4203979151077,556.4203984187385,556.4203985041842,556.420398511709
0,0.57875,0,0.05,0.5,2,576.6751951710023,0.67,576.6751951777276,0.644,0.009618377,0.05,0.068,576.6751943422505,576.6751943422504,576.6751951396433,576.6751951802543,576.6751951909048
0,1.0525,0,0.05,0.5,2,595.9799336363626,0.17,595.9799336413519,0.184,0.009618377,0.47,0.508,595.9799327255881,595.979932725588,595.9799336048926,595.9799336442679,595.9799336531413
0,1.52625,0,0.05,0.5,2,611.240319578068,0.1,611.2403195805757,0.112,0.009618377,0.86,0.872,611.2403193272394,611.2403193272391,611.2403195710181,611.240319580671,611.2403195835454
0,2.0,0,0.05,0.5,2,623.7724975338018,0.1,623.7724975410176,0.112,0.009618377,0.98,0.996,623.7724968809217,623.7724968809216,623.7724975191007,623.77249754157,623.7724975482865
0,2.05,0,0.05,0.5,2,625.0504296498568,0.1,625.0504296508318,0.112,0.009618377,0.98,0.996,625.0504295235485,625.0504295235484,625.0504296470734,625.0504296509449,625.0504296520379
0,2.2874999999999996,0,0.05,0.5,2,628.6264524003492,0.1,628.6264524128356,0.112,0.009618377,0.99,1.0,628.6264514455788,628.626451445579,628.6264523783402,628.6264524134185,628.6264524226475
0,2.525,0,0.05,0.5,2,631.4616417083963,0.1,631.4616417228033,0.112,0.009618377,1.0,1.0,631.4616404833569,631.461640483357,631.4616416802326,631.4616417243002,631.4616417364712
0,2.7625,0,0.05,0.5,2,633.867146509008,0.1,633.8671465300247,0.112,0.009618377,1.0,1.0,633.8671449939702,633.8671449939702,633.8671464569845,633.867146538782,633.8671465521413
0,3.0,0,0.05,0.5,2,634.8975102278438,0.1,634.8975102869268,0.112,0.009618377,1.0,1.0,634.8975083459442,634.8975083459443,634.8975099717144,634.8975103556782,634.897510395192
0,3.1,0,0.05,0.5,2,635.2416323158748,0.1,635.2416323286224,0.112,0.009618377,1.0,1.0,635.2416321982864,635.2416321982862,635.2416320898415,635.2416323942473,635.241632412597
0,3.4222222222222225,0,0.05,0.5,2,635.2489136130771,0.08,635.2499552030919,0.1,0.009618377,1.0,1.0,635.3405023644455,635.3405023644452,635.1837167574516,635.2697268777222,635.273705988599
0,3.7444444444444445,0,0.05,0.5,2,635.2487643227838,0.08,635.2498074878804,0.1,0.009618377,1.0,1.0,635.3404954276647,635.3404954276646,635.1834648115382,635.2696102410165,635.2735956314832
0,4.066666666666666,0,0.05,0.5,2,635.2487650189487,0.08,635.2498081984658,0.1,0.009618377,1.0,1.0,635.3404967159688,635.3404967159689,635.1834653592249,635.2696110092809,635.2735964057698
0,4.388888888888889,0,0.05,0.5,2,635.2488137285638,0.08,635.2498563719453,0.1,0.009618377,1.0,1.0,635.3404977127484,635.3404977127484,635.183548240432,635.2696488290643,635.273632137689
0,4.711111111111111,0,0.05,0.5,2,635.2488654713978,0.08,635.2499075403122,0.1,0.009618377,1.0,1.0,635.3404984987094,635.3404984987095,635.1836364142744,635.2696889559006,635.2736700393591
0,5.033333333333333,0,0.05,0.5,2,635.2489180492513,0.08,635.2499595309398,0.1,0.009618377,1.0,1.0,635.3404991006328,635.340499100633,635.1837261086202,635.2697296952427,635.273708512142
0,5.355555555555556,0,0.05,0.5,2,635.248970056625,0.08,635.250010954863,0.1,0.009618377,1.0,1.0,635.3404995503488,635.3404995503486,635.1838149029662,635.2697699664488,635.2737465372443
0,5.677777777777777,0,0.05,0.5,2,635.2490204343462,0.08,635.250060765537,0.1,0.009618377,1.0,1.0,635.3404998801528,635.3404998801527,635.1839009689184,635.2698089566295,635.2737833486352
0,6.0,0,0.05,0.5,2,635.2490655362618,0.08,635.2501053577857,0.1,0.009618377,1.0,1.0,635.340500059061,635.3405000590611,635.1839780828927,635.269843842195,635.2738162800503
