seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
90,0.5,90,0.12,0.25,1,-0.8295647511364257,0.3975,-0.8333786574542066,0.388,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.5423728813559322,90,0.12,0.25,1,-0.8283770456925271,0.345,-0.8323860646199421,0.35,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.5847457627118644,90,0.12,0.25,1,-0.8279379755551508,0.3125,-0.8319111775668928,0.318,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.6271186440677966,90,0.12,0.25,1,-0.8278159480623131,0.2825,-0.8314473093613641,0.291,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.6694915254237288,90,0.12,0.25,1,-0.8277021432584326,0.245,-0.8309186108252125,0.262,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.711864406779661,90,0.12,0.25,1,-0.8275645709642092,0.2225,-0.8305184596112901,0.229,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.7542372881355932,90,0.12,0.25,1,-0.8273265319351774,0.2,-0.8300156320507399,0.213,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.7966101694915254,90,0.12,0.25,1,-0.826895683356042,0.18,-0.8293474640603765,0.197,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.8389830508474576,90,0.12,0.25,1,-0.8265800140573721,0.1575,-0.828850632125958,0.178,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.8813559322033898,90,0.12,0.25,1,-0.826336001582187,0.145,-0.8284614462538005,0.164,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.923728813559322,90,0.12,0.25,1,-0.8257577518766746,0.135,-0.8278003407783587,0.152,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,0.9661016949152542,90,0.12,0.25,1,-0.8252666891981082,0.1125,-0.8272427853891495,0.141,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,1.0084745762711864,90,0.12,0.25,1,-0.8248182866957208,0.095,-0.8267122792756855,0.126,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,1.0508474576271185,90,0.12,0.25,1,-0.8243453994717881,0.0825,-0.8261153686213386,0.113,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,1.0932203389830508,90,0.12,0.25,1,-0.8238697091120547,0.0775,-0.8255890609021138,0.103,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,1.1355932203389831,90,0.12,0.25,1,-0.8234417195764513,0.0725,-0.8251332551971806,0.091,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,1.1779661016949152,90,0.12,0.25,1,-0.8230822367054184,0.07,-0.824701529610617,0.086,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,1.2203389830508473,90,0.12,0.25,1,-0.8227668846801011,0.065,-0.8242824437924063,0.084,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
90,1.2627118644067796,90,0.12,0.25,1,-0.8224924926128182,0.065,-0.8239388782709826,0.085,0.6274588009572681,-0.8679205385178426,0.19060261761365346,-0.8108878164881622
