seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
0,0.0001,0,0.05,0.5,1.5,703.9980649181731,0.75,770.1909533212215,0.824,0.00942775,0.0,0.0,353.54014673597914,394.21346034726895,394.2198062074258,816.7817360596964,885.7935162194763
0,0.1,0,0.05,0.5,1.5,705.3064985530979,0.71,771.4736502770916,0.736,0.00942775,0.0,0.0,354.84853827131616,395.51452330304414,395.5145263101747,818.2830989785073,887.4528191439846
0,0.105,0,0.05,0.5,1.5,705.3774195005178,0.7,771.539301920856,0.736,0.00942775,0.0,0.0,354.91402348552043,395.5796418228123,395.5796445973392,818.3634304586406,887.5383097510522
0,0.57875,0,0.05,0.5,1.5,712.0972850960896,0.43,780.316048532768,0.444,0.00942775,0.0,0.0,361.1189103877574,401.7502536223485,401.7502557696301,825.9751254322314,895.7619793474514
0,1.0525,0,0.05,0.5,1.5,718.8171582224138,0.12,787.0823539067813,0.192,0.00942775,0.12,0.1,367.3251001086131,407.9250457306932,407.9250475093422,833.5927734901675,904.0013191491929
0,1.52625,0,0.05,0.5,1.5,725.5391176103013,0.02,793.8486591196048,0.068,0.00942775,0.52,0.456,373.5323192133317,414.103565051617,414.1035666873838,841.2135633138192,912.2421943486856
0,2.0,0,0.05,0.5,1.5,732.4467452742225,0.01,800.614964780494,0.036,0.00942775,0.82,0.768,379.7834851802228,420.3125825934926,420.3125842908672,848.879698545409,920.5010522416202
0,2.05,0,0.05,0.5,1.5,733.1784100938314,0.01,801.3290866424859,0.028,0.00942775,0.85,0.792,380.4475816010474,420.9710230175541,420.9710249574292,849.6911557964241,921.3729640588376
0,2.2874999999999996,0,0.05,0.5,1.5,736.6400002341561,0.0,804.7211725029375,0.016,0.00942775,0.94,0.896,383.603175682124,424.1021295401334,424.102131372725,853.6016122571102,925.5149327478111
0,2.525,0,0.05,0.5,1.5,740.1312819553436,0.02,808.1132495835266,0.012,0.00942775,0.96,0.968,386.75951209359005,427.23515795477243,427.2351597967992,857.5331909553316,929.6573752244968
0,2.7625,0,0.05,0.5,1.5,743.6225639965022,0.02,811.5053280222622,0.008,0.00942775,0.98,0.984,389.91623727274464,430.3690663308112,430.3690682359914,861.4651007638624,933.8001833019116
0,3.0,0,0.05,0.5,1.5,747.1138460123515,0.02,814.8974038128399,0.02,0.00942775,1.0,1.0,393.0732609119083,433.50377830898555,433.5037803824233,865.3972370683825,937.9433286806194
0,3.1,0,0.05,0.5,1.5,748.5838597389704,0.01,816.3256478257781,0.004,0.00942775,1.0,1.0,394.40260691176195,434.82387773649685,434.8238796775305,867.0529230150544,939.6879291806432
0,3.4222222222222225,0,0.05,0.5,1.5,753.117313086295,0.0,821.2275270251288,0.024,0.00942775,1.0,1.0,398.64390404606434,439.0216370670237,439.02147610019694,872.289955313872,945.2792207612955
0,3.7444444444444445,0,0.05,0.5,1.5,757.4056862510685,0.0,826.9397475030802,0.02,0.00942775,1.0,1.0,402.8342202170302,443.15094047008597,443.1499117887687,877.4102178969382,950.8530392759567
0,4.066666666666666,0,0.05,0.5,1.5,761.6951351727262,0.01,832.6519686439115,0.028,0.00942775,1.0,1.0,407.02164722265474,447.2761936661338,447.2743176167223,882.5305990888028,956.4269247857636
0,4.388888888888889,0,0.05,0.5,1.5,765.9853623617885,0.01,838.36419224435,0.008,0.00942775,1.0,1.0,411.198932445047,451.3916827813728,451.37983786779733,887.6510673699106,961.9968162913437
0,4.711111111111111,0,0.05,0.5,1.5,770.2743743728839,0.0,844.0764128170234,0.008,0.00942775,1.0,1.0,415.3527852995155,455.49419919749,455.4798641707735,892.7672134584512,967.5501969871939
0,5.033333333333333,0,0.05,0.5,1.5,774.5520119627917,0.02,849.4452288809192,0.016,0.00942775,1.0,1.0,419.48307059999655,459.5759366866837,459.55854864922884,897.8703905107593,973.0761160069134
0,5.355555555555556,0,0.05,0.5,1.5,778.820301714563,0.02,853.5681442403593,0.044,0.00942775,1.0,1.0,423.70797650727036,463.7814214731506,463.75379636965306,903.0115164942096,978.6665277597508
0,5.677777777777777,0,0.05,0.5,1.5,783.0818796347207,0.0,857.6605683255779,0.024,0.00942775,1.0,1.0,427.55512131116745,467.64310832235196,467.52593735130546,908.0939240293269,983.9385116849635
0,6.0,0,0.05,0.5,1.5,787.3343316908815,0.0,863.2163336026397,0.016,0.00942775,1.0,1.0,431.27082957180374,471.3880686003275,471.2269150348416,913.0462226679507,989.1451596080345
