seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
10,0.0001,10,0.12,3,4,0.4534557934067112,0.5825,0.3040335842621721,0.581,0.000393,0.0,0.0,0.35508090374450924,0.22826856078124313,-0.9289495190243376
10,0.00021544346900318845,10,0.12,3,4,0.4534557937703803,0.5825,0.3040335839464931,0.581,0.000393,0.0,0.0,0.35508090397055003,0.22826856056837488,-0.9289495190205437
10,0.00046415888336127773,10,0.12,3,4,0.45345579389763785,0.5825,0.30403358475916914,0.581,0.000393,0.0,0.0,0.35508090418849414,0.22826856135846177,-0.9289495189911766
10,0.001,10,0.12,3,4,0.4534557945458722,0.5825,0.3040335849524628,0.581,0.000393,0.0,0.0,0.3550809047712475,0.22826856155684053,-0.9289495190509808
10,0.002154434690031882,10,0.12,3,4,0.4534557947251044,0.5775,0.304033584915245,0.58,0.000393,0.0,0.0,0.355080904927698,0.2282685614831698,-0.9289495190538077
10,0.004641588833612777,10,0.12,3,4,0.43806232946101475,0.58,0.3040335820844597,0.578,0.000393,0.0,0.0,0.33651724789828724,0.2279716836828195,-0.92870899515375
10,0.01,10,0.12,3,4,0.43806232777176757,0.5675,0.3040335790077876,0.571,0.000393,0.0,0.0,0.33651724609554384,0.22828791418530772,-0.9286060804928346
10,0.021544346900318822,10,0.12,3,4,0.41324842303332643,0.535,0.19642749479053476,0.563,0.000393,0.0,0.0,0.3126851828611928,0.12896474693442136,-0.9363211945875198
10,0.046415888336127774,10,0.12,3,4,0.19624560641359468,0.485,0.08046872938447482,0.535,0.000393,0.0,0.0,0.11962917041329073,0.022492181205313,-0.9328708117831181
10,0.1,10,0.12,3,4,0.0367304534398491,0.39,-0.0578218230902134,0.436,0.000393,0.0,0.0,-0.03277764613838576,-0.10985746827926697,-0.9200999855282335
10,0.11,10,0.12,3,4,0.011566943894467965,0.3825,-0.0837138791047169,0.418,0.000393,0.0,0.0,-0.056158780286909134,-0.13557757266989143,-0.9157303486925534
10,0.17357142857142857,10,0.12,3,4,-0.25668759578835876,0.29,-0.25080263207003384,0.32,0.000393,0.0,0.0,-0.29618349690326606,-0.2907359246017612,-0.8824624572382818
10,0.23714285714285716,10,0.12,3,4,-0.3919484068400545,0.19,-0.3537238322844369,0.218,0.000393,0.0,0.0,-0.4201713194516949,-0.3834305899241637,-0.8653959722767097
10,0.3007142857142857,10,0.12,3,4,-0.4667590356073654,0.1075,-0.4211415728419273,0.138,0.000393,0.0,0.0,-0.49013371697975144,-0.4463226786616626,-0.854707445085896
10,0.36428571428571427,10,0.12,3,4,-0.5058423382017788,0.0575,-0.46388109120740867,0.081,0.000393,0.0,0.0,-0.5259644384428177,-0.4851272066319667,-0.8481219001647474
10,0.4278571428571428,10,0.12,3,4,-0.523543416790343,0.04,-0.4842325458802881,0.047,0.000393,0.0025,0.002,-0.5419486127927978,-0.5032102463876403,-0.8417282769936675
