,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-28.973359262795732,-4.654748414481924,[0.04],2.657642314424816,0.04,34.289299269092155,[3.65764231],1,0.0,tensor(-24.8720),"[np.float64(0.6136624199953791), np.float64(9.131995783165918), np.float64(0.0), np.float64(2.424619603530999)]",1.0
1,1,-18.408383085774624,-4.697116507704303,[0.03],3.60594790052776,0.03,34.24543842796019,[3.65764231],1,9.999999995979406e-05,tensor(2.9054),"[np.float64(0.6135082727071048), np.float64(9.132137045591316), np.float64(0.0003999999976453484), np.float64(2.4244675473482307)]",1.0
2,2,-18.512946598555864,-4.701089581823833,[0.03],3.6165997655897484,0.03,34.21000042352992,[3.65764231],1,0.00015791455518106553,tensor(2.9097),"[np.float64(0.6133952733481418), np.float64(9.132275341383746), np.float64(0.0006844323197631393), np.float64(2.4243254045445735)]",1.0
3,3,-18.61919804707339,-4.7043985536193995,[0.03],3.6246832880627826,0.03,34.17726658882703,[3.65764231],1,0.0001950024066617823,tensor(2.9129),"[np.float64(0.6133003047475832), np.float64(9.132413121783085), np.float64(0.0009935847310961936), np.float64(2.424185586148095)]",1.0
4,4,-18.726412767563353,-4.707317488194024,[0.03],3.6313043869710318,0.03,34.14604260330427,[3.65764231],1,0.00021850085478727584,tensor(2.9156),"[np.float64(0.6132166156837701), np.float64(9.132550784277143), np.float64(0.001321094905476061), np.float64(2.4240467273394506)]",1.0
5,5,-18.834260750755632,-4.709964200911158,[0.03],3.6369291884652184,0.03,34.115844441288644,[3.65764231],1,0.00023199386132450407,tensor(2.9178),"[np.float64(0.6131410988758625), np.float64(9.132688427316971), np.float64(0.0016608073550145102), np.float64(2.423908377113242)]",1.0
6,6,-18.942560001875727,-4.712403045826994,[0.03],3.6418070364131983,0.03,34.086419274972485,[3.65764231],1,0.00023760784384088956,tensor(2.9198),"[np.float64(0.6130719884039922), np.float64(9.13282607778014), np.float64(0.002008918879665225), np.float64(2.4237703421820354)]",1.0
7,7,-19.051197889684325,-4.714674324005954,[0.03],3.6460911208431486,0.03,34.05761428343009,[3.65764231],1,0.0002367486962401587,tensor(2.9215),"[np.float64(0.6130081472875817), np.float64(9.132963741286318), np.float64(0.002363070676318655), np.float64(2.4236325264101444)]",1.0
8,8,-19.153152447306024,-4.716756948159979,[0.035],3.650835099921188,0.035,34.02932782258197,[3.65764231],1,0.00023041556180661204,tensor(2.1925),"[np.float64(0.6129487803108468), np.float64(9.133101416671138), np.float64(0.002721728289322536), np.float64(2.423494877362217)]",1.0
9,9,-19.245463734546835,-4.718651680965669,[0.035],3.656299618653257,0.035,34.00180152716751,[3.65764231],1,0.00022069698729468482,tensor(2.1942),"[np.float64(0.6128940536560644), np.float64(9.13323783877831), np.float64(0.0030804855634169446), np.float64(2.4233588532578554)]",1.0
10,10,-19.33725188505154,-4.720434659688921,[0.035],3.661330114605108,0.035,33.974915481915446,[3.65764231],1,0.00020798346506346386,tensor(2.1957),"[np.float64(0.6128433712881721), np.float64(9.13337326715065), np.float64(0.0034393377165245964), np.float64(2.4232241244471755)]",1.0
11,11,-19.428637898513596,-4.722118514535941,[0.035],3.6659819560403504,0.035,33.94857874357208,[3.65764231],1,0.0001925880077246404,tensor(2.1971),"[np.float64(0.6127962660938882), np.float64(9.133507894908403), np.float64(0.0037982784612893773), np.float64(2.423090447269609)]",1.0
12,12,-19.519712972085827,-4.723713498694953,[0.035],3.6702991873533017,0.035,33.92272035287817,[3.65764231],1,0.00017476752061122044,tensor(2.1984),"[np.float64(0.6127523612842823), np.float64(9.133641869627459), np.float64(0.004157296157752276), np.float64(2.4229576369787287)]",1.0
13,13,-19.610547300154746,-4.725228128901762,[0.035],3.6743176837904654,0.035,33.8972836323796,[3.65764231],1,0.0001547369177572788,tensor(2.1996),"[np.float64(0.6127113459316476), np.float64(9.133775306541), np.float64(0.004516372674681922), np.float64(2.4228255504268756)]",1.0
14,14,-19.70119586229038,-4.726669614223775,[0.035],3.678067242549171,0.035,33.87222243795585,[3.65764231],1,0.00013267881675738704,tensor(2.2007),"[np.float64(0.6126729584913542), np.float64(9.133908297320612), np.float64(0.004875484634683364), np.float64(2.4226940748411954)]",1.0
15,15,-19.791702349725714,-4.7280441513867695,[0.035],3.6815730153529405,0.035,33.847498586857284,[3.65764231],1,0.00010875041813172736,tensor(2.2018),"[np.float64(0.612636975539703), np.float64(9.134040916038721), np.float64(0.005234605086843485), np.float64(2.4225631201155107)]",1.0
16,16,-19.882101904553206,-4.7293571373466605,[0.035],3.684856528681086,0.035,33.82308004192763,[3.65764231],1,8.308852406703555e-05,tensor(2.2027),"[np.float64(0.6126032036658673), np.float64(9.134173223388187), np.float64(0.005593703473165106), np.float64(2.42243261331997)]",1.0
17,17,-19.97242307782018,-4.730613323605293,[0.035],3.687936423092442,0.035,33.79893958691396,[3.65764231],1,5.581328824358699e-05,tensor(2.2037),"[np.float64(0.6125714736388289), np.float64(9.134305269680407), np.float64(0.00595274690900187), np.float64(2.4223024947339016)]",1.0
18,18,-20.062689269609525,-4.7318169324221655,[0.035],3.690828998732928,0.035,33.775053873972546,[3.65764231],1,2.703107650946418e-05,tensor(2.2045),"[np.float64(0.612541635963668), np.float64(9.134437097083085), np.float64(0.006311701102451172), np.float64(2.4221727151265253)]",1.0
19,19,-20.152625041888104,-4.732971745366569,[0.035],3.6935887361802604,0.035,33.75140268706295,[3.65764231],1,-3.163310375076914e-06,tensor(-93.3606),"[np.float64(0.6125135575313273), np.float64(9.134568741270318), np.float64(0.006670531289877476), np.float64(2.422043233594323)]",1.0
20,20,-20.24297051090503,-4.734081149530266,[0.035],3.696129830609724,0.035,33.72796844009713,[3.65764231],1.001,3.796194197796024e-05,tensor(2.2061),"[np.float64(0.6124871196852257), np.float64(9.134700232352653), np.float64(0.007029202226524277), np.float64(2.421914015983009)]",1.0
21,21,-24.36033610963519,-4.641133009435958,[0.055],2.9177455187568024,0.055,33.680093992992134,[3.65764231],1.001,7.42075135136992e-05,tensor(-0.6578),"[np.float64(0.6124622145962708), np.float64(9.134831596630216), np.float64(0.007387679447850506), np.float64(2.421785033499432)]",1.0
22,22,-24.423452025416868,-4.641826013609908,[0.055],2.9236475839866727,0.055,33.658460211915724,[3.65764231],1.001,0.00010754923183401222,tensor(-0.6584),"[np.float64(0.6124504882704708), np.float64(9.134898206356901), np.float64(0.007731496142019358), np.float64(2.4217008320187725)]",1.0
23,23,-24.48975786002928,-4.642040415031755,[0.055],2.9268181621064637,0.055,33.639648573281235,[3.65764231],1.001,0.00013826175195956095,tensor(-0.6587),"[np.float64(0.6124512201992413), np.float64(9.134935608785652), np.float64(0.00806379114873079), np.float64(2.4216441465339313)]",1.0
24,24,-24.549651438497747,-4.64186947993904,[0.05],2.9290764578447224,0.05,33.62324349422228,[3.65764231],1.001,0.00016659152675259912,tensor(0.),"[np.float64(0.6124621106309545), np.float64(9.134954065113218), np.float64(0.008386228982828465), np.float64(2.421606632999812)]",1.0
25,25,-24.583417247501927,-4.6417882559336,[0.05],2.9350163582059494,0.05,33.6072690209698,[3.65764231],1.001,0.0001923969306458798,tensor(0.),"[np.float64(0.612470885977635), np.float64(9.134967135975423), np.float64(0.008694492061644174), np.float64(2.4215744434322715)]",1.0
26,26,-24.616365746227093,-4.641787398035351,[0.05],2.9408195755564823,0.05,33.5916859645839,[3.65764231],1.001,0.00021590585321825873,tensor(0.),"[np.float64(0.6124777518302222), np.float64(9.13497534847304), np.float64(0.008989733343973176), np.float64(2.4215470931505907)]",1.0
27,27,-24.648583949731034,-4.641858428088959,[0.05],2.9464952596524783,0.05,33.576459532678676,[3.65764231],1.001,0.00023732438920517064,tensor(8.8818e-16),"[np.float64(0.6124828957473285), np.float64(9.134979173826457), np.float64(0.009273060024124846), np.float64(2.4215241461383576)]",1.0
28,28,-24.68014997168829,-4.641993642005008,[0.05],2.9520515252378186,0.05,33.561558776607136,[3.65764231],1.001,0.00025683923673555827,tensor(8.8818e-16),"[np.float64(0.6124864890808986), np.float64(9.134979034073245), np.float64(0.009545519922209257), np.float64(2.42150520948933)]",1.0
29,29,-24.711133836237934,-4.642186032499885,[0.05],2.9574955824887015,0.05,33.5469561203843,[3.65764231],1.001,0.000274619764378442,tensor(0.),"[np.float64(0.612488688555354), np.float64(9.134975307816498), np.float64(0.009808094979529766), np.float64(2.421489928623605)]",1.0
30,30,-24.741598668987024,-4.642429218640512,[0.05],2.962833850337099,0.05,33.53262694865591,[3.65764231],1.001,0.00029081980507177134,tensor(-8.8818e-16),"[np.float64(0.6124896376731249), np.float64(9.134968335172173), np.float64(0.010061698610427194), np.float64(2.421477983134862)]",1.0
31,31,-24.77160124892812,-4.6427173845662235,[0.05],2.968072045550708,0.05,33.518549277110466,[3.65764231],1.001,0.0003055792228584307,tensor(8.8818e-16),"[np.float64(0.6124894679445432), np.float64(9.134958422056963), np.float64(0.01030717620157117), np.float64(2.4214690831966825)]",1.0
