seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
70,0.5,70,0.45,1.2,1,-0.9240533061741353,0.9825,-0.926453091422838,0.983,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.5423728813559322,70,0.45,1.2,1,-0.9235736107989834,0.98,-0.9259331937076674,0.983,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.5847457627118644,70,0.45,1.2,1,-0.9229811052179585,0.98,-0.9253702073327895,0.982,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.6271186440677966,70,0.45,1.2,1,-0.9223736770907521,0.9775,-0.9247613030103378,0.982,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.6694915254237288,70,0.45,1.2,1,-0.922023488869701,0.9775,-0.924023795088801,0.984,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.711864406779661,70,0.45,1.2,1,-0.921746427917762,0.9775,-0.9234664770697156,0.982,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.7542372881355932,70,0.45,1.2,1,-0.921519548789918,0.9775,-0.9230252656288698,0.982,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.7966101694915254,70,0.45,1.2,1,-0.921329438660957,0.975,-0.9226644559448195,0.981,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.8389830508474576,70,0.45,1.2,1,-0.921159579689805,0.975,-0.9223547025400441,0.981,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.8813559322033898,70,0.45,1.2,1,-0.9209833260275424,0.9725,-0.9220605394315105,0.98,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.923728813559322,70,0.45,1.2,1,-0.9208289459426289,0.9675,-0.9218056702498117,0.978,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,0.9661016949152542,70,0.45,1.2,1,-0.9206840836256318,0.9675,-0.9215644001464541,0.974,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.0084745762711864,70,0.45,1.2,1,-0.9205543837934677,0.965,-0.9213496252491559,0.968,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.0508474576271185,70,0.45,1.2,1,-0.920388899939749,0.9625,-0.9211391191793261,0.964,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.0932203389830508,70,0.45,1.2,1,-0.9202218265929143,0.9575,-0.920943394709893,0.958,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.1355932203389831,70,0.45,1.2,1,-0.9200444516725301,0.955,-0.9207585828582096,0.953,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.1779661016949152,70,0.45,1.2,1,-0.9197014834565761,0.945,-0.9204532208777774,0.945,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.2203389830508473,70,0.45,1.2,1,-0.9193477188422813,0.9375,-0.9201558707408435,0.942,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.2627118644067796,70,0.45,1.2,1,-0.9186174909279018,0.9325,-0.9197350826822269,0.939,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.305084745762712,70,0.45,1.2,1,-0.9178543165936836,0.9225,-0.9192521376609736,0.935,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.347457627118644,70,0.45,1.2,1,-0.9170875888982926,0.885,-0.9187794917977479,0.924,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.3898305084745761,70,0.45,1.2,1,-0.9160805943518092,0.8775,-0.9182303779689532,0.908,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.4322033898305084,70,0.45,1.2,1,-0.9150858817562352,0.8625,-0.9176852583940631,0.893,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.4745762711864407,70,0.45,1.2,1,-0.9140382116622854,0.8425,-0.9170864075428068,0.875,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.5169491525423728,70,0.45,1.2,1,-0.913112263100349,0.8325,-0.9165483641716367,0.852,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.559322033898305,70,0.45,1.2,1,-0.9122633342128066,0.795,-0.9160597935979029,0.821,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.6016949152542372,70,0.45,1.2,1,-0.9114263492109247,0.7825,-0.9155660585177297,0.782,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.6440677966101696,70,0.45,1.2,1,-0.910301655826216,0.7625,-0.9146907935839831,0.758,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.6864406779661016,70,0.45,1.2,1,-0.9092033063816122,0.725,-0.9137865186925692,0.734,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.7288135593220337,70,0.45,1.2,1,-0.9080858859180739,0.715,-0.9128351723938288,0.695,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.771186440677966,70,0.45,1.2,1,-0.906979683585505,0.6675,-0.9118273523136383,0.659,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.8135593220338984,70,0.45,1.2,1,-0.9058643640050933,0.635,-0.910837676057944,0.627,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.8559322033898304,70,0.45,1.2,1,-0.904805032331446,0.61,-0.909911840902934,0.59,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.8983050847457625,70,0.45,1.2,1,-0.9037811236603673,0.5775,-0.9089976506312761,0.562,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.9406779661016949,70,0.45,1.2,1,-0.9027966694510596,0.56,-0.9081212331965075,0.54,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,1.9830508474576272,70,0.45,1.2,1,-0.9018225546529771,0.535,-0.9072551287560813,0.519,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.0254237288135593,70,0.45,1.2,1,-0.9007726423162246,0.5,-0.9063325420881181,0.502,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.0677966101694913,70,0.45,1.2,1,-0.8995345352401458,0.48,-0.9052507616411142,0.487,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.110169491525424,70,0.45,1.2,1,-0.8980929904637943,0.47,-0.9039874353056835,0.475,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.152542372881356,70,0.45,1.2,1,-0.8965645028279622,0.4375,-0.9025293610161013,0.459,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.194915254237288,70,0.45,1.2,1,-0.8950925419085065,0.4275,-0.9010846649783396,0.438,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.23728813559322,70,0.45,1.2,1,-0.8936276233191137,0.3875,-0.8996026365094648,0.415,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.2796610169491522,70,0.45,1.2,1,-0.8920482547119671,0.37,-0.8980496738958338,0.401,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.3220338983050848,70,0.45,1.2,1,-0.8904825417049296,0.35,-0.8965271203866823,0.383,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.364406779661017,70,0.45,1.2,1,-0.889078762140591,0.335,-0.8951715729883197,0.369,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.406779661016949,70,0.45,1.2,1,-0.8877090578478746,0.31,-0.8938338795920172,0.345,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.4491525423728815,70,0.45,1.2,1,-0.8863150200231646,0.2875,-0.8924394440050311,0.33,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.4915254237288136,70,0.45,1.2,1,-0.8849133869293228,0.27,-0.8910723763335341,0.313,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.5338983050847457,70,0.45,1.2,1,-0.8835615351600787,0.27,-0.889780168259239,0.295,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.5762711864406778,70,0.45,1.2,1,-0.8822586308802749,0.255,-0.8885433982702498,0.281,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.61864406779661,70,0.45,1.2,1,-0.8809782208665001,0.245,-0.8873275120927939,0.265,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.6610169491525424,70,0.45,1.2,1,-0.8797588815029804,0.2425,-0.8861442431402641,0.259,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.7033898305084745,70,0.45,1.2,1,-0.8785532346223364,0.2275,-0.8849421668120656,0.251,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.7457627118644066,70,0.45,1.2,1,-0.8773527225780821,0.2225,-0.8837365970125709,0.243,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.788135593220339,70,0.45,1.2,1,-0.8762058838401388,0.22,-0.8826019841002718,0.235,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.830508474576271,70,0.45,1.2,1,-0.8751250891805077,0.215,-0.8815248970402745,0.228,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.8728813559322033,70,0.45,1.2,1,-0.8740743122345533,0.2025,-0.8804679762055421,0.225,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.9152542372881354,70,0.45,1.2,1,-0.8730778951096329,0.1975,-0.8794355782955936,0.213,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,2.9576271186440675,70,0.45,1.2,1,-0.8721159099242832,0.1925,-0.8784310137913929,0.209,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
70,3.0,70,0.45,1.2,1,-0.8711160111466331,0.1825,-0.8774100026355887,0.206,0.6805655524033362,-0.8770272140103037,0.40744703713745656,-0.8479789630923458
