seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,valid_avg,avg_val,valid_cvar,test_cvar
70,0.0001,70,0.05,1.5,4,0.06679467190880935,0.5375,0.10261615073322186,0.587,0.002262586,0.0,0.0,-1.0994264313060058,-1.0922088240403922,-0.9887516150943269,-0.8947205026780222,0.5461101752220439,0.5392836545689266
70,0.00016378937069540646,70,0.05,1.5,4,0.0667946666724726,0.5375,0.10261614463519907,0.587,0.002262586,0.0,0.0,-1.099246514760606,-1.0920298856706743,-0.9887516141605249,-0.8947205031022823,0.5461101710109714,0.539283649454117
70,0.00026826957952797245,70,0.05,1.5,4,0.06679467161571066,0.5375,0.10261615060707528,0.587,0.002262586,0.0,0.0,-1.0989518314952438,-1.0917368043453841,-0.9887516159752233,-0.8947205033809981,0.5461101717249651,0.5392836543809245
70,0.00043939705607607906,70,0.05,1.5,4,0.06679467220979761,0.5375,0.10261615005879321,0.586,0.002262586,0.0,0.0,-1.0984691707730274,-1.0912567676073814,-0.9887516158134941,-0.8947205033920973,0.54611017032786,0.5392836530451961
70,0.0007196856730011522,70,0.05,1.5,4,0.06679467204356315,0.5375,0.10261615031117535,0.585,0.002262586,0.0,0.0,-1.097678623912801,-1.0904705185073775,-0.9887516158637061,-0.894720503322242,0.5461101690887623,0.5392836525811813
70,0.0011787686347935866,70,0.05,1.5,4,0.06679467209782967,0.5375,0.10261614156244413,0.585,0.002262586,0.0,0.0,-1.0963837920606616,-1.0891827259445104,-0.9887516141855934,-0.8947205024602625,0.5461101746508976,0.5392836510948897
70,0.0019306977288832496,70,0.05,1.5,4,0.06679466810157453,0.535,0.10184459539845998,0.584,0.002262586,0.0,0.0,-1.0942638534304552,-1.087074145326054,-0.9870662507328487,-0.8950565813371234,0.544631724248687,0.5351640976716248
70,0.0031622776601683794,70,0.05,1.5,4,0.10315915134628195,0.5375,0.08014415846307234,0.581,0.002262586,0.0,0.0,-1.0908209666919844,-1.0836441117039248,-0.9812374037110285,-0.8951555075479198,0.5471089534321919,0.5294171139950961
70,0.005179474679231213,70,0.05,1.5,4,0.08867702153108384,0.5375,0.08014415577134777,0.582,0.002262586,0.0,0.0,-1.0852075191280257,-1.0780469984847518,-0.9781812407623051,-0.8947980430737043,0.5526169214002243,0.5303766111127286
70,0.008483428982440717,70,0.05,1.5,4,0.10955306344491922,0.5325,0.08014416114136746,0.579,0.002262586,0.0,0.0,-1.0760264566150293,-1.0688903205400007,-0.9764495620256634,-0.8945621290855102,0.5588373771545522,0.5309533886839761
70,0.013894954943731374,70,0.05,1.5,4,0.10955306433005152,0.5325,0.04393220221879314,0.58,0.002262586,0.0,0.0,-1.0611240423419415,-1.0540504751518989,-0.9713336226504348,-0.8930324879683184,0.5574064824257846,0.5184253872672584
70,0.022758459260747887,70,0.05,1.5,4,0.06436974695555887,0.5275,-0.004407957010038574,0.567,0.002262586,0.0,0.0,-1.0377584244745741,-1.0308006706454944,-0.9677425399022571,-0.8958575481430521,0.5061463018561344,0.45358256193015156
70,0.03727593720314938,70,0.05,1.5,4,-0.09196186434947294,0.5025,-0.14544935428592554,0.528,0.002262586,0.0,0.0,-1.006318748924825,-0.9995150951850161,-0.9450744281034749,-0.9020254338188481,0.33802566649305943,0.2798334208432804
70,0.061054022965853265,70,0.05,1.5,4,-0.3258424200677626,0.455,-0.4249342454404611,0.481,0.002262586,0.0,0.0,-0.9675705327150044,-0.9626051864985947,-0.9485046670260894,-0.9127653000446856,0.10154690231793256,0.0594815968507611
70,0.1,70,0.05,1.5,4,-0.6009811930852844,0.35,-0.5708774684621225,0.349,0.002262586,0.0,0.0,-0.9255570099498692,-0.9241510226013367,-0.9292571116826774,-0.9038206699765492,-0.18987502436413026,-0.15425084020413896
70,0.11,70,0.05,1.5,4,-0.629171115043025,0.33,-0.5913324627520349,0.327,0.002262586,0.0,0.0,-0.9176599614342136,-0.9169458459163259,-0.9264220059095326,-0.903302850710245,-0.2442796122230182,-0.2018822845309952
70,0.1568421052631579,70,0.05,1.5,4,-0.8574560090407497,0.255,-0.8514927800746456,0.244,0.002262586,0.0,0.0,-0.8993263488258226,-0.8980981777764905,-0.911286241470641,-0.9044422805832977,-0.7532468279342384,-0.6952709153673285
70,0.2036842105263158,70,0.05,1.5,4,-0.8588743127166594,0.1075,-0.8655199020928271,0.115,0.002262586,0.0,0.0,-0.8938890681132162,-0.8929644458370908,-0.9011747372203055,-0.9007498677123729,-0.8175686943564529,-0.824137428712184
70,0.25052631578947365,70,0.05,1.5,4,-0.8688831527910498,0.05,-0.8697704152884206,0.049,0.002262586,0.0,0.0,-0.8910781507678225,-0.8903940252113417,-0.8992420276170288,-0.8976799648746053,-0.8617425837856763,-0.8632760579027798
70,0.29736842105263156,70,0.05,1.5,4,-0.8656881385340985,0.0075,-0.8660600348509191,0.008,0.002262586,0.0,0.0,-0.8895972136743695,-0.8890717824955783,-0.8967412952583966,-0.8951418152461952,-0.8615428302855833,-0.8624475157521291
70,0.34421052631578947,70,0.05,1.5,4,-0.8649582205366908,0.0,-0.8649582490755626,0.0,0.002262586,0.0,0.0,-0.8885521223487035,-0.8881514972606583,-0.8947302962677717,-0.8937309350401829,-0.8613702210780465,-0.8621927629642906
70,0.3910526315789473,70,0.05,1.5,4,-0.8649582035970568,0.0,-0.8649582295950498,0.0,0.002262586,0.0,0.0,-0.8878957992463538,-0.8875157630889318,-0.8925280980533319,-0.8917858790473354,-0.8613702171790322,-0.8621927573559149
70,0.4378947368421052,70,0.05,1.5,4,-0.864958183641444,0.0,-0.8649581968033287,0.0,0.002262586,0.0,0.0,-0.8874126685860311,-0.8870601262815362,-0.8902239508562991,-0.8900238250506721,-0.861370209234058,-0.8621927464070936
