seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
60,60,0.6532724977370286,-0.2100899429053386,0.2794082699654782,-0.4110427515406759,-0.6450450462404644,-1.0425963516979295,-0.8002221843858711,-0.8782854995969818,-0.26830114054035675,0.11738507463083506
