,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-10.143303111096694,-4.844854408954588,[0.055],0.9236636898112685,0.055,34.15532559089998,[1.92366369],1,0.0,tensor(-3.0137),"[np.float64(0.5601656528124827), np.float64(9.30382868054886), np.float64(0.0), np.float64(2.4151462338959795)]",1.0
1,1,-10.41513137800684,-4.994691810370407,[0.05],1.0370952078937905,0.05,34.10924635025406,[1.92366369],1,9.999999966818634e-05,tensor(1.9738),"[np.float64(0.5599834201847927), np.float64(9.303969434602768), np.float64(0.0003999999989652794), np.float64(2.4149921724157717)]",1.0
2,2,-10.448340167739586,-5.001761327184266,[0.05],1.0460890778047618,0.05,34.06824345546947,[1.92366369],1,0.00011525981566548199,tensor(1.9798),"[np.float64(0.5598127513313216), np.float64(9.304092827103023), np.float64(0.000748704941776609), np.float64(2.4148504857664834)]",1.0
3,3,-10.481345884215868,-5.008370459319361,[0.05],1.0543807938324594,0.05,34.02929908441439,[1.92366369],1,9.480858668420739e-05,tensor(1.9854),"[np.float64(0.5596453415390833), np.float64(9.304209569669435), np.float64(0.0010815016814392576), np.float64(2.414712784011948)]",1.0
4,4,-10.514256449416402,-5.01472209628151,[0.05],1.0622824818753909,0.05,33.99154041773703,[1.92366369],1,5.4429707101658296e-05,tensor(1.9906),"[np.float64(0.5594791115777566), np.float64(9.304322794964019), np.float64(0.0014078061740393495), np.float64(2.414576824291601)]",1.0
5,5,-10.547105628256928,-5.020904607409374,[0.05],1.0699300720579135,0.05,33.95458372185158,[1.92366369],1,1.3225810855456533e-06,tensor(1.9957),"[np.float64(0.5593133046564187), np.float64(9.304433881735058), np.float64(0.0017313237261529179), np.float64(2.4144417104057307)]",1.0
6,6,-10.579039353183163,-5.026964535380521,[0.05],1.0776835573581751,0.05,33.91822482053206,[1.92366369],1,-6.060442116123616e-05,tensor(-12.3055),"[np.float64(0.5591475980000818), np.float64(9.30454355795126), np.float64(0.0020537693771265865), np.float64(2.414307017197347)]",1.0
7,7,-10.611960561776094,-5.032929149813553,[0.05],1.0849513306988778,0.05,33.88234288139581,[1.92366369],1,-3.575084226691312e-05,tensor(-12.3353),"[np.float64(0.5589818459621979), np.float64(9.304652246816698), np.float64(0.0023759922693976296), np.float64(2.4141725265661496)]",1.0
8,8,-10.644933216382075,-5.038815969109487,[0.05],1.0920732356278051,0.05,33.84685959282752,[1.92366369],1,1.3934361495280296e-05,tensor(2.0105),"[np.float64(0.5588159807830824), np.float64(9.304760216515373), np.float64(0.002698424195889659), np.float64(2.4140381188304594)]",1.0
9,9,-10.677361784591696,-5.044636753084789,[0.05],1.0992641444207658,0.05,33.811721947630396,[1.92366369],1,5.241301962836946e-05,tensor(2.0153),"[np.float64(0.5586499744790723), np.float64(9.304867642643414), np.float64(0.0030212697094880105), np.float64(2.413903729147136)]",1.0
10,10,-10.709754930673354,-5.050399586737071,[0.05],1.1063668259626764,0.05,33.77689319358566,[1.92366369],1,8.125002268349822e-05,tensor(2.0200),"[np.float64(0.5584838208149281), np.float64(9.304974641193619), np.float64(0.003344602106301155), np.float64(2.413769325554823)]",1.0
11,11,-10.742109724580718,-5.056110234322155,[0.05],1.1133904849790552,0.05,33.7423469330467,[1.92366369],1,0.0001016825968936664,tensor(2.0247),"[np.float64(0.5583175245659624), np.float64(9.305081290758286), np.float64(0.003668419514909029), np.float64(2.4136348949456115)]",1.0
12,12,-10.774423441279401,-5.061772879999312,[0.05],1.1203418468839106,0.05,33.708063851732895,[1.92366369],1,0.00011471273001288122,tensor(2.0293),"[np.float64(0.5581510964409536), np.float64(9.305187644539467), np.float64(0.003992674973341887), np.float64(2.413500435874547)]",1.0
13,13,-10.80669361348347,-5.067390588951133,[0.05],1.1272258753909574,0.05,33.67402970635878,[1.92366369],1,0.0001211677840588396,tensor(2.0339),"[np.float64(0.5579845502865632), np.float64(9.305293737930207), np.float64(0.004317293992593037), np.float64(2.4133659543854007)]",1.0
14,14,-10.838918043504675,-5.072965614479752,[0.05],1.1340462553238375,0.05,33.6402339384768,[1.92366369],1,0.00012174184520615341,tensor(2.0385),"[np.float64(0.5578179014892326), np.float64(9.305399593528522), np.float64(0.0046421856813141), np.float64(2.413231461321303)]",1.0
15,15,-10.87109479965142,-5.078499606034101,[0.05],1.140805717143704,0.05,33.60666874643554,[1.92366369],1,0.00011702487960085476,tensor(2.0430),"[np.float64(0.5576511660572294), np.float64(9.305505224531956), np.float64(0.004967249714095689), np.float64(2.4130969706317824)]",1.0
16,16,-10.90322220539711,-5.083993753687434,[0.05],1.1475062645865204,0.05,33.57332842732524,[1.92366369],1,0.00010752387691723694,tensor(2.0474),"[np.float64(0.557484360094797), np.float64(9.305610637100319), np.float64(0.005292381084523785), np.float64(2.41296249824475)]",1.0
17,17,-10.935298824686972,-5.089448894714991,[0.05],1.154149340252097,0.05,33.54020890135818,[1.92366369],1,9.367855984058755e-05,tensor(2.0519),"[np.float64(0.5573174994707167), np.float64(9.305715832087921), np.float64(0.005617472786475853), np.float64(2.4128280613537596)]",1.0
18,18,-10.967323447336913,-5.094865590688976,[0.05],1.160735947022258,0.05,33.50730735592397,[1.92366369],1,7.587330593564846e-05,tensor(2.0563),"[np.float64(0.557150599646281), np.float64(9.305820806281925), np.float64(0.005942417875017954), np.float64(2.4126936778989854)]",1.0
19,19,-10.999295066410676,-5.100244186896573,[0.05],1.167266741004478,0.05,33.47462197721423,[1.92366369],1,5.444636579811364e-05,tensor(2.0606),"[np.float64(0.5569836755620297), np.float64(9.305925553352942), np.float64(0.00626711090139293), np.float64(2.4125593662104565)]",1.0
20,20,-11.03095320484093,-5.105572132590286,[0.055],1.173825942661741,0.055,33.442151734392844,[1.92366369],1.001,2.9697110202902058e-05,tensor(1.9617),"[np.float64(0.5568167416063452), np.float64(9.306030064536897), np.float64(0.006591448963819541), np.float64(2.4124251447245837)]",1.0
21,21,-9.487200163434448,-4.855299681379836,[0.085],1.4707495049830617,0.085,33.422853994625015,[1.92366369],1.001,2.147317013571689e-06,tensor(1.4715),"[np.float64(0.5566503464020065), np.float64(9.306132043167032), np.float64(0.006914446988361852), np.float64(2.4122923866476107)]",1.0
22,22,-9.49837431747457,-4.858170069975632,[0.085],1.4812077888276791,0.085,33.39619439015334,[1.92366369],1.001,-2.6750669909713687e-05,tensor(-13.5119),"[np.float64(0.5564947880693579), np.float64(9.306218082168439), np.float64(0.007214334751211842), np.float64(2.4121705177235904)]",1.0
23,23,-9.510089734927622,-4.8604256078503525,[0.085],1.4901625778020002,0.085,33.37305923934844,[1.92366369],1.001,-1.865002380834373e-05,tensor(-13.5474),"[np.float64(0.5563490739761973), np.float64(9.306289800894135), np.float64(0.007494075195734384), np.float64(2.4120586137147164)]",1.0
24,24,-9.521980787943493,-4.862148983262523,[0.085],1.497888032120328,0.085,33.35299904608089,[1.92366369],1.001,1.3978035522702002e-05,tensor(1.4833),"[np.float64(0.5562123107113844), np.float64(9.306348657743886), np.float64(0.007756305667278684), np.float64(2.411955831932108)]",1.0
25,25,-9.5334185035916,-4.863398794306286,[0.08],1.5047076058881967,0.08,33.335640076063996,[1.92366369],1.001,4.075381612587547e-05,tensor(1.6006),"[np.float64(0.5560836923301314), np.float64(9.306395963695074), np.float64(0.008003359750292281), np.float64(2.4118614034358195)]",1.0
26,26,-9.544401874169516,-4.864331439538135,[0.08],1.5108920111163597,0.08,33.32017527629286,[1.92366369],1.001,6.194159576756927e-05,tensor(1.6035),"[np.float64(0.55596171078584), np.float64(9.306435386765063), np.float64(0.008237846718426842), np.float64(2.4117727010287555)]",1.0
27,27,-9.555217166980565,-4.864986688890884,[0.08],1.5164320385543817,0.08,33.30642864457373,[1.92366369],1.001,7.80096087032474e-05,tensor(1.6061),"[np.float64(0.5558457779244064), np.float64(9.306467595298448), np.float64(0.008461254029719109), np.float64(2.411689251036728)]",1.0
28,28,-9.565889110274625,-4.865390169304922,[0.08],1.521387279679928,0.08,33.29424163571012,[1.92366369],1.001,8.938240805895565e-05,tensor(1.6084),"[np.float64(0.5557353591174916), np.float64(9.306493201639455), np.float64(0.00867493443965778), np.float64(2.411610619999821)]",1.0
29,29,-9.576438975798977,-4.865565028203362,[0.08],1.5258116409950233,0.08,33.283471169353454,[1.92366369],1.001,9.644551018111964e-05,tensor(1.6105),"[np.float64(0.5556299675333457), np.float64(9.306512767174548), np.float64(0.008880119531343867), np.float64(2.4115364105371793)]",1.0
30,30,-9.586885130443813,-4.865532205902376,[0.08],1.5297539609459219,0.08,33.273987916749356,[1.92366369],1.001,9.954942814284728e-05,tensor(1.6123),"[np.float64(0.5555291591768009), np.float64(9.306526806832258), np.float64(0.00907793119012848), np.float64(2.4114662578217962)]",1.0
31,31,-9.59724348557489,-4.865310673355497,[0.08],1.5332585476260394,0.08,33.26567480906283,[1.92366369],1.001,9.901319650418667e-05,tensor(1.6139),"[np.float64(0.555432528597944), np.float64(9.306535793101482), np.float64(0.0092693914537853), np.float64(2.411399826492711)]",1.0
32,32,-9.60752787272374,-4.864917639282649,[0.08],1.536365648261436,0.08,33.25842573872595,[1.92366369],1.001,9.512746884975246e-05,tensor(1.6154),"[np.float64(0.5553397051245771), np.float64(9.30654015965875), np.float64(0.009455431750721912), np.float64(2.4113368079472424)]",1.0
33,33,-9.617750350674843,-4.864368731952236,[0.08],1.5391118597418887,0.08,33.25214442747532,[1.92366369],1.001,8.815725374877545e-05,tensor(1.6167),"[np.float64(0.5552503495761865), np.float64(9.306540304629667), np.float64(0.009636900491487504), np.float64(2.4112769179747455)]",1.0
34,34,-9.627921462506258,-4.8636781588094244,[0.08],1.5415304906715162,0.08,33.246743430499905,[1.92366369],1.001,7.834434242553936e-05,tensor(1.6178),"[np.float64(0.5551641513495913), np.float64(9.306536593551966), np.float64(0.009814570072266372), np.float64(2.411219894647237)]",1.0
35,35,-9.638050449715537,-4.862858847805339,[0.08],1.5436518829400274,0.08,33.24214325034958,[1.92366369],1.001,6.590947173327599e-05,tensor(1.6188),"[np.float64(0.5550808258343403), np.float64(9.3065293620713), np.float64(0.00998914331901661), np.float64(2.41116549640591)]",1.0
36,36,-9.648145432712584,-4.861922571931249,[0.08],1.5455036936869861,0.08,33.23827156914056,[1.92366369],1.001,5.105425836225163e-05,tensor(1.6197),"[np.float64(0.5550001121034155), np.float64(9.306518918401627), np.float64(0.010161258810323127), np.float64(2.411113500409397)]",1.0
37,37,-9.658213562164265,-4.860630631842094,[0.08],1.5471111469929102,0.08,33.235062559408405,[1.92366369],1.001,3.3962934119836805e-05,tensor(1.6204),"[np.float64(0.554921770858827), np.float64(9.306505545554916), np.float64(0.010331496161418888), np.float64(2.411063701013397)]",1.0
38,38,-9.668261148320058,-4.859119491389772,[0.08],1.5484972595851536,0.08,33.232456271319236,[1.92366369],1.001,1.4803907234770372e-05,tensor(1.6211),"[np.float64(0.5548455825672594), np.float64(9.306489503405157), np.float64(0.010500380420704185), np.float64(2.4110159083953944)]",1.0
39,39,-9.676599959434766,-4.857494323005387,[0.08],1.5495012227740834,0.08,33.23039809081583,[1.92366369],1.001,-6.2688293023748305e-06,tensor(-15.2887),"[np.float64(0.5547713457933003), np.float64(9.306471030559145), np.float64(0.010668386406959995), np.float64(2.4109699473345083)]",1.0
40,40,-9.682389896600098,-4.85570094831693,[0.08],1.549695816012028,0.08,33.22950935733929,[1.92366369],1.0020009999999997,7.53178440786947e-06,tensor(1.6216),"[np.float64(0.5547028874886232), np.float64(9.306446797003458), np.float64(0.0108294111744439), np.float64(2.4109279102741232)]",1.0
41,41,-12.761487164960167,-5.362652354795316,[0.05],0.9277553479887778,0.05,33.22916588278848,[1.92366369],1.0020009999999997,1.6795862569672902e-05,tensor(1.9022),"[np.float64(0.5546396864729808), np.float64(9.306417303334452), np.float64(0.010983942911979374), np.float64(2.4108894577333393)]",1.0
42,42,-12.764531398972698,-5.361594709340446,[0.05],0.9302192388495011,0.05,33.22403832640373,[1.92366369],1.0020009999999997,2.132888612497525e-05,tensor(1.9038),"[np.float64(0.5545630463896256), np.float64(9.306412548183388), np.float64(0.011135552012250268), np.float64(2.410833479208528)]",1.0
43,43,-12.770043160370248,-5.361850783294592,[0.05],0.9336635921776768,0.05,33.21448196954174,[1.92366369],1.0020009999999997,2.1525616546769664e-05,tensor(1.9061),"[np.float64(0.5544750059311634), np.float64(9.306427797674395), np.float64(0.011282686897945213), np.float64(2.410763624830073)]",1.0
44,44,-12.777659706483185,-5.363234299229232,[0.05],0.9379481393788743,0.05,33.201113380451176,[1.92366369],1.0020009999999997,1.7744602382478766e-05,tensor(1.9090),"[np.float64(0.554377270676122), np.float64(9.306459434477405), np.float64(0.011424891784928486), np.float64(2.4106826122830887)]",1.0
45,45,-12.787074063263436,-5.365588446075708,[0.05],0.9429547639926547,0.05,33.18445584644235,[1.92366369],1.0020009999999997,1.031155776961687e-05,tensor(1.9123),"[np.float64(0.5542712777939908), np.float64(9.306504624027756), np.float64(0.011562394630145295), np.float64(2.4105925293222636)]",1.0
46,46,-12.798018415114601,-5.368780186937276,[0.05],0.9485854351125761,0.05,33.164956605806175,[1.92366369],1.0020009999999997,-4.775908091959749e-07,tensor(-11.4966),"[np.float64(0.5541582456210927), np.float64(9.30656110118685), np.float64(0.01169582897793497), np.float64(2.41049501823174)]",1.0
47,47,-12.810234579043723,-5.3726959385323925,[0.05],0.9547664201446115,0.05,33.14300005565272,[1.92366369],1.0020009999999997,1.3390977640636063e-05,tensor(1.9202),"[np.float64(0.554039212287955), np.float64(9.306627027439259), np.float64(0.011826047489931303), np.float64(2.410391394850799)]",1.0
48,48,-12.82356843144699,-5.3772382118975175,[0.05],0.9614107763538364,0.05,33.118918144656575,[1.92366369],1.0020009999999997,2.2087801718424498e-05,tensor(1.9247),"[np.float64(0.5539150663269492), np.float64(9.306700891554541), np.float64(0.01195399820791151), np.float64(2.410282729054318)]",1.0
49,49,-12.83785967935078,-5.38232296976623,[0.05],0.9684530367021023,0.05,33.09299858112907,[1.92366369],1.0020009999999997,2.6047699223875916e-05,tensor(1.9294),"[np.float64(0.5537865710002783), np.float64(9.306781438553166), np.float64(0.012080643061573857), np.float64(2.410169900857479)]",1.0
50,50,-12.852964079129636,-5.387877504239736,[0.05],0.9758384407688406,0.05,33.06549152328339,[1.92366369],1.0020009999999997,2.5666241768699937e-05,tensor(1.9343),"[np.float64(0.5536543840425977), np.float64(9.306867617352523), np.float64(0.01220690579256991), np.float64(2.4100536410458)]",1.0
51,51,-12.860868047183388,-5.3908582552831685,[0.05],0.9796790667449506,0.05,33.05105186776361,[1.92366369],1.0020009999999997,2.3484758997255905e-05,tensor(1.9369),"[np.float64(0.5535867244807501), np.float64(9.306913079333283), np.float64(0.012269888664814725), np.float64(2.4099941005528045)]",1.0
52,52,-12.869079985430588,-5.39401589741626,[0.05],0.9836480910164497,0.05,33.03601522170776,[1.92366369],1.0020009999999997,1.947885344568868e-05,tensor(1.9395),"[np.float64(0.5535177278199882), np.float64(9.306960550050194), np.float64(0.012332639889295807), np.float64(2.409933394262361)]",1.0
53,53,-12.877555495401928,-5.397327131067486,[0.05],0.9877284049279729,0.05,33.020460500800134,[1.92366369],1.0020009999999997,1.3799914491654873e-05,tensor(1.9422),"[np.float64(0.5534475955885766), np.float64(9.307009719613108), np.float64(0.012395384024646272), np.float64(2.40987172934105)]",1.0
54,54,-12.88557756900651,-5.400736688798537,[0.055],0.9921375337932914,0.055,33.00445680616836,[1.92366369],1.0020009999999997,6.585719741235472e-06,tensor(1.8479),"[np.float64(0.5533765025289916), np.float64(9.307060323023864), np.float64(0.012458322988553693), np.float64(2.4098092814445806)]",1.0
55,55,-12.893307082406151,-5.40419073529766,[0.055],0.9967154947494303,0.055,32.988248183125165,[1.92366369],1.0020009999999997,-1.935716827153995e-06,tensor(-12.9559),"[np.float64(0.5533053349880575), np.float64(9.307111034085374), np.float64(0.012521446487338423), np.float64(2.4097469980738255)]",1.0
56,56,-12.901117485318936,-5.407698201512867,[0.055],1.0013235890200587,0.055,32.971862523040215,[1.92366369],1.0020009999999997,3.92010956202604e-06,tensor(1.8538),"[np.float64(0.5532341252085607), np.float64(9.307161815944252), np.float64(0.012584880451918292), np.float64(2.4096848905650643)]",1.0
57,57,-12.908946797477359,-5.411251869141131,[0.055],1.005973673923471,0.055,32.95532461211199,[1.92366369],1.0020009999999997,7.3426104963454384e-06,tensor(1.8567),"[np.float64(0.5531629011351221), np.float64(9.307212636180369), np.float64(0.012648733503479831), np.float64(2.4096229681890695)]",1.0
58,58,-12.91681236239643,-5.41484532573591,[0.055],1.0106515345640412,0.055,32.938656496706294,[1.92366369],1.0020009999999997,8.541047155544699e-06,tensor(1.8597),"[np.float64(0.5530916870298682), np.float64(9.30726346620603), np.float64(0.012713098524329638), np.float64(2.409561238489348)]",1.0
59,59,-12.92470529409633,-5.418472874986166,[0.055],1.0153528687553535,0.055,32.92187778194068,[1.92366369],1.0020009999999997,7.705776310464934e-06,tensor(1.8627),"[np.float64(0.553020503918823), np.float64(9.30731428084116), np.float64(0.012778054230401731), np.float64(2.409499707500583)]",1.0
60,60,-12.932617725895835,-5.422129456625864,[0.055],1.0200738551386266,0.055,32.905005910118234,[1.92366369],1.0030030009999995,5.009934324830804e-06,tensor(1.8657),"[np.float64(0.5529493699996874), np.float64(9.307365057915943), np.float64(0.012843666352818096), np.float64(2.4094383799914394)]",1.0
61,61,-7.908565991636172,-4.323514734238415,[0.065],1.7281865076146172,0.065,32.86634668376786,[1.92366369],1.0030030009999995,6.109741272246878e-07,tensor(2.0723),"[np.float64(0.5528783010089148), np.float64(9.307415777910924), np.float64(0.012909989119189273), np.float64(2.409377259634436)]",1.0
62,62,-7.908939865418818,-4.326514914323431,[0.065],1.7336453373246212,0.065,32.851449165511745,[1.92366369],1.0030030009999995,-5.561055246791945e-06,tensor(-16.1151),"[np.float64(0.552812097421211), np.float64(9.307460297459068), np.float64(0.012974090951106418), np.float64(2.4093206763939183)]",1.0
63,63,-7.909978106169528,-4.329155316476365,[0.065],1.7382442243909495,0.065,32.83864654096489,[1.92366369],1.0030030009999995,5.011169081223391e-06,tensor(2.0780),"[np.float64(0.5527503282824329), np.float64(9.307499164217067), np.float64(0.013035907409287046), np.float64(2.4092682310638738)]",1.0
64,64,-7.9113813634108645,-4.331471182572038,[0.065],1.7421305134574174,0.065,32.827738501445126,[1.92366369],1.0030030009999995,1.2551475521447152e-05,tensor(2.0802),"[np.float64(0.552692599906784), np.float64(9.307532879994978), np.float64(0.013095466659232915), np.float64(2.4092195574595454)]",1.0
65,65,-7.913210121587391,-4.333494417103549,[0.065],1.745346838428829,0.065,32.818543486825114,[1.92366369],1.0030030009999995,1.732850867539596e-05,tensor(2.0821),"[np.float64(0.5526385528888724), np.float64(9.307561904123911), np.float64(0.01315286247803009), np.float64(2.4091743200069358)]",1.0
66,66,-7.915427445675088,-4.335253900456644,[0.065],1.7479566422539767,0.065,32.81089692076017,[1.92366369],1.0030030009999995,1.9586707292849003e-05,tensor(2.0836),"[np.float64(0.5525878589234904), np.float64(9.307586657108775), np.float64(0.013208233569249488), np.float64(2.409132211104839)]",1.0
67,67,-7.917998803362225,-4.336775767591033,[0.065],1.7500175095593975,0.065,32.80464965167152,[1.92366369],1.0030030009999995,1.9548455814155395e-05,tensor(2.0847),"[np.float64(0.5525402180713965), np.float64(9.307607523828475), np.float64(0.013261747687329075), np.float64(2.4090929488506387)]",1.0
68,68,-7.920892095147106,-4.338083663373322,[0.065],1.7515817002246947,0.065,32.79966651679365,[1.92366369],1.0030030009999995,1.7416048994605154e-05,tensor(2.0856),"[np.float64(0.5524953562661142), np.float64(9.307624856495542), np.float64(0.013313589819222944), np.float64(2.4090562749024453)]",1.0
69,69,-7.924077583149837,-4.339198975549334,[0.065],1.7526966339092487,0.065,32.795825048249675,[1.92366369],1.0030030009999995,1.3373485332212907e-05,tensor(2.0863),"[np.float64(0.5524530230588008), np.float64(9.307638977373575), np.float64(0.0133639531814612), np.float64(2.4090219525665777)]",1.0
70,70,-7.9275278117738415,-4.3401410480375935,[0.065],1.7534053352622332,0.065,32.793014276621186,[1.92366369],1.0030030009999995,7.588103756940417e-06,tensor(2.0867),"[np.float64(0.5524129895725703), np.float64(9.307650181270871), np.float64(0.013413032786201571), np.float64(2.4089897649853573)]",1.0
71,71,-7.931217535001789,-4.3409273717870045,[0.065],1.7537468342616676,0.065,32.79113367558375,[1.92366369],1.0030030009999995,2.1207686856697463e-07,tensor(2.0869),"[np.float64(0.5523750466295682), np.float64(9.307658737844385), np.float64(0.013461020759118626), np.float64(2.408959513540757)]",1.0
72,72,-7.934967332844047,-4.341573761600874,[0.065],1.7537989587333431,0.065,32.79009217457117,[1.92366369],1.0030030009999995,-8.616227065873667e-06,tensor(-16.2040),"[np.float64(0.5523390030603303), np.float64(9.307664893704963), np.float64(0.013508102937622548), np.float64(2.408931016336341)]",1.0
73,73,-7.93917919624858,-4.342094504259305,[0.065],1.7534788810495465,0.065,32.789807335426694,[1.92366369],1.0030030009999995,-4.3071241157340084e-07,tensor(-14.8524),"[np.float64(0.5523046843653109), np.float64(9.30766887411349), np.float64(0.013554456521485273), np.float64(2.40890410700426)]",1.0
74,74,-7.943396409580469,-4.342502535763369,[0.065],1.7529345025212935,0.065,32.79020435368996,[1.92366369],1.0030030009999995,2.0231252687491275e-05,tensor(2.0864),"[np.float64(0.552271930694814), np.float64(9.307670885455323), np.float64(0.013600248911180267), np.float64(2.408878632869294)]",1.0
75,75,-7.947770227292396,-4.342809537519748,[0.065],1.75214636215061,0.065,32.79121553800594,[1.92366369],1.0030030009999995,3.7009517805778585e-05,tensor(2.0859),"[np.float64(0.5522405962089435), np.float64(9.307671116136534), np.float64(0.013645636133223175), np.float64(2.408854454409254)]",1.0
