seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
60,0.0001,60,0.05,1,1,-417.30037630714867,1.0,-417.29990742540315,1.0,0.010973515,0.0,0.0,-424.71261146408114,-424.3324465079805,-424.33262662540227,-417.29640138899344,-417.2962539890943
60,0.0031622776601683794,60,0.05,1,1,-417.22011248148823,1.0,-417.22010732635096,1.0,0.010973515,0.0,0.0,-424.6110341258601,-424.2309341898493,-424.2309416941783,-417.22007699606974,-417.220076536029
60,0.1,60,0.05,1,1,-414.8008896798141,0.995,-414.80088952060794,0.986,0.010973515,0.0,0.0,-421.3988657901009,-421.0208217705236,-421.02082231774745,-414.80088858938393,-414.80088857806993
60,0.105,60,0.05,1,1,-414.67598322556375,0.995,-414.67598254551626,0.986,0.010973515,0.0,0.0,-421.23301232968,-420.85507445863266,-420.8550753785058,-414.67597854595215,-414.6759784944906
60,0.20473684210526316,60,0.05,1,1,-412.1843646620881,0.965,-412.18436449057975,0.958,0.010973515,0.0,0.0,-417.92467878762,-417.54885837413417,-417.5488587540771,-412.18436348044446,-412.1843634672718
60,0.30447368421052634,60,0.05,1,1,-409.69274911300505,0.88,-409.69274894233246,0.89,0.010973515,0.0,0.0,-414.61634485844536,-414.2426419466577,-414.2426422716768,-409.69274794249174,-409.69274793079416
60,0.40421052631578946,60,0.05,1,1,-407.20113348855637,0.77,-407.20113330860204,0.802,0.010973515,0.0,0.0,-411.30801074209717,-410.93642532994426,-410.9364258258147,-407.2011322457859,-407.2011322323043
60,0.5039473684210527,60,0.05,1,1,-404.0311847080836,0.63,-404.0311846720294,0.694,0.010973515,0.0,0.0,-407.9996769174101,-407.63020898219133,-407.63020934141406,-404.03118465648504,-404.0311846449254
60,0.6036842105263158,60,0.05,1,1,-400.58764937419505,0.53,-400.587649363517,0.59,0.010973515,0.0,0.0,-404.6913430605343,-404.32399258822926,-404.32399286302285,-400.5876493589371,-400.5876493555479
60,0.703421052631579,60,0.05,1,1,-397.14411440184216,0.42,-397.14411418944303,0.51,0.010973515,0.0,0.0,-401.38300904759376,-401.01777601468564,-401.0177764092791,-397.14411409818285,-397.1441140307311
60,0.8031578947368422,60,0.05,1,1,-393.6313759549004,0.35,-393.7005785788838,0.428,0.010973515,0.0,0.0,-398.07467506694536,-397.7115595013959,-397.7115599445359,-393.6313758639374,-393.63278817827864
60,0.9028947368421053,60,0.05,1,1,-390.0756641527425,0.28,-390.2570432416519,0.332,0.010973515,0.0,0.0,-394.76634122989145,-394.405343180471,-394.4053434978087,-390.07566393534614,-390.0793655874431
60,1.0026315789473685,60,0.05,1,1,-386.51995232495335,0.215,-386.81350817019836,0.278,0.010973515,0.0,0.0,-391.45800741544025,-391.0991268257478,-391.0991270530872,-386.51995228527613,-386.52594322787854
60,1.1023684210526317,60,0.05,1,1,-382.96424050929033,0.16,-383.3699727881892,0.218,0.010973515,0.0,0.0,-388.1496733003956,-387.7929102253326,-387.79291058404567,-382.9642404533811,-382.97252071380154
60,1.2021052631578948,60,0.05,1,1,-379.40852869265,0.14,-379.926437559158,0.176,0.010973515,0.0,0.0,-384.84133960367524,-384.48669399077517,-384.4866941526356,-379.4085286418196,-379.4190982195153
60,1.301842105263158,60,0.05,1,1,-375.8528168319509,0.095,-376.4829022748673,0.136,0.010973515,0.0,0.002,-381.53300546164064,-381.180477340813,-381.1804776613775,-375.85281670811264,-375.86567561651003
60,1.401578947368421,60,0.05,1,1,-372.2971050873873,0.06,-373.0393669785121,0.102,0.010973515,0.0,0.004,-378.2246717298552,-377.874261039197,-377.8742612558404,-372.29710507551476,-372.3122532794654
60,1.5013157894736844,60,0.05,1,1,-368.7413931612707,0.05,-369.59583167051534,0.074,0.010973515,0.005,0.004,-374.91633761609,-374.56804445866203,-374.56804478374556,-368.7413929864359,-368.758830537794
60,1.6010526315789475,60,0.05,1,1,-365.18568142703214,0.03,-366.1522963762736,0.056,0.010973515,0.005,0.01,-371.60800385099543,-371.2618281726928,-371.2618283563955,-365.1856813640696,-365.2054082108127
60,1.7007894736842106,60,0.05,1,1,-361.6299695929858,0.02,-362.70876109195535,0.046,0.010973515,0.005,0.014,-368.2996698124357,-367.95561160247337,-367.9556118627603,-361.62996951237545,-361.65198567960306
60,1.8005263157894738,60,0.05,1,1,-358.0742577552471,0.015,-359.2652257917092,0.032,0.010973515,0.005,0.02,-364.9913360166036,-364.6493952911212,-364.6493954459635,-358.07425765616443,-358.09856314376833
60,1.9002631578947369,60,0.05,1,1,-354.5185459997081,0.015,-355.8216904956222,0.02,0.010973515,0.01,0.022,-361.68300201823433,-361.3431787486948,-361.3431789920602,-354.5185459501892,-354.5451407445296
60,2.0,60,0.05,1,1,-350.96283413216815,0.015,-352.37815520759585,0.014,0.010973515,0.015,0.03,-358.3746679070916,-358.036962161253,-358.0369625021595,-350.96283402762685,-350.99171814966076
60,2.05,60,0.05,1,1,-349.1802873566362,0.01,-350.65184457065914,0.01,0.010973515,0.02,0.03,-356.7161365180979,-356.3794922607484,-356.3794925394959,-349.18028730629567,-349.21031909515955
60,2.1555555555555554,60,0.05,1,1,-345.4171329305549,0.01,-347.0074111767349,0.004,0.010973515,0.025,0.036,-353.21479206824984,-352.88038885851137,-352.8803892178926,-345.41713285025793,-345.44958752247993
60,2.261111111111111,60,0.05,1,1,-341.65397850227447,0.01,-343.3629777711238,0.002,0.010973515,0.025,0.038,-349.7134478276639,-349.38128561215336,-349.3812859149197,-341.6539784038691,-341.68885595723617
60,2.3666666666666667,60,0.05,1,1,-337.89082410890006,0.005,-339.7185443239547,0.0,0.010973515,0.035,0.046,-346.21210364999655,-345.88218245232275,-345.8821826316674,-337.8908240243667,-337.92812445195887
60,2.4722222222222223,60,0.05,1,1,-334.12766985664246,0.005,-336.0741108293058,0.0,0.010973515,0.045,0.05,-342.71075924742445,-342.38307904694904,-342.3830793129223,-334.1276698465278,-334.1673931334849
60,2.5777777777777775,60,0.05,1,1,-330.36451547160095,0.0,-332.3862547336222,0.0,0.010973515,0.05,0.06,-339.20941505509546,-338.8839758329659,-338.8839760337554,-330.36451546492265,-330.4057754510462
60,2.683333333333333,60,0.05,1,1,-326.60136105410027,0.0,-328.53007163308973,0.0,0.010973515,0.06,0.062,-335.7080706756866,-335.3848724885987,-335.3848727077155,-326.60136103100086,-326.6407224754309
60,2.7888888888888888,60,0.05,1,1,-322.8382065697746,0.0,-324.67388854086624,0.0,0.010973515,0.065,0.066,-332.2067261795918,-331.8857690205994,-331.88576937762076,-322.83820648164885,-322.8756693944493
60,2.8944444444444444,60,0.05,1,1,-319.07505227106986,0.0,-320.8177054315995,0.0,0.010973515,0.075,0.076,-328.7053820222651,-328.38666586197303,-328.3866660913195,-319.07505224220097,-319.11061659746724
60,3.0,60,0.05,1,1,-315.31189791256764,0.0,-316.9615222710313,0.0,0.010973515,0.085,0.078,-325.2040376335067,-324.8875624661254,-324.8875627610074,-315.311897909438,-315.34556371322566
60,3.1,60,0.05,1,1,-311.74680426284664,0.0,-313.3082960896046,0.0,0.010973515,0.09,0.09,-321.8869745488528,-321.5726224531079,-321.5726227906528,-311.74680425222823,-311.7786714342568
60,3.7,60,0.05,1,1,-290.35624236336184,0.0,-291.38893967330756,0.0,0.010973515,0.12,0.13,-301.98459644563087,-301.6829827863743,-301.68298296054115,-290.3562423114177,-290.37731777587175
60,4.3,60,0.05,1,1,-268.9656806842828,0.0,-269.4695830938844,0.0,0.010973515,0.135,0.18,-282.0821287459121,-281.79327472738714,-281.79327491040584,-268.9656806820156,-268.9759644050544
60,4.9,60,0.05,1,1,-247.54136393675822,0.0,-247.54193483204153,0.0,0.010973515,0.185,0.22,-262.1408962416232,-261.86516521216845,-261.86516536350183,-247.54136392152012,-247.54137557509048
60,5.5,60,0.05,1,1,-225.5644890992917,0.0,-225.56448909954028,0.0,0.010973515,0.215,0.258,-242.14373766942143,-241.88164977067504,-241.88164990612003,-225.56448909731148,-225.56448909657826
