,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.1959111210343325,-6.6739249738805135,0.0,[0.035],0.43261344439238053,0.745,0.035,1.0
1,"(100,)",-5.041572545779077,-7.18320839730556,0.0,[0.105],1.1053491894899714,0.635,0.105,1.0
2,"(200,)",-5.107128342024399,-7.1201020455557025,-0.14934013611194086,[0.1],1.0856562959381753,0.64,0.1,1.0
3,"(300,)",-4.983376137951131,-6.916666148498932,-0.10828959038816821,[0.08],0.9180007876051473,0.68,0.08,1.0
4,"(400,)",-4.982387254706326,-6.905242234798109,-0.10944731067614666,[0.085],0.9289751819304957,0.67,0.085,1.0
5,"(500,)",-4.961310669284555,-6.891239169467777,-0.10644299216412301,[0.08],0.8827164063494561,0.675,0.08,1.0
