,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.1,-422.9315313983746,-423.01786883099123,-414.20286257482917,-426.51039268674253,-420.36973676141866,[0.474],4.009810949473431,0.0,0.474,"(0,)",-423.50200504690946,-414.2122277077404,-423.60134574179773,[0.475],3.443071022389259,0.475
1,0.22040816326530613,-418.9555592229979,-419.1562303318663,-410.4118632162866,-422.623632336187,-416.5188960607804,[0.382],3.1373512278244484,0.0,0.382,"(0,)",-419.5221799198282,-410.41887281431235,-419.73508422223097,[0.33],2.6363172865499447,0.33
2,0.3408163265306122,-415.03724107237485,-415.35013623971616,-406.6768038694869,-418.7975126370591,-412.74223066172544,[0.304],2.457950548927115,0.0,0.304,"(0,)",-415.5995940557843,-406.6782555272604,-415.9233234002568,[0.28],2.065807844947501,0.28
3,0.46122448979591835,-411.1947055656191,-411.6224262771498,-403.0375054940394,-415.06660662351817,-409.0476787839022,[0.258],2.050297003540081,0.0,0.258,"(0,)",-411.7524147030378,-403.020499374432,-412.1870844337542,[0.215],1.7904736228278897,0.215
4,0.5816326530612245,-407.57531928877916,-408.1054550646612,-399.596379910019,-411.536446062993,-405.5791787618755,[0.26],2.0774218373652347,0.0,0.26,"(0,)",-408.12864135025876,-399.55615155657017,-408.6568638135983,[0.23],1.9386503373347934,0.23
5,0.7020408163265306,-404.2285746498405,-404.8555149968674,-396.4161231936572,-408.2138966065031,-402.33194983612674,[0.264],2.1679636948549614,0.0,0.264,"(0,)",-404.7779642697409,-396.36525737286246,-405.39711822627856,[0.25],2.154837040726599,0.25
6,0.8224489795918367,-401.15459339591786,-401.86469463268,-393.4935826244955,-405.17678559226334,-399.3672696164301,[0.294],2.309661614886809,0.0,0.294,"(0,)",-401.7003300572441,-393.4182827317293,-402.39838817263416,[0.26],2.31153887870752,0.26
7,0.9428571428571428,-398.3758318235072,-399.1514513355581,-390.83464649890936,-402.4938739894196,-396.64546767683066,[0.318],2.4864595413710515,0.0,0.318,"(0,)",-398.9184325020083,-390.7074232646917,-399.67040281258596,[0.29],2.426658868109376,0.29
8,1.063265306122449,-395.80215622855746,-396.64546316219435,-388.3836086806216,-399.97551502527926,-394.1270111043385,[0.27],2.223414088131513,0.0,0.27,"(0,)",-396.3420466967266,-388.2577504482264,-397.15923247976184,[0.27],2.159899007644995,0.27
9,1.183673469387755,-393.3141906493836,-394.22257266390426,-386.01326606812876,-397.52535607387836,-391.6852557087427,[0.246],1.8919207159890763,0.0,0.246,"(0,)",-393.8517077031273,-385.8871287689388,-394.73159809108773,[0.23],1.7979377309806766,0.23
10,1.3040816326530613,-390.87461637499626,-391.84357796284536,-383.6737960362468,-395.10023777290996,-389.36795671202407,[0.216],1.5804064194592902,0.0,0.216,"(0,)",-391.4097200568869,-383.5392354661547,-392.34897748443103,[0.19],1.4368979731089528,0.19
11,1.4244897959183676,-388.4685214472002,-389.5008271297491,-381.37637684753423,-392.72673304623424,-387.0219990713441,[0.184],1.2934954084640262,0.0,0.184,"(0,)",-389.0011303046729,-381.2266013880315,-390.0014957669932,[0.155],1.1728408483086732,0.155
12,1.5448979591836736,-386.090203874053,-387.18350199215683,-379.09970919969174,-390.4013087717703,-384.69739035388557,[0.154],1.0798124702588128,0.0,0.154,"(0,)",-386.62011892733426,-378.87267614684924,-387.68029804843303,[0.13],0.9701734514052304,0.13
