,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.1,-422.8513942667443,-422.95937938688365,-414.1570154540177,-426.32927790860685,-420.3373997975333,[0.432],3.075413193378756,0.0,0.432,"(0,)",-423.4235357593217,-414.1359504336137,-423.5678851824692,[0.39],2.681375250984154,0.39
1,0.22040816326530613,-418.89509084741184,-419.1170253384632,-410.3849677632329,-422.4546046021293,-416.5110957920074,[0.32],2.2823321599406894,0.0,0.32,"(0,)",-419.4631813148115,-410.3623024742806,-419.7214735521009,[0.325],1.9551570352188652,0.325
2,0.3408163265306122,-414.9880589522743,-415.32250776056253,-406.66295530694754,-418.63425795816283,-412.73027879347995,[0.244],1.7263176358041434,0.0,0.244,"(0,)",-415.5516368915762,-406.64093942936523,-415.92239301823764,[0.205],1.4430803009436697,0.205
3,0.46122448979591835,-411.14943742902466,-411.5921704514149,-403.01376457752747,-414.8759965475632,-409.0314426431046,[0.204],1.386657131371108,0.0,0.204,"(0,)",-411.7085128468272,-402.9887036408813,-412.1874818359079,[0.175],1.1566703200126827,0.175
4,0.5816326530612245,-407.4520183936863,-407.99697227328835,-399.4840255260643,-411.2763394678463,-405.4477975156303,[0.184],1.2066358023706063,0.0,0.184,"(0,)",-408.0066123729726,-399.45517410976043,-408.5842726576899,[0.15],0.9983060995007316,0.15
5,0.7020408163265306,-403.9670682478657,-404.60718280762165,-396.1709449792598,-407.8939187722729,-402.0252779582447,[0.178],1.1383190666271672,0.0,0.178,"(0,)",-404.5181256376693,-396.1548849616701,-405.19616172294235,[0.16],1.0284888780798696,0.16
6,0.8224489795918367,-400.8647542009618,-401.5684091525682,-393.2036863358017,-404.80268047981735,-398.96909404041264,[0.222],1.4381341473823663,0.0,0.222,"(0,)",-401.4122886604448,-393.1913257668477,-402.1554397956178,[0.205],1.3512285122835515,0.205
7,0.9428571428571428,-398.14087281966135,-398.89110507462465,-390.58163389998754,-402.072302728048,-396.34661027028574,[0.278],1.898636445086448,0.0,0.278,"(0,)",-398.6853181195921,-390.54416346048293,-399.4668873483664,[0.25],1.839328720655278,0.25
8,1.063265306122449,-395.66615308204456,-396.47909184920616,-388.2254091689043,-399.63766403327463,-393.9375156939876,[0.246],1.733066079458311,0.0,0.246,"(0,)",-396.20766750967965,-388.20113588186035,-397.0532334154592,[0.23],1.6992495603706241,0.23
9,1.183673469387755,-393.24060689439955,-394.1178997463397,-385.91893888676395,-397.24440503213685,-391.58484159336723,[0.206],1.4716946942146476,0.0,0.206,"(0,)",-393.77943885502265,-385.916195756919,-394.6976865371678,[0.21],1.4686186272454704,0.21
10,1.3040816326530613,-390.84388380221986,-391.7890425380262,-383.6335995647317,-394.93360081671665,-389.26345674904104,[0.178],1.2399962551969614,0.0,0.178,"(0,)",-391.38008255262434,-383.6837538681426,-392.3710361123622,[0.155],1.2390362499657617,0.155
11,1.4244897959183676,-388.4678102878345,-389.4801168504493,-381.3715289103422,-392.59632648988776,-386.97475074038346,[0.156],1.0201182058486393,0.0,0.156,"(0,)",-389.00141543006424,-381.4259144677904,-390.05939008010336,[0.115],1.0544011825706623,0.115
12,1.5448979591836736,-386.10430841548964,-387.1828161463863,-379.11916857924655,-390.24945311510885,-384.705729394389,[0.13],0.8234196638340369,0.0,0.13,"(0,)",-386.6353233272974,-379.15443641604253,-387.7598973067513,[0.105],0.9079777767299553,0.105
13,1.6653061224489796,-383.7515563461634,-384.8957721863139,-376.87642924339355,-387.9733023025713,-382.4445994430456,[0.102],0.6704122639760701,0.0,0.102,"(0,)",-384.27995749990873,-376.90234851045375,-385.4715347290167,[0.08],0.7765256135767333,0.08
14,1.7857142857142858,-381.4120228766726,-382.6210880650183,-374.6435655094182,-385.66970756320035,-380.19875867447035,[0.088],0.549337811589674,0.0,0.088,"(0,)",-381.93784820167383,-374.64823188889534,-383.19382357302777,[0.065],0.6798795079279067,0.065
15,1.906122448979592,-379.08660994140547,-380.36090773396484,-372.423869971783,-383.39171061240734,-377.95335700013356,[0.076],0.4489188885475183,0.0,0.076,"(0,)",-379.609898100156,-372.4114111597347,-380.93083752136,[0.065],0.5944522968958585,0.065
16,2.026530612244898,-376.7740220737893,-378.1146010634311,-370.2160275778827,-381.1525545081025,-375.73118468610124,[0.064],0.3702738222237936,0.0,0.064,"(0,)",-377.29479551121386,-370.20262666416954,-378.6843693800261,[0.06],0.5113101345459355,0.06
17,2.146938775510204,-374.4729873649318,-375.88005149766997,-368.0196213334692,-378.8758721877167,-373.50619268397986,[0.054],0.3045848614727371,0.0,0.054,"(0,)",-374.9912698074113,-368.0036172957403,-376.4498216534059,[0.055],0.43919719559512416,0.055
18,2.26734693877551,-372.18214392643364,-373.6555764463553,-365.834301317921,-376.61254139852565,-371.2792115488767,[0.042],0.23838735073592227,0.0,0.042,"(0,)",-372.69783623559465,-365.8166955323026,-374.2242220549191,[0.055],0.36177606181752725,0.055
