seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
80,0.0001,80,0.05,1,1,-0.8217983042847995,0.89,-0.9128546426962575,0.894,0.000424531,0.0,0.0
80,0.00021544346900318845,80,0.05,1,1,-0.8217983042986856,0.89,-0.9128546427071833,0.894,0.000424531,0.0,0.0
80,0.00046415888336127773,80,0.05,1,1,-0.8217983042876699,0.89,-0.9128546427006151,0.894,0.000424531,0.0,0.0
80,0.001,80,0.05,1,1,-0.8217983042812951,0.89,-0.9128546427001878,0.894,0.000424531,0.0,0.0
80,0.002154434690031882,80,0.05,1,1,-0.8217983043238294,0.89,-0.9128546427235282,0.886,0.000424531,0.0,0.0
80,0.004641588833612777,80,0.05,1,1,-0.8217983043031937,0.89,-0.9128546427484323,0.884,0.000424531,0.0,0.0
80,0.01,80,0.05,1,1,-0.8187681896146689,0.885,-0.9148366194487807,0.888,0.000424531,0.0,0.0
80,0.021544346900318822,80,0.05,1,1,-0.8189513181203135,0.865,-0.9260401087102638,0.856,0.000424531,0.0,0.0
80,0.046415888336127774,80,0.05,1,1,-0.8277989039339377,0.82,-0.9245807032457491,0.826,0.000424531,0.0,0.0
80,0.1,80,0.05,1,1,-0.8250942883572725,0.8,-0.9204463743526058,0.778,0.000424531,0.0,0.0
80,0.11,80,0.05,1,1,-0.8253093616749121,0.78,-0.9204551534000406,0.766,0.000424531,0.0,0.0
80,0.14708333333333334,80,0.05,1,1,-0.8288772457095785,0.76,-0.9189830929562081,0.73,0.000424531,0.0,0.0
80,0.18416666666666667,80,0.05,1,1,-0.8306591863530077,0.71,-0.9181447114200598,0.676,0.000424531,0.0,0.0
80,0.22125,80,0.05,1,1,-0.8313820066566396,0.66,-0.9173388811832048,0.636,0.000424531,0.0,0.0
80,0.25833333333333336,80,0.05,1,1,-0.8313950655204602,0.64,-0.9179024153998123,0.574,0.000424531,0.0,0.0
80,0.29541666666666666,80,0.05,1,1,-0.8393693716773776,0.615,-0.9157898562656003,0.538,0.000424531,0.0,0.0
80,0.3325,80,0.05,1,1,-0.8405728691324097,0.56,-0.9137835524868436,0.494,0.000424531,0.0,0.0
80,0.3695833333333333,80,0.05,1,1,-0.8410913059227427,0.53,-0.9126693401036498,0.448,0.000424531,0.0,0.0
80,0.4066666666666667,80,0.05,1,1,-0.841386960275884,0.495,-0.912045089110494,0.406,0.000424531,0.0,0.0
80,0.44375000000000003,80,0.05,1,1,-0.8323731555893208,0.455,-0.9109582906925655,0.346,0.000424531,0.0,0.0
80,0.48083333333333333,80,0.05,1,1,-0.828892927842874,0.4,-0.9105579337911319,0.306,0.000424531,0.0,0.0
80,0.5179166666666667,80,0.05,1,1,-0.8268037808373152,0.34,-0.910387195252252,0.266,0.000424531,0.0,0.0
80,0.555,80,0.05,1,1,-0.8249880367039373,0.285,-0.9097985339112626,0.218,0.000424531,0.0,0.0
80,0.5920833333333334,80,0.05,1,1,-0.8237320921826645,0.22,-0.909497046706851,0.176,0.000424531,0.0,0.0
80,0.6291666666666667,80,0.05,1,1,-0.8227898304674502,0.19,-0.9092735106849062,0.148,0.000424531,0.0,0.0
80,0.66625,80,0.05,1,1,-0.8220485070006363,0.145,-0.9090977507953334,0.126,0.000424531,0.0,0.0
80,0.7033333333333334,80,0.05,1,1,-0.8214453944175985,0.12,-0.9089540725174001,0.104,0.000424531,0.0,0.0
80,0.7404166666666667,80,0.05,1,1,-0.8209425322129164,0.095,-0.9088333925503628,0.084,0.000424531,0.0,0.0
80,0.7775000000000001,80,0.05,1,1,-0.8205152275000259,0.085,-0.9087300430152069,0.062,0.000424531,0.0,0.0
80,0.8145833333333333,80,0.05,1,1,-0.8202379528714394,0.075,-0.9086426972658902,0.05,0.000424531,0.0,0.0
80,0.8516666666666667,80,0.05,1,1,-0.8200005104958842,0.075,-0.9085668423560981,0.038,0.000424531,0.0,0.0
80,0.88875,80,0.05,1,1,-0.819777897813402,0.075,-0.9084995896335022,0.032,0.000424531,0.0,0.0
80,0.9258333333333334,80,0.05,1,1,-0.8195719394582579,0.075,-0.9084394540866622,0.03,0.000424531,0.0,0.0
80,0.9629166666666668,80,0.05,1,1,-0.8193820386087066,0.07,-0.9083852595208854,0.026,0.000424531,0.0,0.0
80,1.0,80,0.05,1,1,-0.8197871355236457,0.06,-0.9075582799712505,0.026,0.000424531,0.0,0.0
80,1.1,80,0.05,1,1,-0.8243790369749904,0.055,-0.9005725549240345,0.022,0.000424531,0.0,0.0
80,1.1487179487179489,80,0.05,1,1,-0.8248605259757934,0.05,-0.8989591354655112,0.02,0.000424531,0.0,0.0
80,1.1974358974358976,80,0.05,1,1,-0.8246400099986332,0.04,-0.8974724513640759,0.018,0.000424531,0.0,0.0
80,1.2461538461538462,80,0.05,1,1,-0.8238919681939746,0.035,-0.8960593122603767,0.014,0.000424531,0.0,0.0
80,1.294871794871795,80,0.05,1,1,-0.8233066563904593,0.035,-0.8943025399836138,0.012,0.000424531,0.0,0.0
80,1.3435897435897437,80,0.05,1,1,-0.8232323255564998,0.03,-0.8916970533221042,0.012,0.000424531,0.0,0.0
80,1.3923076923076925,80,0.05,1,1,-0.8231629030184335,0.03,-0.8898880922082054,0.008,0.000424531,0.0,0.0
80,1.4410256410256412,80,0.05,1,1,-0.8229198878475897,0.03,-0.8880421360324858,0.006,0.000424531,0.0,0.0
80,1.4897435897435898,80,0.05,1,1,-0.8223393668316055,0.03,-0.8861045237042317,0.006,0.000424531,0.0,0.0
80,1.5384615384615385,80,0.05,1,1,-0.8219291806923138,0.03,-0.8843090609352542,0.006,0.000424531,0.0,0.0
80,1.5871794871794873,80,0.05,1,1,-0.8204040390037761,0.025,-0.8784439002452071,0.004,0.000424531,0.0,0.0
80,1.6358974358974359,80,0.05,1,1,-0.8187777786146581,0.025,-0.8735916450787247,0.002,0.000424531,0.0,0.0
80,1.6846153846153848,80,0.05,1,1,-0.8180202435222316,0.02,-0.8711726304867158,0.002,0.000424531,0.0,0.0
80,1.7333333333333334,80,0.05,1,1,-0.8174432329645511,0.02,-0.8693497062184657,0.002,0.000424531,0.0,0.0
80,1.7820512820512822,80,0.05,1,1,-0.8165990075446297,0.02,-0.8671387308625942,0.002,0.000424531,0.0,0.0
80,1.830769230769231,80,0.05,1,1,-0.8150851126186086,0.02,-0.8637057318211262,0.002,0.000424531,0.0,0.0
80,1.8794871794871795,80,0.05,1,1,-0.8132820616451082,0.02,-0.8577865279850488,0.002,0.000424531,0.0,0.0
80,1.9282051282051285,80,0.05,1,1,-0.8124309124483432,0.02,-0.8523201288979698,0.002,0.000424531,0.0,0.0
80,1.976923076923077,80,0.05,1,1,-0.8118030800006825,0.02,-0.8489009731448519,0.002,0.000424531,0.0,0.0
80,2.0256410256410255,80,0.05,1,1,-0.8113430658484542,0.02,-0.8458096811963987,0.0,0.000424531,0.0,0.0
80,2.0743589743589745,80,0.05,1,1,-0.8087212601612415,0.02,-0.8403404453251915,0.0,0.000424531,0.0,0.0
80,2.123076923076923,80,0.05,1,1,-0.8055858672575993,0.02,-0.834484168622549,0.0,0.000424531,0.0,0.0
80,2.171794871794872,80,0.05,1,1,-0.8025865001232296,0.015,-0.8286333996496555,0.0,0.000424531,0.0,0.0
