,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.025227420328369,-6.638868592372473,0.0,[0.065],0.7271182498595994,0.78,0.065,1.0
1,"(100,)",-5.293329160462954,-9.24383024072803,-0.021101154248730603,[0.325],4.441763909780179,0.24,0.325,1.0
2,"(200,)",-5.26201915950514,-8.720038374589443,0.0,[0.29],3.934498864744285,0.28,0.29,1.0
3,"(300,)",-5.259354641690752,-8.858225933717065,-0.0011473540707347407,[0.28],3.820148298021069,0.275,0.28,1.0
4,"(400,)",-5.284553835036856,-8.67692888133752,0.0,[0.275],3.8350343960651663,0.285,0.275,1.0
5,"(500,)",-5.289479364785163,-8.857357719030185,-0.007398273067953376,[0.28],3.921598839772756,0.28,0.28,1.0
