,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-22.537620263935583,-4.556914090547921,[0.05],0.6207828747562828,0.05,34.835334350106265,[1.62078287],1,0.0,tensor(-0.2315),"[np.float64(0.565849865975846), np.float64(9.158221855617407), np.float64(0.0), np.float64(2.4632301143860813)]",1.0
1,1,-36.46122556013106,-5.418454550828058,[0.145],1.627950492364647,0.145,30.91629178094059,[1.62078287],1,2.3154041067946917e-05,tensor(1.9028),"[np.float64(0.5425743245650907), np.float64(9.160521957083319), np.float64(0.028201642331708347), np.float64(2.4609428588642186)]",1.0
2,2,-38.32718578530533,-6.1911052473854635,[0.235],3.8619152058208193,0.235,26.283067697118327,[1.62078287],1,-0.0001486056804376357,tensor(-9.7905),"[np.float64(0.5152339356061266), np.float64(9.16343305936861), np.float64(0.06211106418681095), np.float64(2.4580849173098853)]",1.0
3,3,-28.392606661490774,-6.192569678678286,[0.355],6.285454558355687,0.355,23.82488068879558,[1.62078287],1,0.000693039771032381,tensor(-0.1129),"[np.float64(0.5007459497401155), np.float64(9.165148768621322), np.float64(0.08065868973304677), np.float64(2.4563658066147993)]",1.0
4,4,-39.163270226369534,-5.913064999083865,[0.18],2.5906621024945378,0.18,28.41852145056434,[1.62078287],1,0.00137765075711284,tensor(2.0456),"[np.float64(0.5264925896141136), np.float64(9.162761364484505), np.float64(0.0478158157397403), np.float64(2.4586283469270516)]",1.0
5,5,-34.84777377033839,-5.29689085229408,[0.12],1.3201813818774655,0.12,31.723990118323865,[1.62078287],1,0.0017207836470821676,tensor(1.9326),"[np.float64(0.5460339519851409), np.float64(9.16120037773911), np.float64(0.028012542389236155), np.float64(2.4600734312510064)]",1.0
6,6,-33.73403262605673,-5.241095118010235,[0.105],1.1858071000884227,0.105,32.17985374271675,[1.62078287],1,0.0018020265936216976,tensor(1.9646),"[np.float64(0.5485955782547212), np.float64(9.16137344558976), np.float64(0.029387392027377012), np.float64(2.4598356275980264)]",1.0
7,7,-37.94656143414676,-5.624920219561835,[0.145],1.8094343005656237,0.145,30.191723118473988,[1.62078287],1,0.0016705596526141921,tensor(2.0091),"[np.float64(0.5364941174892683), np.float64(9.163026809144142), np.float64(0.0435086461422949), np.float64(2.4581618590593712)]",1.0
8,8,-40.26920540411745,-6.140611914408582,[0.2],2.921490115297799,0.2,27.477515321007733,[1.62078287],1,0.0013644733795393333,tensor(1.9467),"[np.float64(0.5215255933590343), np.float64(9.165129878542729), np.float64(0.06271493281094753), np.float64(2.456056925252256)]",1.0
9,9,-38.08039933877092,-6.380924821837956,[0.29],4.386905271882765,0.29,25.302177409279036,[1.62078287],1,0.000924935518648557,tensor(1.0299),"[np.float64(0.5102452077534605), np.float64(9.16692187684578), np.float64(0.0796188992697219), np.float64(2.4542439513862377)]",1.0
10,10,-40.259015411842164,-6.341838952408291,[0.235],3.5838163069552014,0.235,26.28832516043518,[1.62078287],1,0.0004703162902792667,tensor(1.7101),"[np.float64(0.5160622061951161), np.float64(9.166914043952215), np.float64(0.07768100128916353), np.float64(2.454175439020227)]",1.0
11,11,-40.482343287390385,-6.074510047040308,[0.175],2.555634663443115,0.175,28.200917540982246,[1.62078287],1,-6.438735124382862e-05,tensor(-7.0402),"[np.float64(0.5272426998459224), np.float64(9.166387839358277), np.float64(0.07276921255146515), np.float64(2.454599972486561)]",1.0
12,12,-39.8249415925472,-5.946968014833337,[0.16],2.1960815547863457,0.16,28.966611278230467,[1.62078287],1,0.00021187440626273664,tensor(2.0720),"[np.float64(0.532419099747204), np.float64(9.166510147425052), np.float64(0.07498545886165743), np.float64(2.4543677381874938)]",1.0
13,13,-40.61133486238492,-6.051345944447076,[0.17],2.3094617453356303,0.17,28.451240864294892,[1.62078287],1,0.0002256826003785319,tensor(2.0213),"[np.float64(0.5308161673078565), np.float64(9.167372030404522), np.float64(0.08259231181860326), np.float64(2.453416949661872)]",1.0
14,14,-41.29147072335738,-6.258040177154909,[0.225],2.8893308362523897,0.225,27.1175908158359,[1.62078287],1,3.460228949501261e-05,tensor(1.6108),"[np.float64(0.5247950764782439), np.float64(9.168725044277489), np.float64(0.09349193789734002), np.float64(2.451990996543526)]",1.0
15,15,-41.029709340692854,-6.348192762858325,[0.235],3.32437591051215,0.235,26.36912672891029,[1.62078287],1,-0.000279337448890684,tensor(-8.8306),"[np.float64(0.5220004818988714), np.float64(9.169741812165245), np.float64(0.10191726975514731), np.float64(2.450904840969003)]",1.0
16,16,-41.50387323485756,-6.352041498120525,[0.23],3.14931223907345,0.23,26.58853971451268,[1.62078287],1,0.000352574829198693,tensor(1.6355),"[np.float64(0.5243731126923306), np.float64(9.17021740214798), np.float64(0.10652807337387607), np.float64(2.4503585713986515)]",1.0
