seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
50,0.0001,50,0.15,1.5,1,-0.9425208852972097,0.96,-0.90451394343477,0.966,0.000413211,0.0,0.0
50,0.00021544346900318845,50,0.15,1.5,1,-0.9425208854614223,0.96,-0.9045139435258263,0.966,0.000413211,0.0,0.0
50,0.00046415888336127773,50,0.15,1.5,1,-0.9425208853893267,0.96,-0.9045139434856226,0.964,0.000413211,0.0,0.0
50,0.001,50,0.15,1.5,1,-0.942520885380348,0.96,-0.9045139434637183,0.963,0.000413211,0.0,0.0
50,0.002154434690031882,50,0.15,1.5,1,-0.9425208854119225,0.96,-0.9045139434950451,0.961,0.000413211,0.0,0.0
50,0.004641588833612777,50,0.15,1.5,1,-0.9425208854358695,0.95,-0.9045139434909212,0.961,0.000413211,0.0,0.0
50,0.01,50,0.15,1.5,1,-0.9348757142946326,0.9575,-0.9015141007727268,0.955,0.000413211,0.0,0.0
50,0.021544346900318822,50,0.15,1.5,1,-0.9331883695714716,0.9425,-0.8981614228668693,0.949,0.000413211,0.0,0.0
50,0.046415888336127774,50,0.15,1.5,1,-0.9308400435009655,0.9425,-0.9006339102450046,0.944,0.000413211,0.0,0.0
50,0.1,50,0.15,1.5,1,-0.9301445837090503,0.895,-0.9024916950776289,0.91,0.000413211,0.0,0.0
50,0.11,50,0.15,1.5,1,-0.930122476827532,0.8925,-0.9026912739515729,0.902,0.000413211,0.0,0.0
50,0.14708333333333334,50,0.15,1.5,1,-0.9318495569145074,0.8625,-0.901342364735318,0.863,0.000413211,0.0,0.0
50,0.18416666666666667,50,0.15,1.5,1,-0.9320484960902005,0.84,-0.901350387430657,0.824,0.000413211,0.0,0.0
50,0.22125,50,0.15,1.5,1,-0.932114527117767,0.8125,-0.9014153385024632,0.797,0.000413211,0.0,0.0
50,0.25833333333333336,50,0.15,1.5,1,-0.9321476463861197,0.7875,-0.9014726974395573,0.762,0.000413211,0.0,0.0
50,0.29541666666666666,50,0.15,1.5,1,-0.932167685846965,0.7525,-0.901519269842822,0.741,0.000413211,0.0,0.0
50,0.3325,50,0.15,1.5,1,-0.9321811680571497,0.7225,-0.9015569159379218,0.691,0.000413211,0.0,0.0
50,0.3695833333333333,50,0.15,1.5,1,-0.932190857766481,0.6925,-0.9015877470991382,0.651,0.000413211,0.0,0.0
50,0.4066666666666667,50,0.15,1.5,1,-0.9321982078661089,0.635,-0.9016133308243708,0.612,0.000413211,0.0,0.0
50,0.44375000000000003,50,0.15,1.5,1,-0.9321251652207428,0.595,-0.901994399556253,0.558,0.000413211,0.0,0.0
50,0.48083333333333333,50,0.15,1.5,1,-0.9320673431340829,0.5375,-0.9022976289079484,0.494,0.000413211,0.0,0.0
50,0.5179166666666667,50,0.15,1.5,1,-0.93202530131292,0.475,-0.90252274508054,0.435,0.000413211,0.0,0.0
50,0.555,50,0.15,1.5,1,-0.9319930073620115,0.4225,-0.902698547841485,0.379,0.000413211,0.0,0.0
50,0.5920833333333334,50,0.15,1.5,1,-0.9319672391873152,0.3725,-0.902840802455171,0.331,0.000413211,0.0,0.0
