,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.9337162575681327,-1.114834507506981,0.5175008453867216,0.5175008453867216,0.5175008453867216,[0.589],8.582939714441125,0.0,0.589,"(0,)",-1.1308585780669984,0.6441544198803449,[0.5875],8.950521434145184,0.5875
1,0.00021544346900318845,-0.9337162575487487,-1.1147490080673335,0.5175008453033104,0.5175008453033104,0.5175008453033104,[0.589],8.581948278787017,0.0,0.589,"(0,)",-1.130771396523042,0.6441544189958379,[0.5875],8.949499096929065,0.5875
2,0.00046415888336127773,-0.9337162575748866,-1.1145648052149326,0.5175008429287957,0.5175008429287957,0.5175008429287957,[0.589],8.579812292920645,0.0,0.589,"(0,)",-1.1305835696221955,0.6441544156980291,[0.5875],8.947296539335985,0.5875
3,0.001,-0.9337162577131349,-1.1141679525456345,0.5175008464323235,0.5175008464323235,0.5175008464323235,[0.589],8.575210487073342,0.0,0.589,"(0,)",-1.130178909157157,0.6441544209140937,[0.5875],8.942551313894848,0.5875
4,0.002154434690031882,-0.9337162577409253,-1.1133129587823554,0.5175008464773192,0.5175008464773192,0.5175008464773192,[0.589],8.56529615509881,0.0,0.589,"(0,)",-1.1293070941396923,0.6441544205288819,[0.5875],8.932327990462493,0.5875
5,0.004641588833612777,-0.9337162575358937,-1.1114709301502907,0.5175008440028698,0.5175008440028698,0.5175008440028698,[0.589],8.543936360948887,0.0,0.589,"(0,)",-1.1274288251492484,0.6441544156805187,[0.5875],8.910302488245788,0.5875
6,0.01,-0.9340046533356374,-1.1075425176273848,0.5034222269153189,0.5034222269153189,0.5034222269153189,[0.587],8.421081325667483,0.0,0.587,"(0,)",-1.123414454703167,0.631049381210789,[0.5875],8.732254221738835,0.5875
7,0.021544346900318822,-0.9330773339746147,-1.0991828219549782,0.49830893140820653,0.49830893140820653,0.49830893140820653,[0.585],8.257256905102079,0.0,0.585,"(0,)",-1.1148491769840276,0.6310493827704555,[0.59],8.576368077662124,0.59
8,0.046415888336127774,-0.9331589657545508,-1.0815095314020866,0.4961796918770712,0.4961796918770712,0.4961796918770712,[0.582],7.873443103169775,0.0,0.582,"(0,)",-1.0966572996501207,0.6200358209315588,[0.58],8.237550954420643,0.58
9,0.1,-0.9300567632984317,-1.0466073407149918,0.40601849419836095,0.40601849419836095,0.40601849419836095,[0.567],6.965238882940608,0.0,0.567,"(0,)",-1.060269815781521,0.5221751364311075,[0.575],7.621978079425346,0.575
10,0.11,-0.9271601461625516,-1.0407623645661557,0.29715161628471376,0.29715161628471376,0.29715161628471376,[0.567],6.600795851319044,0.0,0.567,"(0,)",-1.0541211823686742,0.35964683797177205,[0.5775],7.151923799281057,0.5775
11,0.17357142857142857,-0.9212078032233357,-1.0067562791523614,0.21632269999140516,0.21632269999140516,0.21632269999140516,[0.56],5.808093597904225,0.0,0.56,"(0,)",-1.0181387917528002,0.2575436251929619,[0.555],6.277425518311976,0.555
12,0.23714285714285716,-0.9127840825049125,-0.976670907383375,0.10127101760101274,0.10127101760101274,0.10127101760101274,[0.541],4.869588310762847,0.0,0.541,"(0,)",-0.9859361521604697,0.17069906592938247,[0.5375],5.390806184850778,0.5375
13,0.3007142857142857,-0.9099710993846739,-0.9504688641491291,0.016595153426645325,0.016595153426645325,0.016595153426645325,[0.518],4.175486019751,0.0,0.518,"(0,)",-0.9577377683854209,0.10879556498673001,[0.52],4.766274485595466,0.52
14,0.36428571428571427,-0.9079867065733389,-0.9268129367423785,-0.05586091551696516,-0.05586091551696516,-0.05586091551696516,[0.495],3.578622008421964,0.0,0.495,"(0,)",-0.9321571321506112,0.007435334229954338,[0.51],4.062187984133317,0.51
15,0.4278571428571428,-0.9052781969764458,-0.9061138809546428,-0.16831051925336407,-0.16831051925336407,-0.16831051925336407,[0.482],2.8962937278704457,0.0,0.482,"(0,)",-0.9099817439113902,-0.15622874257842212,[0.49],3.167102382279357,0.49
16,0.49142857142857144,-0.9022795156909212,-0.8888846140621265,-0.31904733465064916,-0.31904733465064916,-0.31904733465064916,[0.464],2.2261423651790904,0.0,0.464,"(0,)",-0.8918749531201159,-0.3408060487633722,[0.5025],2.3294969221467374,0.5025
17,0.555,-0.8999855946944231,-0.874593916234033,-0.41576366892694744,-0.41576366892694744,-0.41576366892694744,[0.44],1.7568540348331736,0.0,0.44,"(0,)",-0.8771564434301686,-0.42865244332152885,[0.4875],1.8193716050157416,0.4875
18,0.6185714285714285,-0.8967687872227875,-0.862219559000303,-0.4900190422754835,-0.4900190422754835,-0.4900190422754835,[0.413],1.403268345832664,0.0,0.413,"(0,)",-0.8644642084704854,-0.49522120407786385,[0.4475],1.4537121410261404,0.4475
19,0.6821428571428572,-0.8931680172800073,-0.8514057845306374,-0.5577676640000433,-0.5577676640000433,-0.5577676640000433,[0.394],1.101991698824952,0.0,0.394,"(0,)",-0.8534275937901308,-0.560130195668571,[0.43],1.1517086358551762,0.43
20,0.7457142857142857,-0.8896493179191576,-0.8419784171139157,-0.6021802618024041,-0.6021802618024041,-0.6021802618024041,[0.363],0.8851893227117429,0.0,0.363,"(0,)",-0.8438897245673594,-0.602948749565989,[0.4225],0.9290358511928826,0.4225
21,0.8092857142857143,-0.887319286472322,-0.8334567776513607,-0.629829024106309,-0.629829024106309,-0.629829024106309,[0.344],0.7373934571626526,0.0,0.344,"(0,)",-0.8353006260523926,-0.625421175498584,[0.4],0.7775809340227653,0.4
22,0.8728571428571429,-0.8850200100571192,-0.8255529506814551,-0.6467338549239681,-0.6467338549239681,-0.6467338549239681,[0.332],0.6322811948545533,0.0,0.332,"(0,)",-0.8273461365325278,-0.6386721957326197,[0.375],0.6661549821746402,0.375
23,0.9364285714285714,-0.8825691520054805,-0.818084990860479,-0.657697894663871,-0.657697894663871,-0.657697894663871,[0.31],0.5515864025321994,0.0,0.31,"(0,)",-0.8198366570057085,-0.6501370098561138,[0.355],0.5747644166098901,0.355
24,1.0,-0.8800576400020393,-0.8109828986909953,-0.6660676213935984,-0.6660676213935984,-0.6660676213935984,[0.299],0.48373326614043116,0.0,0.299,"(0,)",-0.8127092198978981,-0.6591504428385202,[0.325],0.49789633401464656,0.325
25,1.1,-0.8764548348443462,-0.8004436634434015,-0.6755381301851315,-0.6755381301851315,-0.6755381301851315,[0.264],0.39352878811348585,0.0,0.264,"(0,)",-0.802158068578801,-0.669347035875897,[0.2825],0.40509544426924393,0.2825
26,1.2000000000000002,-0.8737600564305132,-0.7905502065005269,-0.6839046813863324,-0.6839046813863324,-0.6839046813863324,[0.23],0.31660276697077355,0.0,0.23,"(0,)",-0.7922654061493495,-0.6778581263336817,[0.2525],0.335277135649228,0.2525
