,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.8720375368176,-1.131791292250201,0.7589957741598896,0.7589957741598896,0.7589957741598896,[0.614],9.445694269492462,0.0,0.614,"(0,)",-1.1220517860556418,0.41308030630058895,[0.615],8.32822588681552,0.615
1,0.00021544346900318845,-0.8720375365974397,-1.1317082654204618,0.7589957734101132,0.7589957734101132,0.7589957734101132,[0.614],9.444669361001969,0.0,0.614,"(0,)",-1.1219695738320803,0.41308030622096825,[0.615],8.327222666376185,0.615
2,0.00046415888336127773,-0.8720375363981715,-1.1315293898182026,0.7589957739860291,0.7589957739860291,0.7589957739860291,[0.614],9.442461273738786,0.0,0.614,"(0,)",-1.1217924531823875,0.4130803064696863,[0.615],8.32506131468057,0.615
3,0.001,-0.8720375367670085,-1.131144013740057,0.7589957733598688,0.7589957733598688,0.7589957733598688,[0.614],9.437704093751533,0.0,0.614,"(0,)",-1.1214108579456727,0.4130803060260521,[0.615],8.320404806064706,0.615
4,0.002154434690031882,-0.8720375368191582,-1.1303137465438735,0.758995774677406,0.758995774677406,0.758995774677406,[0.614],9.427455066335082,0.0,0.614,"(0,)",-1.1205887363654226,0.4130803065693928,[0.6125],8.310394176835334,0.6125
5,0.004641588833612777,-0.8720375369003882,-1.1285249895470948,0.758995772463087,0.758995772463087,0.758995772463087,[0.614],9.40537418407281,0.0,0.614,"(0,)",-1.118817528685131,0.4130803050252517,[0.6125],8.288865102849543,0.6125
6,0.01,-0.8718631191612826,-1.1246714389625094,0.7589957729670367,0.7589957729670367,0.7589957729670367,[0.611],9.356705320659614,0.0,0.611,"(0,)",-1.1150017013490847,0.4130803054198022,[0.6125],8.241935177046837,0.6125
7,0.021544346900318822,-0.8711297647734764,-1.116378088293899,0.7589957735462807,0.7589957735462807,0.7589957735462807,[0.606],9.248684134872711,0.0,0.606,"(0,)",-1.1067859931819148,0.41308030598747425,[0.6075],8.146876515899805,0.6075
8,0.046415888336127774,-0.8669047783703374,-1.0986078008058595,0.7541818002524275,0.7541818002524275,0.7541818002524275,[0.594],8.992820220377926,0.0,0.594,"(0,)",-1.089186534915658,0.41292820108730127,[0.6125],7.869965440666644,0.6125
9,0.1,-0.8673281300059019,-1.0617449833199466,0.724072296139452,0.724072296139452,0.724072296139452,[0.59],8.247324126018668,0.0,0.59,"(0,)",-1.0528606087069508,0.3918848408808154,[0.58],7.101122021316248,0.58
10,0.11,-0.868963998383146,-1.0552066303400656,0.7068957247774785,0.7068957247774785,0.7068957247774785,[0.586],8.040223470844479,0.0,0.586,"(0,)",-1.0464473389316722,0.36532419435576735,[0.58],6.877784827839684,0.58
11,0.17357142857142857,-0.875156153963007,-1.016906758611969,0.5112486884572716,0.5112486884572716,0.5112486884572716,[0.565],6.807268374462933,0.0,0.565,"(0,)",-1.0092514632592702,0.2311863146997518,[0.55],5.784984625832023,0.55
12,0.23714285714285716,-0.8815075548056592,-0.9849297952388211,0.2798620050832988,0.2798620050832988,0.2798620050832988,[0.546],5.632726735563006,0.0,0.546,"(0,)",-0.9781687644345638,0.10059037119698806,[0.5575],4.940690761208159,0.5575
