,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.8450260693556955,-1.1361227863181016,0.9922986440964227,0.9922986440964227,0.9922986440964227,[0.609],11.180892277335277,0.0,0.609,"(0,)",-1.1386025444112169,1.0989220783710452,[0.5725],11.019574775759756,0.5725
1,0.00021544346900318845,-0.8450260692887507,-1.136027039588232,0.992298642134889,0.992298642134889,0.992298642134889,[0.609],11.179716885709585,0.0,0.609,"(0,)",-1.1385068863331367,1.098922074777115,[0.5725],11.018466550577513,0.5725
2,0.00046415888336127773,-0.8450260691161501,-1.135820760335223,0.9922986440895458,0.9922986440895458,0.9922986440895458,[0.609],11.177184615484228,0.0,0.609,"(0,)",-1.1383007979151336,1.0989220784383023,[0.5725],11.016078985321247,0.5725
3,0.001,-0.8450260689680391,-1.1353763442361888,0.9922986418535277,0.9922986418535277,0.9922986418535277,[0.609],11.171728966486757,0.0,0.609,"(0,)",-1.137856793132772,1.0989220753811177,[0.57],11.010941606876091,0.57
4,0.002154434690031882,-0.845026069271889,-1.1344188797660162,0.9922986446430956,0.9922986446430956,0.9922986446430956,[0.608],11.159979407295022,0.0,0.608,"(0,)",-1.1369002146464917,1.0989220778315358,[0.57],10.999906457386036,0.57
5,0.004641588833612777,-0.8450260692508457,-1.1323560841316855,0.9922986428154019,0.9922986428154019,0.9922986428154019,[0.608],11.134689636372183,0.0,0.608,"(0,)",-1.1348393279796236,1.0989220766747365,[0.5675],10.976153810415562,0.5675
6,0.01,-0.8450260665682472,-1.1279119258535555,0.9922986310841423,0.9922986310841423,0.9922986310841423,[0.607],11.080220743042965,0.0,0.607,"(0,)",-1.1303992823787274,1.0989220615924769,[0.5625],10.925227156248948,0.5625
7,0.021544346900318822,-0.8410884899733596,-1.118449417568403,0.984570285558507,0.984570285558507,0.984570285558507,[0.607],10.913946554962008,0.0,0.607,"(0,)",-1.1208997592618788,1.0956968755338319,[0.5575],10.759756491579354,0.5575
8,0.046415888336127774,-0.8492232683951715,-1.0988598616077891,0.9120146106411535,0.9120146106411535,0.9120146106411535,[0.602],10.146503777686824,0.0,0.602,"(0,)",-1.1011835628033357,1.0635842010699001,[0.5625],10.018813697864124,0.5625
9,0.1,-0.8561251007881768,-1.06201144458608,0.6978897942454898,0.6978897942454898,0.6978897942454898,[0.599],8.555198574278734,0.0,0.599,"(0,)",-1.064052111691948,0.8661015005130929,[0.5475],8.444262630893194,0.5475
