,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.9329420822330046,-0.9699208005415576,0.06386927232860842,0.06386927232860842,0.06386927232860842,[0.532],4.819604535022816,0.0,0.532,"(0,)",-0.9699208005442412,0.15703314594063872,[0.5025],4.816574261328729,0.5025
1,0.00021544346900318845,-0.9329420825409338,-0.9698545935814944,0.06386927574971617,0.06386927574971617,0.06386927574971617,[0.532],4.818900106899744,0.0,0.532,"(0,)",-0.9698545935815694,0.15703314969289373,[0.5],4.815911638053116,0.5
2,0.00046415888336127773,-0.9329420813383044,-0.969711952313736,0.06386926566058033,0.06386926566058033,0.06386926566058033,[0.532],4.817382364761885,0.0,0.532,"(0,)",-0.9697119523132344,0.15703313865445226,[0.5],4.814485186367646,0.5
3,0.001,-0.9329420826818591,-0.9694046466605273,0.06386927697119495,0.06386927697119495,0.06386927697119495,[0.532],4.814112676423798,0.0,0.532,"(0,)",-0.9694046466605093,0.15703315102954526,[0.5],4.811412173611298,0.5
4,0.002154434690031882,-0.9329420826683844,-0.9687425725252253,0.06386927675637849,0.06386927675637849,0.06386927675637849,[0.531],4.807078962199946,0.0,0.531,"(0,)",-0.9687425725253958,0.1570331507939307,[0.5],4.804791431313969,0.5
5,0.004641588833612777,-0.9329420816899908,-0.9673161756743495,0.06386926749105984,0.06386926749105984,0.06386926749105984,[0.53],4.791955728547027,0.0,0.53,"(0,)",-0.9673161756746134,0.15703314064757484,[0.4975],4.790558669573915,0.4975
6,0.01,-0.9329420811644149,-0.9642430991757226,0.06386926468547316,0.06386926468547316,0.06386926468547316,[0.528],4.759442378558587,0.0,0.528,"(0,)",-0.964243099176465,0.15703313758671372,[0.495],4.760067465941798,0.495
7,0.021544346900318822,-0.9329420820068599,-0.9576223592904105,0.06386927168060291,0.06386927168060291,0.06386927168060291,[0.524],4.689597488661198,0.0,0.524,"(0,)",-0.9576223592923105,0.15703314496967827,[0.4925],4.694663623897633,0.4925
8,0.046415888336127774,-0.9329420825584148,-0.9433584055929337,0.06386927607650937,0.06386927607650937,0.06386927607650937,[0.512],4.54209345216392,0.0,0.512,"(0,)",-0.9433584055929625,0.1570331500551129,[0.485],4.555201880933923,0.485
9,0.1,-0.9308829176490717,-0.913488055960323,-0.063716275942473,-0.063716275942473,-0.063716275942473,[0.489],3.7222992874972105,0.0,0.489,"(0,)",-0.9134880559545192,0.020761009878153935,[0.455],3.6867748518451253,0.455
10,0.11,-0.9281489410777294,-0.9087551262252833,-0.1226159132649733,-0.1226159132649733,-0.1226159132649733,[0.481],3.4260782448201716,0.0,0.481,"(0,)",-0.9087551262213343,-0.049158934638397524,[0.4475],3.342681010618954,0.4475
11,0.17357142857142857,-0.9193434090981574,-0.8830665741115504,-0.2569927565984799,-0.2569927565984799,-0.2569927565984799,[0.452],2.582007426398683,0.0,0.452,"(0,)",-0.8830665741113699,-0.23047905728907161,[0.4275],2.4148371931089807,0.4275
12,0.23714285714285716,-0.9150087276785864,-0.8608658640927703,-0.30493059612644086,-0.30493059612644086,-0.30493059612644086,[0.425],2.1751493010691507,0.0,0.425,"(0,)",-0.8608658640928268,-0.3012313028696889,[0.405],1.9812020166273248,0.405
13,0.3007142857142857,-0.9053651986295267,-0.8409131799334207,-0.3825639581350456,-0.3825639581350456,-0.3825639581350456,[0.399],1.6687680994827228,0.0,0.399,"(0,)",-0.8409131799334222,-0.3798552200118471,[0.38],1.573510412017719,0.38
14,0.36428571428571427,-0.8952238357347226,-0.8240617944299241,-0.4419002315715145,-0.4419002315715145,-0.4419002315715145,[0.385],1.292396090242305,0.0,0.385,"(0,)",-0.8240617944299333,-0.4482806185034045,[0.355],1.2536223546808751,0.355
15,0.4278571428571428,-0.8879476502722445,-0.8090053369202136,-0.4813423034372847,-0.4813423034372847,-0.4813423034372847,[0.353],1.0371196793604958,0.0,0.353,"(0,)",-0.8090053369202139,-0.4901525938591098,[0.3375],1.0131127122227113,0.3375
16,0.49142857142857144,-0.8824754182200031,-0.7953208177250244,-0.5090790769848561,-0.5090790769848561,-0.5090790769848561,[0.313],0.8601569060266244,0.0,0.313,"(0,)",-0.7953208177250392,-0.5209367323699,[0.31],0.839535402808516,0.31
17,0.555,-0.87415978507557,-0.7827163110764211,-0.5369140717832578,-0.5369140717832578,-0.5369140717832578,[0.286],0.7124368628741548,0.0,0.286,"(0,)",-0.7827163110764164,-0.5471428092285228,[0.2925],0.6887324985676949,0.2925
18,0.6185714285714285,-0.8665191669387884,-0.7712881614554223,-0.5592300857656218,-0.5592300857656218,-0.5592300857656218,[0.264],0.5959964495421093,0.0,0.264,"(0,)",-0.7712881614553914,-0.5681662215648565,[0.26],0.571545368124704,0.26
19,0.6821428571428572,-0.8610294163131034,-0.7606414801451054,-0.5725936163789744,-0.5725936163789744,-0.5725936163789744,[0.244],0.5114500752321685,0.0,0.244,"(0,)",-0.7606414801450404,-0.582106054424476,[0.2375],0.48441090317469226,0.2375
20,0.7457142857142857,-0.8557847159852634,-0.750557211591326,-0.5822900784218337,-0.5822900784218337,-0.5822900784218337,[0.232],0.4422725215069668,0.0,0.232,"(0,)",-0.7505572115913204,-0.592009007575149,[0.225],0.41120263249489875,0.225
21,0.8092857142857143,-0.8518515993536212,-0.7409141170916216,-0.5875345424258338,-0.5875345424258338,-0.5875345424258338,[0.216],0.38796806138485446,0.0,0.216,"(0,)",-0.740914117091624,-0.597551209602207,[0.2025],0.3526949115993117,0.2025
22,0.8728571428571429,-0.8488033657340934,-0.7315780016266248,-0.5904745452403839,-0.5904745452403839,-0.5904745452403839,[0.198],0.3448190551126971,0.0,0.198,"(0,)",-0.7315780016266338,-0.601183734045893,[0.1775],0.30619965333502036,0.1775
23,0.9364285714285714,-0.8463553178727184,-0.7224662761789451,-0.592408015805721,-0.592408015805721,-0.592408015805721,[0.179],0.3081262777965014,0.0,0.179,"(0,)",-0.7224662761789555,-0.6035527173448577,[0.1575],0.2691271521518494,0.1575
24,1.0,-0.8443296919011887,-0.7135246935932171,-0.5937570902342694,-0.5937570902342694,-0.5937570902342694,[0.166],0.2757876831931086,0.0,0.166,"(0,)",-0.713524693593215,-0.6052972984291515,[0.1475],0.2381131679500178,0.1475
25,1.1,-0.8410399497620795,-0.6997448265868527,-0.5955006398123897,-0.5955006398123897,-0.5955006398123897,[0.136],0.2315212863970037,0.0,0.136,"(0,)",-0.699744826586857,-0.6068889619296903,[0.125],0.1975481239413021,0.125
26,1.2000000000000002,-0.8372602464839128,-0.6863273834142749,-0.5975587613853044,-0.5975587613853044,-0.5975587613853044,[0.12],0.19353088047820372,0.0,0.12,"(0,)",-0.6863273834142786,-0.6072698879794987,[0.095],0.1694019267079499,0.095
27,1.3,-0.834095648538839,-0.6732250969014663,-0.5989537453138336,-0.5989537453138336,-0.5989537453138336,[0.1],0.1621386765571446,0.0,0.1,"(0,)",-0.6732250969014666,-0.6079770063146865,[0.0775],0.14516743159339124,0.0775
28,1.4000000000000001,-0.8315292909970056,-0.6603613852912219,-0.5996305783243627,-0.5996305783243627,-0.5996305783243627,[0.089],0.13616161316131598,0.0,0.089,"(0,)",-0.6603613852912243,-0.6079840495833476,[0.07],0.12603951156887588,0.07
29,1.5,-0.8271910630676964,-0.6477401403238663,-0.6000001678072123,-0.6000001678072123,-0.6000001678072123,[0.077],0.11428896609775357,0.0,0.077,"(0,)",-0.6477401403238554,-0.6077794278045616,[0.055],0.10835834879274024,0.055
30,1.6,-0.8230655854799815,-0.6354272253645145,-0.5998249355189702,-0.5998249355189702,-0.5998249355189702,[0.065],0.09654297810657086,0.0,0.065,"(0,)",-0.6354272253645238,-0.6073602730488817,[0.05],0.09383780039709894,0.05
31,1.7000000000000002,-0.819637213101792,-0.6233572715429104,-0.5994109369041097,-0.5994109369041097,-0.5994109369041097,[0.055],0.08172602768272724,0.0,0.055,"(0,)",-0.6233572715429312,-0.6067614338057956,[0.045],0.08195658051546945,0.045
32,1.8000000000000003,-0.816735584464343,-0.6114791094008065,-0.5988407131566411,-0.5988407131566411,-0.5988407131566411,[0.045],0.07040164940883042,0.0,0.045,"(0,)",-0.6114791093989056,-0.6061934603217327,[0.0375],0.07159266677025437,0.0375
33,1.9000000000000001,-0.814236435381445,-0.599755528713823,-0.598261797173492,-0.598261797173492,-0.598261797173492,[0.036],0.060982645136016776,0.0,0.036,"(0,)",-0.5997555287139446,-0.6054651118368335,[0.03],0.06360606681524633,0.03
34,2.0,-0.8120604933995357,-0.5881586846968985,-0.5976160953872942,-0.5976160953872942,-0.5976160953872942,[0.032],0.05316802509959819,0.0,0.032,"(0,)",-0.5881586846958041,-0.6048291187293319,[0.025],0.05678101771508327,0.025
35,2.1,-0.810145262929009,-0.5766672532129358,-0.596921294849055,-0.596921294849055,-0.596921294849055,[0.026],0.04675137483478036,0.0,0.026,"(0,)",-0.5766672532129049,-0.6042191724810283,[0.0225],0.05086587483706818,0.0225
36,2.2,-0.8084443235150706,-0.5652645760553827,-0.596248102334559,-0.596248102334559,-0.596248102334559,[0.021],0.041443271339794446,0.0,0.021,"(0,)",-0.5652645760526894,-0.603486577352142,[0.02],0.045696050339835516,0.02
37,2.3000000000000003,-0.8069219984632146,-0.5539374238422103,-0.5955981975140434,-0.5955981975140434,-0.5955981975140434,[0.017],0.037381198256607844,0.0,0.017,"(0,)",-0.5539374238421938,-0.6028308321620229,[0.02],0.041047654023133553,0.02
38,2.4000000000000004,-0.8055504407317255,-0.5426751365620714,-0.5949884421347116,-0.5949884421347116,-0.5949884421347116,[0.013],0.03391783090594769,0.0,0.013,"(0,)",-0.5426751365720954,-0.602239792983517,[0.0125],0.037230862859086465,0.0125
