,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0001,-0.9196268987336346,-0.9506913935735821,0.4283906454145518,0.4283906454145518,0.4283906454145518,[0.541],6.206001224285544,0.0,0.541,"(0,)",-0.9506913935735933,0.3988453261274034,[0.525],5.922716874372313,0.525
1,0.00021544346900318845,-0.9196268980514949,-0.9506090817060502,0.42839063303375263,0.42839063303375263,0.42839063303375263,[0.541],6.205110561936046,0.0,0.541,"(0,)",-0.9506090817065105,0.39884531403196594,[0.525],5.921852553151323,0.525
2,0.00046415888336127773,-0.919626898863469,-0.9504317494827497,0.4283906482633921,0.4283906482633921,0.4283906482633921,[0.541],6.203191886297234,0.0,0.541,"(0,)",-0.9504317494827645,0.3988453289207647,[0.525],5.919990622476474,0.525
3,0.001,-0.9196268988670567,-0.9500496962559597,0.42839064833754154,0.42839064833754154,0.42839064833754154,[0.541],6.199058070666662,0.0,0.541,"(0,)",-0.9500496962559563,0.3988453289948154,[0.5225],5.915985339370465,0.5225
4,0.002154434690031882,-0.9196268987605756,-0.9492265873908009,0.42839064556840617,0.42839064556840617,0.42839064556840617,[0.54],6.190158502652872,0.0,0.54,"(0,)",-0.949226587390811,0.3988453262648977,[0.5225],5.907383840700441,0.5225
5,0.004641588833612777,-0.9196268978064379,-0.9474532521457579,0.4283906236115028,0.4283906236115028,0.4283906236115028,[0.54],6.171006396329301,0.0,0.54,"(0,)",-0.9474532521462077,0.3988453047154029,[0.52],5.888880589794132,0.52
6,0.01,-0.9196268982205177,-0.9436327205058633,0.42839063102678226,0.42839063102678226,0.42839063102678226,[0.538],6.129831744815827,0.0,0.538,"(0,)",-0.943632720505642,0.3988453119274094,[0.5175],5.849326372633561,0.5175
7,0.021544346900318822,-0.9125894145447043,-0.9357338534085731,0.232890967840014,0.232890967840014,0.232890967840014,[0.54],5.254412692037835,0.0,0.54,"(0,)",-0.9357338534088175,0.20052551678032793,[0.5225],4.921788159249182,0.5225
8,0.046415888336127774,-0.908993760858761,-0.9241871571560344,-0.17035002997997928,-0.17035002997997928,-0.17035002997997928,[0.526],3.2907198948295178,0.0,0.526,"(0,)",-0.9241871571558957,-0.23295049783364136,[0.52],3.0372933608170416,0.52
9,0.1,-0.908651415398399,-0.904825812747844,-0.22799598099602417,-0.22799598099602417,-0.22799598099602417,[0.489],2.7916912600420862,0.0,0.489,"(0,)",-0.9048258127478909,-0.2828357351594366,[0.48],2.605252452736636,0.48
10,0.11,-0.9086276199967058,-0.9013191655630484,-0.230870070456336,-0.230870070456336,-0.230870070456336,[0.483],2.7459390851358103,0.0,0.483,"(0,)",-0.9013191655630173,-0.28437746396960034,[0.475],2.5672009817230026,0.475
11,0.17357142857142857,-0.9068003721715511,-0.8809053991310367,-0.32277991666444633,-0.32277991666444633,-0.32277991666444633,[0.459],2.1852631813173713,0.0,0.459,"(0,)",-0.8809053991310475,-0.35898418369471063,[0.44],2.088576678629554,0.44
12,0.23714285714285716,-0.9060132445639109,-0.8625140656616004,-0.34985351742194937,-0.34985351742194937,-0.34985351742194937,[0.43],1.9098008320498752,0.0,0.43,"(0,)",-0.8625140656615939,-0.37938919929892023,[0.4225],1.8480346663243539,0.4225
13,0.3007142857142857,-0.9041177377783336,-0.8448357227764197,-0.37712034529172883,-0.37712034529172883,-0.37712034529172883,[0.406],1.6773674372963014,0.0,0.406,"(0,)",-0.8448357227762848,-0.3962404100601677,[0.39],1.6432769233691584,0.39
14,0.36428571428571427,-0.8996140304923147,-0.8284780060943168,-0.41885579368585457,-0.41885579368585457,-0.41885579368585457,[0.386],1.4066508938431452,0.0,0.386,"(0,)",-0.828478006094318,-0.42989091696965037,[0.375],1.4139447008011181,0.375
15,0.4278571428571428,-0.8947041976307052,-0.8133011764397047,-0.45210752442327823,-0.45210752442327823,-0.45210752442327823,[0.359],1.1850701824735597,0.0,0.359,"(0,)",-0.8133011764395266,-0.45902719662811453,[0.3575],1.2031838494000349,0.3575
16,0.49142857142857144,-0.8876672378396954,-0.7995298034320983,-0.4889680203921515,-0.4889680203921515,-0.4889680203921515,[0.334],0.96156053344826,0.0,0.334,"(0,)",-0.7995298034320811,-0.4967224871093805,[0.325],0.9783802942134082,0.325
17,0.555,-0.8793776404806937,-0.7871376313041795,-0.5204104771609424,-0.5204104771609424,-0.5204104771609424,[0.302],0.7864871083149654,0.0,0.302,"(0,)",-0.7871376313041725,-0.5265139893126192,[0.285],0.7947972184890213,0.285
18,0.6185714285714285,-0.8701591890867133,-0.7760042370953524,-0.5487374410239344,-0.5487374410239344,-0.5487374410239344,[0.27],0.6419446299086506,0.0,0.27,"(0,)",-0.7760042370953513,-0.5518241313606941,[0.2625],0.6412849982406766,0.2625
19,0.6821428571428572,-0.8640694551559506,-0.7658181313126385,-0.5654794842003008,-0.5654794842003008,-0.5654794842003008,[0.253],0.5438579999343044,0.0,0.253,"(0,)",-0.7658181313126411,-0.5662177726272392,[0.2375],0.5425579877062175,0.2375
20,0.7457142857142857,-0.858896812858575,-0.7562416155256142,-0.5763821306860315,-0.5763821306860315,-0.5763821306860315,[0.232],0.4690983526941736,0.0,0.232,"(0,)",-0.7562416155256055,-0.5760602481952002,[0.2225],0.4711165064604809,0.2225
21,0.8092857142857143,-0.8549720110778393,-0.7471149983755192,-0.5839388874440732,-0.5839388874440732,-0.5839388874440732,[0.209],0.41060617873759725,0.0,0.209,"(0,)",-0.747114998375519,-0.5826959429728151,[0.205],0.41351524755983976,0.205
22,0.8728571428571429,-0.8520283431103727,-0.7382948602193541,-0.5889765991011698,-0.5889765991011698,-0.5889765991011698,[0.193],0.36447620228207567,0.0,0.193,"(0,)",-0.7382948602193545,-0.5872166577661108,[0.1875],0.36805305522587595,0.1875
23,0.9364285714285714,-0.8491734607998908,-0.7297050456588586,-0.5928974435016698,-0.5928974435016698,-0.5928974435016698,[0.177],0.3248005767317404,0.0,0.177,"(0,)",-0.7297050456588593,-0.5909609129839742,[0.175],0.3287867441210779,0.175
24,1.0,-0.8464037055108949,-0.7213391305829612,-0.5961303508474299,-0.5961303508474299,-0.5961303508474299,[0.165],0.28954997496954027,0.0,0.165,"(0,)",-0.7213391305829607,-0.5943034726093744,[0.1625],0.293867208059509,0.1625
25,1.1,-0.8426331088326158,-0.70855211992789,-0.5994573187067943,-0.5994573187067943,-0.5994573187067943,[0.149],0.24347456643973608,0.0,0.149,"(0,)",-0.7085521199278887,-0.5987837868328871,[0.14],0.24524274881632002,0.14
26,1.2000000000000002,-0.8397300649797326,-0.6961115069390111,-0.6012176283046372,-0.6012176283046372,-0.6012176283046372,[0.128],0.20695747650469226,0.0,0.128,"(0,)",-0.6961115069390108,-0.6018726245303213,[0.12],0.2070963885508304,0.12
